name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Oriol Romeu Vidal,MID,Southampton,0,0,2,2.2,2021-08-14,79,Everton,2,False
Oriol Romeu Vidal,MID,Southampton,0,1,0,6.3,2021-10-30,89,Watford,3,False
Oriol Romeu Vidal,MID,Southampton,0,1,0,1.4,2021-11-05,90,Aston Villa,2,True
Oriol Romeu Vidal,MID,Southampton,0,0,1,2.3,2021-11-20,72,Norwich,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,4,1.7,2021-11-27,90,Liverpool,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,2,3.7,2021-12-01,90,Leeds United,1,True
Oriol Romeu Vidal,MID,Southampton,0,0,1,3.4,2021-12-04,90,Brighton,1,True
Oriol Romeu Vidal,MID,Southampton,0,0,0,0.0,2021-12-11,0,Arsenal,0,False
Oriol Romeu Vidal,MID,Southampton,0,0,2,1.1,2021-12-15,90,Crystal Palace,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,2,3.3,2021-12-26,90,West Ham,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,1,2.4,2021-08-22,90,Manchester United,2,True
Oriol Romeu Vidal,MID,Southampton,0,0,0,0.0,2021-12-28,0,Tottenham,0,True
Oriol Romeu Vidal,MID,Southampton,0,0,1,7.1,2022-01-11,90,Brentford,5,True
Oriol Romeu Vidal,MID,Southampton,0,0,3,8.6,2022-01-15,90,Wolverhampton,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,1,0.8,2022-01-22,90,Manchester City,2,True
Oriol Romeu Vidal,MID,Southampton,0,0,2,5.9,2022-02-09,90,Tottenham,1,False
Oriol Romeu Vidal,MID,Southampton,1,0,1,4.5,2022-02-12,90,Manchester United,3,False
Oriol Romeu Vidal,MID,Southampton,0,1,0,6.8,2022-02-19,90,Everton,3,True
Oriol Romeu Vidal,MID,Southampton,2,1,0,8.4,2022-02-25,90,Norwich,10,True
Oriol Romeu Vidal,MID,Southampton,0,0,4,3.6,2022-03-05,76,Aston Villa,1,False
Oriol Romeu Vidal,MID,Southampton,0,0,2,2.5,2022-03-10,78,Newcastle United,2,True
Oriol Romeu Vidal,MID,Southampton,0,0,2,1.9,2022-03-13,73,Watford,1,True
Oriol Romeu Vidal,MID,Southampton,0,0,1,5.5,2021-08-28,87,Newcastle United,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,1,5.1,2022-04-02,63,Leicester City,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,4,0.2,2022-04-09,35,Chelsea,1,True
Oriol Romeu Vidal,MID,Southampton,0,1,0,1.9,2022-04-16,90,Arsenal,3,True
Oriol Romeu Vidal,MID,Southampton,0,0,2,2.4,2022-04-21,90,Burnley,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,2,5.3,2022-04-24,90,Brighton,5,False
Oriol Romeu Vidal,MID,Southampton,3,0,2,12.5,2022-04-30,90,Crystal Palace,10,True
Oriol Romeu Vidal,MID,Southampton,0,0,0,1.5,2022-05-07,7,Brentford,1,False
Oriol Romeu Vidal,MID,Southampton,0,0,0,0.3,2022-05-17,19,Liverpool,1,True
Oriol Romeu Vidal,MID,Southampton,0,0,3,0.0,2022-05-22,90,Leeds United,1,False
Oriol Romeu Vidal,MID,Southampton,0,0,0,0.6,2021-09-11,52,West Ham,0,True
Oriol Romeu Vidal,MID,Southampton,0,1,0,2.6,2021-09-18,90,Manchester City,3,False
Oriol Romeu Vidal,MID,Southampton,0,0,1,4.4,2021-09-26,90,Wolverhampton,2,True
Oriol Romeu Vidal,MID,Southampton,0,0,3,3.9,2021-10-02,90,Chelsea,1,False
Oriol Romeu Vidal,MID,Southampton,0,1,0,1.2,2021-10-16,90,Leicester City,3,True
Oriol Romeu Vidal,MID,Southampton,0,0,2,4.5,2021-10-23,90,Burnley,2,True
