name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Ryan Sessegnon,DEF,Spurs,0,0,2,2.8,2021-12-19,85,Liverpool,0,1,True
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-12-26,0,Crystal Palace,0,0,True
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-08-15,0,Manchester City,0,0,True
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-08-22,0,Wolverhampton,0,0,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-12-02,0,Brentford,0,0,True
Ryan Sessegnon,DEF,Spurs,0,0,0,1.2,2021-11-21,11,Leicester City,0,1,True
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-11-07,0,Everton,0,0,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-10-30,0,Manchester United,0,0,True
Ryan Sessegnon,DEF,Spurs,0,1,0,1.1,2021-12-05,68,Norwich,0,6,True
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-12-28,0,Southampton,0,0,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2022-01-01,0,Watford,0,0,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2022-01-19,0,Leeds United,0,0,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2022-03-20,0,West Ham,0,0,True
Ryan Sessegnon,DEF,Spurs,0,1,0,6.8,2022-02-26,77,Leicester City,0,8,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2022-02-09,0,Southampton,0,0,True
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2022-04-03,0,Newcastle United,0,0,True
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-08-29,0,Watford,0,0,True
Ryan Sessegnon,DEF,Spurs,0,0,2,0.0,2022-02-13,27,Wolverhampton,0,0,True
Ryan Sessegnon,DEF,Spurs,0,0,2,0.8,2022-01-23,55,Chelsea,0,0,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2022-04-09,0,Aston Villa,0,0,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2022-03-12,0,Manchester United,0,0,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2022-03-16,0,Brighton,0,0,False
Ryan Sessegnon,DEF,Spurs,0,0,2,1.1,2022-02-19,90,Manchester City,0,1,False
Ryan Sessegnon,DEF,Spurs,0,0,1,3.6,2022-02-23,78,Burnley,0,2,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.6,2022-03-07,45,Everton,0,4,True
Ryan Sessegnon,DEF,Spurs,2,1,0,11.8,2022-05-15,90,Burnley,0,8,True
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2022-04-16,0,Brighton,0,0,True
Ryan Sessegnon,DEF,Spurs,0,0,1,3.3,2022-05-01,90,Leeds United,0,2,True
Ryan Sessegnon,DEF,Spurs,0,1,0,2.0,2022-04-23,73,Brentford,0,6,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-09-11,0,Crystal Palace,0,0,False
Ryan Sessegnon,DEF,Spurs,0,1,0,0.0,2022-05-22,90,Norwich,0,6,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-09-19,0,Chelsea,0,0,True
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-09-26,0,Arsenal,0,0,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-10-03,0,Aston Villa,0,0,True
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-10-17,0,Newcastle United,0,0,False
Ryan Sessegnon,DEF,Spurs,0,0,0,0.0,2021-10-24,0,West Ham,0,0,False
Ryan Sessegnon,DEF,Spurs,1,0,1,5.5,2022-05-07,77,Liverpool,0,5,False
Ryan Sessegnon,DEF,Spurs,0,1,0,6.0,2022-05-12,90,Arsenal,0,6,True
