name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Yerry Mina,DEF,Everton,0,0,0,0.0,2021-12-16,0,Chelsea,0,0,False
Yerry Mina,DEF,Everton,0,0,2,2.9,2021-08-21,90,Leicester City,0,0,False
Yerry Mina,DEF,Everton,0,0,0,0.2,2021-08-14,7,Southampton,0,1,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2021-12-12,0,Crystal Palace,0,0,False
Yerry Mina,DEF,Everton,0,0,0,0.0,2021-08-28,0,Brighton,0,0,False
Yerry Mina,DEF,Everton,0,0,0,0.0,2021-11-28,0,Brentford,0,0,False
Yerry Mina,DEF,Everton,0,0,0,0.2,2022-02-08,34,Newcastle United,0,1,False
Yerry Mina,DEF,Everton,0,0,0,0.0,2021-12-01,0,Liverpool,0,0,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2021-11-21,0,Manchester City,0,0,False
Yerry Mina,DEF,Everton,0,0,0,0.0,2021-11-01,0,Wolverhampton,0,0,False
Yerry Mina,DEF,Everton,0,0,0,0.1,2021-12-06,30,Arsenal,0,1,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2021-11-07,0,Tottenham,0,0,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-02-12,0,Leicester City,0,0,True
Yerry Mina,DEF,Everton,0,0,1,1.8,2022-01-22,90,Aston Villa,0,1,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-03-13,0,Wolverhampton,0,0,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-03-17,0,Newcastle United,0,0,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-03-07,0,Tottenham,0,0,False
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-02-19,0,Southampton,0,0,False
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-02-26,0,Manchester City,0,0,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-01-02,0,Brighton,0,0,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-05-15,0,Brentford,0,0,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-05-19,0,Crystal Palace,0,0,True
Yerry Mina,DEF,Everton,0,0,0,1.4,2022-01-15,36,Norwich,0,1,False
Yerry Mina,DEF,Everton,0,0,3,2.0,2021-09-18,90,Aston Villa,0,1,False
Yerry Mina,DEF,Everton,0,0,1,3.4,2021-09-13,90,Burnley,0,2,True
Yerry Mina,DEF,Everton,0,1,0,2.2,2021-09-25,90,Norwich,0,6,True
Yerry Mina,DEF,Everton,0,0,1,1.8,2021-10-02,90,Manchester United,0,2,False
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-05-22,0,Arsenal,0,0,False
Yerry Mina,DEF,Everton,0,0,0,0.0,2021-10-17,0,West Ham,0,0,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2021-10-23,0,Watford,0,0,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-04-09,0,Manchester United,0,0,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-04-03,0,West Ham,0,0,False
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-04-06,0,Burnley,0,0,False
Yerry Mina,DEF,Everton,0,0,1,0.5,2022-05-08,17,Leeds United,0,1,False
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-05-11,0,Watford,0,0,False
Yerry Mina,DEF,Everton,0,1,0,3.3,2022-05-01,90,Chelsea,0,6,True
Yerry Mina,DEF,Everton,0,0,0,0.0,2022-04-24,0,Liverpool,0,0,False
Yerry Mina,DEF,Everton,0,0,1,4.8,2022-04-20,90,Leeds United,0,1,True
