name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Ryan Fraser,MID,Newcastle,0,0,0,0.5,2021-08-15,20,West Ham,1,True
Ryan Fraser,MID,Newcastle,0,0,1,0.3,2021-10-30,65,Chelsea,2,True
Ryan Fraser,MID,Newcastle,0,0,0,0.0,2021-11-06,0,Brighton,0,False
Ryan Fraser,MID,Newcastle,0,0,0,6.5,2021-11-20,19,Brentford,4,True
Ryan Fraser,MID,Newcastle,0,0,2,3.2,2021-11-27,90,Arsenal,2,False
Ryan Fraser,MID,Newcastle,0,0,0,1.0,2021-11-30,10,Norwich,1,True
Ryan Fraser,MID,Newcastle,0,0,0,0.0,2021-12-04,0,Burnley,0,True
Ryan Fraser,MID,Newcastle,0,0,2,1.4,2021-12-12,28,Leeds United,1,False
Ryan Fraser,MID,Newcastle,0,0,2,0.7,2021-12-16,86,Liverpool,1,False
Ryan Fraser,MID,Newcastle,0,0,4,5.0,2021-12-19,90,Manchester City,2,True
Ryan Fraser,MID,Newcastle,0,0,1,3.0,2021-12-27,74,Manchester United,2,True
Ryan Fraser,MID,Newcastle,0,0,0,0.2,2021-08-21,1,Aston Villa,1,False
Ryan Fraser,MID,Newcastle,0,1,0,6.1,2022-01-15,73,Watford,2,True
Ryan Fraser,MID,Newcastle,0,1,0,3.3,2022-01-22,90,Leicester City,3,False
Ryan Fraser,MID,Newcastle,3,0,1,12.2,2022-02-08,82,Everton,13,True
Ryan Fraser,MID,Newcastle,0,1,0,4.7,2022-02-13,90,Aston Villa,3,True
Ryan Fraser,MID,Newcastle,0,0,1,2.3,2022-02-19,78,West Ham,1,False
Ryan Fraser,MID,Newcastle,2,1,0,18.7,2022-02-26,89,Brentford,8,False
Ryan Fraser,MID,Newcastle,3,0,1,10.3,2022-03-05,78,Brighton,13,True
Ryan Fraser,MID,Newcastle,0,0,1,3.2,2022-03-10,84,Southampton,2,False
Ryan Fraser,MID,Newcastle,0,0,0,0.0,2022-03-13,1,Chelsea,1,False
Ryan Fraser,MID,Newcastle,0,1,0,5.3,2022-03-17,84,Everton,3,False
Ryan Fraser,MID,Newcastle,0,0,1,1.8,2021-08-28,6,Southampton,4,True
Ryan Fraser,MID,Newcastle,0,0,5,2.8,2022-04-03,90,Tottenham,2,False
Ryan Fraser,MID,Newcastle,0,0,0,0.0,2022-04-08,12,Wolverhampton,1,True
Ryan Fraser,MID,Newcastle,0,0,0,0.0,2022-04-17,0,Leeds United,0,True
Ryan Fraser,MID,Newcastle,0,0,0,0.0,2022-04-20,0,Crystal Palace,0,True
Ryan Fraser,MID,Newcastle,0,0,0,0.0,2022-04-23,0,Norwich,0,False
Ryan Fraser,MID,Newcastle,0,0,0,0.0,2022-04-30,0,Liverpool,0,True
Ryan Fraser,MID,Newcastle,0,0,0,0.0,2022-05-08,0,Manchester City,0,False
Ryan Fraser,MID,Newcastle,0,0,0,3.4,2022-05-16,13,Arsenal,1,True
Ryan Fraser,MID,Newcastle,0,0,0,0.0,2022-05-22,0,Burnley,0,False
Ryan Fraser,MID,Newcastle,0,0,0,0.0,2021-09-11,0,Manchester United,0,False
Ryan Fraser,MID,Newcastle,0,0,0,0.3,2021-09-17,28,Leicester City,1,True
Ryan Fraser,MID,Newcastle,0,0,0,0.0,2021-09-25,0,Watford,0,False
Ryan Fraser,MID,Newcastle,0,0,0,0.0,2021-10-02,0,Wolverhampton,0,False
Ryan Fraser,MID,Newcastle,0,0,0,1.0,2021-10-17,13,Tottenham,1,True
Ryan Fraser,MID,Newcastle,0,0,1,2.0,2021-10-23,65,Crystal Palace,2,False
