name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Ibrahima Konaté,DEF,Liverpool,3.6,0,0,0,7,0,0,0.0,0,Norwich,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,2.8,0,0,0,94,2,0,2.3,90,Brighton,0,0,0,1,True,0
Ibrahima Konaté,DEF,Liverpool,2.3,0,0,0,110,0,0,0.0,0,West Ham,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,2.3,0,0,0,114,0,0,0.0,0,Arsenal,0,0,0,0,True,0
Ibrahima Konaté,DEF,Liverpool,2.8,0,0,1,128,0,0,2.3,90,Southampton,0,0,0,6,True,0
Ibrahima Konaté,DEF,Liverpool,2.5,0,0,0,132,0,0,0.0,0,Everton,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,2.5,0,0,0,150,0,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,2.2,0,0,0,158,0,0,0.0,0,Aston Villa,0,0,0,0,True,0
Ibrahima Konaté,DEF,Liverpool,2.8,0,0,0,169,1,0,2.0,90,Newcastle United,0,0,0,2,True,0
Ibrahima Konaté,DEF,Liverpool,1.6,0,0,0,177,2,0,2.2,90,Tottenham,0,0,0,0,False,1
Ibrahima Konaté,DEF,Liverpool,1.0,0,0,0,15,0,0,0.0,0,Burnley,0,0,0,0,True,0
Ibrahima Konaté,DEF,Liverpool,1.3,0,0,0,197,0,0,0.0,0,Leeds United,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,0.5,0,0,0,203,2,0,2.6,90,Chelsea,0,0,0,0,False,1
Ibrahima Konaté,DEF,Liverpool,1.0,0,0,0,214,0,0,0.0,0,Brentford,0,0,0,0,True,0
Ibrahima Konaté,DEF,Liverpool,1.0,0,0,0,224,0,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,1.0,0,0,0,237,0,0,0.0,0,Leeds United,0,0,0,0,True,0
Ibrahima Konaté,DEF,Liverpool,1.5,0,0,0,242,0,0,0.0,0,Burnley,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,2.5,0,0,0,256,0,0,0.0,0,Norwich,0,0,0,0,True,0
Ibrahima Konaté,DEF,Liverpool,2.5,0,0,0,184,0,0,0.0,0,Leicester City,0,0,0,0,True,0
Ibrahima Konaté,DEF,Liverpool,1.7,0,0,1,274,0,0,2.0,90,West Ham,0,0,0,6,True,0
Ibrahima Konaté,DEF,Liverpool,2.9,0,0,0,283,0,0,0.0,0,Brighton,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,2.9,0,0,0,261,0,0,0.0,0,Arsenal,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,0.0,0,0,0,23,0,0,0.0,0,Chelsea,0,0,0,0,True,0
Ibrahima Konaté,DEF,Liverpool,1.5,0,0,0,306,0,0,0.0,0,Watford,0,0,0,0,True,0
Ibrahima Konaté,DEF,Liverpool,0.0,0,0,0,316,0,0,0.0,0,Manchester City,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,0.5,0,0,0,294,0,0,0.0,0,Manchester United,0,0,0,0,True,0
Ibrahima Konaté,DEF,Liverpool,1.5,0,0,0,338,0,0,0.0,0,Everton,0,0,0,0,True,0
Ibrahima Konaté,DEF,Liverpool,1.0,0,0,0,345,0,0,0.0,0,Newcastle United,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,2.3,0,0,0,358,1,0,2.2,90,Tottenham,0,0,0,2,True,0
Ibrahima Konaté,DEF,Liverpool,2.3,0,0,0,321,0,0,0.0,0,Aston Villa,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,1.8,0,0,0,366,1,0,3.1,90,Southampton,0,0,0,2,False,0
Ibrahima Konaté,DEF,Liverpool,2.0,0,0,0,378,1,0,0.0,90,Wolverhampton,0,0,0,2,True,0
Ibrahima Konaté,DEF,Liverpool,0.5,0,0,0,36,0,0,0.0,0,Leicester City,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,2.0,0,0,1,44,0,0,2.6,90,Crystal Palace,0,0,0,6,True,0
Ibrahima Konaté,DEF,Liverpool,3.0,0,0,0,52,0,0,0.0,0,Brentford,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,1.5,0,0,0,66,0,0,0.0,0,Manchester City,0,0,0,0,True,0
Ibrahima Konaté,DEF,Liverpool,1.5,0,0,0,80,0,0,0.0,0,Watford,0,0,0,0,False,0
Ibrahima Konaté,DEF,Liverpool,2.0,0,0,1,88,0,0,2.4,90,Manchester United,0,0,0,6,False,0
