name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Andreas Christensen,DEF,Chelsea,1,1,0,2.0,2021-08-14,90,Crystal Palace,0,7,True
Andreas Christensen,DEF,Chelsea,0,1,0,3.5,2021-10-30,90,Newcastle United,0,6,False
Andreas Christensen,DEF,Chelsea,0,0,1,3.2,2021-11-06,90,Burnley,0,2,True
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2021-11-20,0,Leeds United,0,0,False
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2021-11-28,0,Manchester United,0,0,True
Andreas Christensen,DEF,Chelsea,0,0,1,2.1,2021-12-01,90,Watford,0,2,False
Andreas Christensen,DEF,Chelsea,0,0,3,1.7,2021-12-04,90,West Ham,0,0,False
Andreas Christensen,DEF,Chelsea,0,0,1,0.4,2021-12-11,16,Leicester City,0,1,True
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2021-12-16,0,Everton,0,0,True
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2021-12-19,0,Wolverhampton,0,0,False
Andreas Christensen,DEF,Chelsea,0,0,0,0.7,2021-12-26,38,Aston Villa,0,1,False
Andreas Christensen,DEF,Chelsea,0,1,0,1.5,2021-08-22,90,Arsenal,0,6,False
Andreas Christensen,DEF,Chelsea,0,0,0,1.4,2021-12-29,45,Brighton,0,1,True
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2022-01-02,0,Liverpool,0,0,True
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2022-01-15,0,Manchester City,0,0,False
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2022-01-18,0,Brighton,0,0,False
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2022-01-23,0,Tottenham,0,0,True
Andreas Christensen,DEF,Chelsea,1,1,0,3.8,2022-02-19,90,Crystal Palace,0,7,False
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2022-03-05,0,Burnley,0,0,False
Andreas Christensen,DEF,Chelsea,0,0,1,2.8,2022-03-10,90,Norwich,0,2,False
Andreas Christensen,DEF,Chelsea,1,1,0,1.8,2022-03-13,90,Newcastle United,0,7,True
Andreas Christensen,DEF,Chelsea,0,0,1,2.2,2021-08-28,90,Liverpool,0,2,False
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2022-04-02,0,Brentford,0,0,True
Andreas Christensen,DEF,Chelsea,0,1,0,3.9,2022-04-09,90,Southampton,0,6,False
Andreas Christensen,DEF,Chelsea,0,0,2,0.2,2022-04-20,45,Arsenal,0,0,True
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2022-04-24,0,West Ham,0,0,True
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2022-04-28,0,Manchester United,0,0,False
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2022-05-01,0,Everton,0,0,False
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2022-05-07,0,Wolverhampton,0,0,True
Andreas Christensen,DEF,Chelsea,0,1,0,2.3,2022-05-11,90,Leicester City,0,6,False
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2022-05-19,0,Leeds United,0,0,True
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2022-05-22,0,Watford,0,0,True
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2021-09-11,0,Aston Villa,0,0,True
Andreas Christensen,DEF,Chelsea,0,1,0,3.5,2021-09-19,90,Tottenham,0,6,False
Andreas Christensen,DEF,Chelsea,0,0,1,2.0,2021-09-25,90,Manchester City,0,1,True
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2021-10-02,0,Southampton,0,0,True
Andreas Christensen,DEF,Chelsea,0,1,0,3.0,2021-10-16,90,Brentford,0,6,False
Andreas Christensen,DEF,Chelsea,0,0,0,0.0,2021-10-23,0,Norwich,0,0,True
