name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Tariq Lamptey,DEF,Brighton,0,0,1,2.1,2021-12-15,90,Wolverhampton,0,2,True
Tariq Lamptey,DEF,Brighton,0,1,0,1.1,2021-12-26,90,Brentford,0,6,True
Tariq Lamptey,DEF,Brighton,0,0,0,0.0,2021-08-14,0,Burnley,0,0,False
Tariq Lamptey,DEF,Brighton,0,0,0,0.0,2021-08-21,0,Watford,0,0,True
Tariq Lamptey,DEF,Brighton,2,1,0,9.1,2021-11-27,75,Leicester City,0,8,True
Tariq Lamptey,DEF,Brighton,0,0,0,4.2,2021-12-01,20,West Ham,0,4,False
Tariq Lamptey,DEF,Brighton,0,0,1,8.0,2021-11-06,74,Newcastle United,0,2,True
Tariq Lamptey,DEF,Brighton,0,1,0,2.9,2021-11-20,78,Aston Villa,0,6,False
Tariq Lamptey,DEF,Brighton,0,0,0,0.6,2021-10-30,24,Liverpool,0,0,False
Tariq Lamptey,DEF,Brighton,0,0,1,2.3,2021-12-04,62,Southampton,0,2,False
Tariq Lamptey,DEF,Brighton,0,0,1,0.9,2021-12-29,65,Chelsea,0,2,False
Tariq Lamptey,DEF,Brighton,0,0,1,0.8,2022-01-02,29,Everton,0,1,False
Tariq Lamptey,DEF,Brighton,0,0,1,1.9,2022-01-14,34,Crystal Palace,0,1,True
Tariq Lamptey,DEF,Brighton,0,0,1,4.2,2022-01-18,75,Chelsea,0,2,True
Tariq Lamptey,DEF,Brighton,0,0,2,2.7,2022-02-26,90,Aston Villa,0,1,True
Tariq Lamptey,DEF,Brighton,0,0,0,0.0,2021-08-28,0,Everton,0,0,True
Tariq Lamptey,DEF,Brighton,3,1,0,5.0,2022-02-12,90,Watford,0,11,False
Tariq Lamptey,DEF,Brighton,0,0,1,3.0,2022-02-15,30,Manchester United,0,1,False
Tariq Lamptey,DEF,Brighton,0,0,0,4.2,2022-01-23,28,Leeds United,0,1,False
Tariq Lamptey,DEF,Brighton,0,1,0,2.7,2022-04-02,90,Norwich,0,5,True
Tariq Lamptey,DEF,Brighton,0,0,3,5.2,2022-02-19,90,Burnley,0,1,True
Tariq Lamptey,DEF,Brighton,0,0,2,3.3,2022-03-12,90,Liverpool,0,1,True
Tariq Lamptey,DEF,Brighton,0,0,0,0.2,2022-03-16,12,Tottenham,0,1,True
Tariq Lamptey,DEF,Brighton,0,0,2,3.7,2022-03-05,58,Newcastle United,0,0,False
Tariq Lamptey,DEF,Brighton,0,0,1,0.1,2022-04-09,13,Arsenal,0,1,False
Tariq Lamptey,DEF,Brighton,0,0,0,0.1,2022-04-30,3,Wolverhampton,0,1,False
Tariq Lamptey,DEF,Brighton,2,1,0,3.4,2022-04-16,81,Tottenham,0,8,False
Tariq Lamptey,DEF,Brighton,0,0,1,0.9,2022-04-20,60,Manchester City,0,2,False
Tariq Lamptey,DEF,Brighton,0,0,0,0.0,2022-04-24,0,Southampton,0,0,True
Tariq Lamptey,DEF,Brighton,0,0,0,0.0,2021-09-11,0,Brentford,0,0,False
Tariq Lamptey,DEF,Brighton,0,0,0,0.0,2022-05-22,15,West Ham,0,1,True
Tariq Lamptey,DEF,Brighton,0,0,0,0.0,2021-09-19,0,Leeds United,0,0,True
Tariq Lamptey,DEF,Brighton,0,0,0,0.0,2021-09-27,0,Crystal Palace,0,0,False
Tariq Lamptey,DEF,Brighton,0,0,0,0.0,2021-10-02,0,Arsenal,0,0,True
Tariq Lamptey,DEF,Brighton,0,0,0,0.9,2021-10-16,31,Norwich,0,1,False
Tariq Lamptey,DEF,Brighton,0,0,0,0.7,2022-05-07,14,Manchester United,0,1,True
Tariq Lamptey,DEF,Brighton,0,0,1,0.2,2022-05-15,3,Leicester City,0,0,False
Tariq Lamptey,DEF,Brighton,0,0,1,2.4,2021-10-23,33,Manchester City,0,1,True
