name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2021-12-19,0,Manchester City,0,True
Jonjo Shelvey,MID,Newcastle,0,0,1,2.9,2021-12-27,90,Manchester United,2,True
Jonjo Shelvey,MID,Newcastle,3,0,3,4.5,2021-12-16,90,Liverpool,10,False
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2021-08-21,0,Aston Villa,0,False
Jonjo Shelvey,MID,Newcastle,0,0,4,1.8,2021-08-15,69,West Ham,1,True
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2021-08-28,0,Southampton,0,True
Jonjo Shelvey,MID,Newcastle,0,0,3,3.0,2021-12-12,84,Leeds United,2,False
Jonjo Shelvey,MID,Newcastle,0,0,2,5.5,2021-11-27,87,Arsenal,2,False
Jonjo Shelvey,MID,Newcastle,0,0,0,1.3,2021-10-30,9,Chelsea,1,True
Jonjo Shelvey,MID,Newcastle,0,0,1,2.6,2021-11-30,90,Norwich,2,True
Jonjo Shelvey,MID,Newcastle,0,1,0,6.4,2021-12-04,90,Burnley,3,True
Jonjo Shelvey,MID,Newcastle,0,0,3,8.6,2021-11-20,90,Brentford,2,True
Jonjo Shelvey,MID,Newcastle,0,0,1,2.8,2022-02-08,90,Everton,1,True
Jonjo Shelvey,MID,Newcastle,0,0,1,0.9,2021-11-06,90,Brighton,1,False
Jonjo Shelvey,MID,Newcastle,0,1,0,1.1,2022-02-13,90,Aston Villa,2,True
Jonjo Shelvey,MID,Newcastle,3,1,0,6.8,2022-01-22,90,Leicester City,11,False
Jonjo Shelvey,MID,Newcastle,0,1,0,2.7,2022-02-26,90,Brentford,3,False
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2022-03-13,0,Chelsea,0,False
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2022-03-17,0,Everton,0,False
Jonjo Shelvey,MID,Newcastle,0,0,1,2.7,2022-03-05,90,Brighton,2,True
Jonjo Shelvey,MID,Newcastle,0,0,1,4.3,2022-03-10,90,Southampton,5,False
Jonjo Shelvey,MID,Newcastle,0,0,1,2.0,2022-02-19,90,West Ham,2,False
Jonjo Shelvey,MID,Newcastle,0,0,1,0.6,2022-01-15,90,Watford,1,True
Jonjo Shelvey,MID,Newcastle,0,1,0,1.9,2022-04-08,90,Wolverhampton,3,True
Jonjo Shelvey,MID,Newcastle,0,0,5,3.5,2022-04-03,90,Tottenham,2,False
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2022-05-16,0,Arsenal,0,True
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2021-09-17,0,Leicester City,0,True
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2021-09-11,0,Manchester United,0,False
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2021-09-25,0,Watford,0,False
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2021-10-02,0,Wolverhampton,0,False
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2021-10-17,22,Tottenham,-2,True
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2021-10-23,0,Crystal Palace,0,False
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2022-05-22,0,Burnley,0,False
Jonjo Shelvey,MID,Newcastle,0,0,1,3.2,2022-04-30,90,Liverpool,2,True
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2022-04-23,0,Norwich,0,False
Jonjo Shelvey,MID,Newcastle,0,0,1,2.8,2022-04-17,90,Leeds United,2,True
Jonjo Shelvey,MID,Newcastle,0,1,0,0.7,2022-04-20,90,Crystal Palace,3,True
Jonjo Shelvey,MID,Newcastle,0,0,0,0.0,2022-05-08,0,Manchester City,0,False
