name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
James Justin,DEF,Leicester,0.0,0,0,0,5,0,0,0.0,0,Wolverhampton,0,0,0,0,True,0
James Justin,DEF,Leicester,0.0,0,0,0,93,0,0,0.0,0,Arsenal,0,0,0,0,True,0
James Justin,DEF,Leicester,0.0,0,0,0,107,0,0,0.0,0,Leicester City,0,0,0,0,False,0
James Justin,DEF,Leicester,0.0,0,0,0,113,0,0,0.0,0,Chelsea,0,0,0,0,True,0
James Justin,DEF,Leicester,0.0,0,0,0,127,0,0,0.0,0,Watford,0,0,0,0,True,0
James Justin,DEF,Leicester,0.0,0,0,0,139,0,0,0.0,0,Southampton,0,0,0,0,False,0
James Justin,DEF,Leicester,0.0,0,0,0,141,0,0,0.0,0,Aston Villa,0,0,0,0,False,0
James Justin,DEF,Leicester,0.2,0,0,0,157,0,0,0.0,0,Newcastle United,0,0,0,0,True,0
James Justin,DEF,Leicester,0.0,0,0,0,185,0,0,0.0,0,Manchester City,0,0,0,0,False,0
James Justin,DEF,Leicester,0.0,0,0,0,20,0,0,0.0,0,West Ham,0,0,0,0,False,0
James Justin,DEF,Leicester,0.0,0,0,0,197,0,0,0.0,0,Liverpool,0,0,0,0,True,0
James Justin,DEF,Leicester,-0.5,0,0,0,166,2,0,1.8,37,Tottenham,0,0,0,0,True,0
James Justin,DEF,Leicester,1.0,0,0,0,227,1,0,5.7,90,Brighton,0,0,0,2,True,0
James Justin,DEF,Leicester,0.0,0,0,0,237,2,0,1.9,90,Liverpool,0,0,0,1,False,0
James Justin,DEF,Leicester,0.5,0,0,0,245,1,0,0.1,30,West Ham,0,0,0,1,True,0
James Justin,DEF,Leicester,0.0,0,0,0,260,0,0,0.0,0,Wolverhampton,0,0,0,0,False,0
James Justin,DEF,Leicester,0.5,0,0,0,213,0,0,0.0,0,Burnley,0,0,0,0,False,0
James Justin,DEF,Leicester,0.2,0,0,0,273,0,0,0.0,0,Leicester City,0,0,0,0,True,0
James Justin,DEF,Leicester,-0.3,0,0,0,281,0,0,0.5,29,Arsenal,0,0,0,1,False,0
James Justin,DEF,Leicester,0.0,0,0,0,26,0,0,0.0,0,Norwich,0,0,0,0,False,0
James Justin,DEF,Leicester,1.1,0,0,0,293,1,0,7.8,90,Brentford,0,0,0,2,True,0
James Justin,DEF,Leicester,1.2,0,0,0,307,1,0,2.8,90,Manchester United,0,0,0,2,False,0
James Justin,DEF,Leicester,1.8,0,0,0,315,1,0,5.6,90,Crystal Palace,0,0,0,2,True,0
James Justin,DEF,Leicester,2.9,0,0,0,325,2,0,4.5,90,Newcastle United,0,0,0,1,False,0
James Justin,DEF,Leicester,2.9,0,0,0,172,0,0,0.0,0,Everton,0,0,0,0,False,0
James Justin,DEF,Leicester,2.2,0,0,1,337,0,0,3.5,90,Aston Villa,0,0,0,6,True,0
James Justin,DEF,Leicester,1.3,0,0,0,347,0,0,0.0,0,Tottenham,0,0,0,0,False,0
James Justin,DEF,Leicester,5.6,0,0,0,357,0,0,0.0,0,Everton,0,0,0,0,True,0
James Justin,DEF,Leicester,5.6,0,1,1,207,0,0,4.3,90,Norwich,0,0,0,7,True,0
James Justin,DEF,Leicester,4.2,0,0,0,368,1,0,2.2,90,Watford,0,0,0,2,False,0
James Justin,DEF,Leicester,4.2,0,0,0,264,0,0,0.0,0,Chelsea,0,0,0,0,False,0
James Justin,DEF,Leicester,1.8,0,0,0,377,1,0,0.0,90,Southampton,0,0,0,2,True,0
James Justin,DEF,Leicester,0.0,0,0,0,37,0,0,0.0,0,Manchester City,0,0,0,0,True,0
James Justin,DEF,Leicester,0.0,0,0,0,42,0,0,0.0,0,Brighton,0,0,0,0,False,0
James Justin,DEF,Leicester,0.0,0,0,0,57,0,0,0.0,0,Burnley,0,0,0,0,True,0
James Justin,DEF,Leicester,0.0,0,0,0,64,0,0,0.0,0,Crystal Palace,0,0,0,0,False,0
James Justin,DEF,Leicester,0.0,0,0,0,75,0,0,0.0,0,Manchester United,0,0,0,0,True,0
James Justin,DEF,Leicester,0.0,0,0,0,82,0,0,0.0,0,Brentford,0,0,0,0,False,0
