name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Nathan Tella,MID,Southampton,0,0,1,0.3,2021-08-14,10,Everton,1,False
Nathan Tella,MID,Southampton,0,0,0,0.0,2021-10-30,0,Watford,0,False
Nathan Tella,MID,Southampton,0,0,0,0.0,2021-11-05,0,Aston Villa,0,True
Nathan Tella,MID,Southampton,0,0,0,0.0,2021-11-20,0,Norwich,0,False
Nathan Tella,MID,Southampton,0,0,1,4.1,2021-11-27,45,Liverpool,1,False
Nathan Tella,MID,Southampton,0,0,2,5.2,2021-12-01,64,Leeds United,2,True
Nathan Tella,MID,Southampton,0,1,0,0.9,2021-12-04,83,Brighton,2,True
Nathan Tella,MID,Southampton,0,0,3,6.8,2021-12-11,90,Arsenal,2,False
Nathan Tella,MID,Southampton,0,0,2,2.1,2021-12-15,81,Crystal Palace,2,False
Nathan Tella,MID,Southampton,0,0,0,0.0,2021-12-26,0,West Ham,0,False
Nathan Tella,MID,Southampton,0,0,0,0.0,2021-08-22,0,Manchester United,0,True
Nathan Tella,MID,Southampton,0,0,0,0.0,2021-12-28,0,Tottenham,0,True
Nathan Tella,MID,Southampton,0,0,1,0.6,2022-01-11,69,Brentford,2,True
Nathan Tella,MID,Southampton,0,0,2,0.7,2022-01-15,70,Wolverhampton,2,False
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-01-22,0,Manchester City,0,True
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-02-09,0,Tottenham,0,False
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-02-12,0,Manchester United,0,False
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-02-19,0,Everton,0,True
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-02-25,0,Norwich,0,True
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-03-05,0,Aston Villa,0,False
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-03-10,0,Newcastle United,0,True
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-03-13,0,Watford,0,True
Nathan Tella,MID,Southampton,0,0,0,0.0,2021-08-28,0,Newcastle United,0,False
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-04-02,3,Leicester City,1,False
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-04-09,0,Chelsea,0,True
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-04-16,0,Arsenal,0,True
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-04-21,0,Burnley,0,False
Nathan Tella,MID,Southampton,0,0,2,3.5,2022-04-24,65,Brighton,5,False
Nathan Tella,MID,Southampton,0,0,1,2.1,2022-04-30,79,Crystal Palace,2,True
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-05-07,0,Brentford,0,False
Nathan Tella,MID,Southampton,0,0,2,3.7,2022-05-17,70,Liverpool,4,True
Nathan Tella,MID,Southampton,0,0,0,0.0,2022-05-22,0,Leeds United,0,False
Nathan Tella,MID,Southampton,0,0,0,0.0,2021-09-11,0,West Ham,0,True
Nathan Tella,MID,Southampton,0,0,0,0.0,2021-09-18,0,Manchester City,0,False
Nathan Tella,MID,Southampton,0,0,0,0.0,2021-09-26,0,Wolverhampton,0,True
Nathan Tella,MID,Southampton,0,0,1,1.7,2021-10-02,72,Chelsea,2,False
Nathan Tella,MID,Southampton,0,0,0,0.0,2021-10-16,1,Leicester City,1,True
Nathan Tella,MID,Southampton,0,0,0,0.0,2021-10-23,0,Burnley,0,True
