name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Kieran Trippier,DEF,Newcastle,0,0,1,6.2,2022-01-15,90,Watford,0,2,True
Kieran Trippier,DEF,Newcastle,1,1,0,3.2,2022-01-22,90,Leicester City,0,7,False
Kieran Trippier,DEF,Newcastle,0,0,1,12.5,2022-02-08,90,Everton,0,8,True
Kieran Trippier,DEF,Newcastle,2,0,0,4.5,2022-02-13,47,Aston Villa,0,9,True
Kieran Trippier,DEF,Newcastle,0,0,0,0.0,2022-02-19,0,West Ham,0,0,False
Kieran Trippier,DEF,Newcastle,0,0,0,0.0,2022-02-26,0,Brentford,0,0,False
Kieran Trippier,DEF,Newcastle,0,0,0,0.0,2022-03-05,0,Brighton,0,0,True
Kieran Trippier,DEF,Newcastle,0,0,0,0.0,2022-03-10,0,Southampton,0,0,False
Kieran Trippier,DEF,Newcastle,0,0,0,0.0,2022-03-13,0,Chelsea,0,0,False
Kieran Trippier,DEF,Newcastle,0,0,0,0.0,2022-03-17,0,Everton,0,0,False
Kieran Trippier,DEF,Newcastle,0,0,0,0.0,2022-04-03,0,Tottenham,0,0,False
Kieran Trippier,DEF,Newcastle,0,0,0,0.0,2022-04-08,0,Wolverhampton,0,0,True
Kieran Trippier,DEF,Newcastle,0,0,0,0.0,2022-04-17,0,Leeds United,0,0,True
Kieran Trippier,DEF,Newcastle,0,0,0,0.0,2022-04-20,0,Crystal Palace,0,0,True
Kieran Trippier,DEF,Newcastle,0,0,0,0.0,2022-04-23,0,Norwich,0,0,False
Kieran Trippier,DEF,Newcastle,0,0,0,0.0,2022-04-30,0,Liverpool,0,0,True
Kieran Trippier,DEF,Newcastle,0,0,2,1.9,2022-05-08,22,Manchester City,0,0,False
Kieran Trippier,DEF,Newcastle,0,0,0,0.0,2022-05-16,0,Arsenal,0,0,True
Kieran Trippier,DEF,Newcastle,0,0,1,0.0,2022-05-22,90,Burnley,0,2,False
