name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2022-01-22,0,Brentford,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,5.7,2022-02-10,28,Arsenal,1,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2022-02-13,0,Tottenham,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2022-02-20,0,Leeds United,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2022-02-24,0,Arsenal,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2022-02-27,0,West Ham,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,3.4,2022-03-05,11,Crystal Palace,1,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,3.0,2022-03-10,8,Watford,4,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2022-03-13,0,Everton,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.9,2022-03-18,1,Leicester City,1,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2022-04-02,1,Aston Villa,1,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2022-04-08,0,Newcastle United,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2022-04-24,0,Burnley,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2022-04-30,0,Brighton,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,2,0,0,7.4,2022-05-07,19,Chelsea,9,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,5,3.6,2022-05-11,90,Manchester City,2,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,6.1,2022-05-15,45,Norwich,1,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2022-05-22,0,Liverpool,0,False
