name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Ashley Young,DEF,Aston Villa,0,0,3,3.7,2021-08-14,90,Watford,0,1,False
Ashley Young,DEF,Aston Villa,0,0,3,3.3,2021-10-31,75,West Ham,0,1,True
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2021-11-05,0,Southampton,0,0,False
Ashley Young,DEF,Aston Villa,0,0,0,3.6,2021-11-20,16,Brighton,0,4,True
Ashley Young,DEF,Aston Villa,0,1,0,7.1,2021-11-27,84,Crystal Palace,0,9,False
Ashley Young,DEF,Aston Villa,0,0,1,0.5,2021-12-01,59,Manchester City,0,1,True
Ashley Young,DEF,Aston Villa,0,0,1,3.6,2021-12-05,90,Leeds United,0,2,True
Ashley Young,DEF,Aston Villa,0,0,1,2.5,2021-12-11,68,Liverpool,0,2,False
Ashley Young,DEF,Aston Villa,0,0,0,3.9,2021-12-14,59,Norwich,0,1,False
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2021-12-26,0,Chelsea,0,0,True
Ashley Young,DEF,Aston Villa,0,1,0,1.0,2021-08-21,90,Newcastle United,0,6,True
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2022-01-02,0,Brentford,0,0,False
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2022-01-15,0,Manchester United,0,0,True
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2022-01-22,0,Everton,0,0,False
Ashley Young,DEF,Aston Villa,0,0,0,1.1,2022-02-09,12,Leicester City,0,1,True
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2022-02-13,0,Newcastle United,0,0,False
Ashley Young,DEF,Aston Villa,0,0,1,4.4,2022-02-19,25,Watford,0,1,True
Ashley Young,DEF,Aston Villa,0,0,0,0.3,2022-02-26,11,Brighton,0,1,False
Ashley Young,DEF,Aston Villa,0,1,0,2.1,2022-03-05,90,Southampton,0,6,True
Ashley Young,DEF,Aston Villa,0,0,0,0.1,2022-03-10,3,Leicester City,0,1,False
Ashley Young,DEF,Aston Villa,0,0,2,3.2,2022-03-13,80,West Ham,0,1,False
Ashley Young,DEF,Aston Villa,0,0,1,0.5,2021-08-28,78,Brentford,0,2,True
Ashley Young,DEF,Aston Villa,0,0,1,1.5,2022-03-19,90,Arsenal,0,2,True
Ashley Young,DEF,Aston Villa,0,0,1,3.3,2022-04-02,77,Wolverhampton,1,-1,False
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2022-04-09,10,Tottenham,0,0,True
Ashley Young,DEF,Aston Villa,0,1,0,3.5,2022-04-23,90,Leeds United,0,6,False
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2022-04-30,0,Norwich,0,0,True
Ashley Young,DEF,Aston Villa,0,0,1,0.7,2022-05-07,16,Burnley,0,1,False
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2022-05-10,0,Liverpool,0,0,True
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2022-05-15,0,Crystal Palace,0,0,True
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2022-05-19,0,Burnley,0,0,True
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2022-05-22,2,Manchester City,0,1,False
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2021-09-11,0,Chelsea,0,0,False
Ashley Young,DEF,Aston Villa,0,0,0,0.3,2021-09-18,8,Everton,0,1,True
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2021-09-25,0,Manchester United,0,0,False
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2021-10-03,0,Tottenham,0,0,False
Ashley Young,DEF,Aston Villa,0,0,3,0.0,2021-10-16,11,Wolverhampton,0,0,True
Ashley Young,DEF,Aston Villa,0,0,0,0.0,2021-10-22,0,Arsenal,0,0,False
