name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,total_points,was_home,yellow_cards
Fabian Delph,MID,Everton,1.0,0,0,0,4,0,0,0.0,0,Southampton,0,0,0,True,0
Fabian Delph,MID,Everton,0.2,0,0,0,100,0,0,2.0,45,Wolverhampton,0,0,1,False,0
Fabian Delph,MID,Everton,0.7,0,0,0,106,0,0,2.7,59,Tottenham,0,0,0,True,1
Fabian Delph,MID,Everton,-0.2,0,0,0,115,2,0,0.2,62,Manchester City,0,0,2,False,0
Fabian Delph,MID,Everton,0.8,0,0,0,122,0,0,0.0,0,Brentford,0,0,0,False,0
Fabian Delph,MID,Everton,-0.2,0,0,0,132,1,0,0.2,17,Liverpool,0,0,1,True,0
Fabian Delph,MID,Everton,0.3,0,0,0,142,0,0,0.0,0,Arsenal,0,0,0,True,0
Fabian Delph,MID,Everton,0.8,0,0,0,156,1,0,0.8,57,Crystal Palace,0,0,1,False,0
Fabian Delph,MID,Everton,-0.3,0,0,0,168,0,0,0.0,0,Chelsea,0,0,0,False,0
Fabian Delph,MID,Everton,0.5,0,0,0,14,0,0,0.7,7,Leicester City,0,0,1,False,0
Fabian Delph,MID,Everton,0.0,0,0,0,205,0,0,0.0,0,Brighton,0,0,0,True,0
Fabian Delph,MID,Everton,0.4,0,0,0,217,0,0,0.0,0,Norwich,0,0,0,False,0
Fabian Delph,MID,Everton,0.0,0,0,0,225,0,0,0.0,0,Aston Villa,0,0,0,True,0
Fabian Delph,MID,Everton,0.0,0,0,0,239,0,0,0.0,0,Newcastle United,0,0,0,False,0
Fabian Delph,MID,Everton,0.0,0,0,0,244,0,0,0.0,0,Leicester City,0,0,0,True,0
Fabian Delph,MID,Everton,0.0,0,0,0,258,0,0,0.0,0,Southampton,0,0,0,False,0
Fabian Delph,MID,Everton,0.0,0,0,0,266,0,0,0.0,0,Manchester City,0,0,0,True,0
Fabian Delph,MID,Everton,0.0,0,0,0,278,0,0,0.0,0,Tottenham,0,0,0,False,0
Fabian Delph,MID,Everton,0.0,0,0,0,286,0,0,0.0,0,Wolverhampton,0,0,0,True,0
Fabian Delph,MID,Everton,0.0,0,0,0,195,0,0,0.0,0,Newcastle United,0,0,0,True,0
Fabian Delph,MID,Everton,0.0,0,0,0,22,0,0,0.0,0,Brighton,0,0,0,False,0
Fabian Delph,MID,Everton,0.0,0,0,0,309,0,0,0.0,0,West Ham,0,0,0,False,0
Fabian Delph,MID,Everton,0.0,0,0,0,183,0,0,0.0,0,Burnley,0,0,0,False,0
Fabian Delph,MID,Everton,-0.4,0,0,1,314,0,0,1.9,83,Manchester United,0,0,3,True,0
Fabian Delph,MID,Everton,0.7,0,0,0,172,1,0,4.7,90,Leeds United,0,0,2,True,0
Fabian Delph,MID,Everton,-0.5,0,0,0,338,0,0,0.0,0,Liverpool,0,0,0,False,0
Fabian Delph,MID,Everton,0.2,0,0,1,342,0,0,0.1,70,Chelsea,0,0,2,True,1
Fabian Delph,MID,Everton,3.1,0,0,0,357,1,0,2.3,90,Leeds United,0,0,2,False,0
Fabian Delph,MID,Everton,3.1,0,0,1,299,0,0,3.4,80,Watford,0,0,3,False,0
Fabian Delph,MID,Everton,0.5,0,0,0,362,0,0,0.0,0,Brentford,0,0,0,True,0
Fabian Delph,MID,Everton,0.5,0,0,0,322,0,0,0.0,0,Crystal Palace,0,0,0,True,0
Fabian Delph,MID,Everton,0.0,0,0,0,371,0,0,0.0,0,Arsenal,0,0,0,False,0
Fabian Delph,MID,Everton,0.0,0,0,0,35,0,0,0.0,0,Burnley,0,0,0,True,0
Fabian Delph,MID,Everton,0.0,0,0,0,41,0,0,0.0,0,Aston Villa,0,0,0,False,0
Fabian Delph,MID,Everton,0.0,0,0,0,55,0,0,0.0,0,Norwich,0,0,0,True,0
Fabian Delph,MID,Everton,0.0,0,0,0,67,0,0,0.0,0,Manchester United,0,0,0,False,0
Fabian Delph,MID,Everton,0.0,0,0,0,74,0,0,0.0,0,West Ham,0,0,0,True,0
Fabian Delph,MID,Everton,0.0,0,0,0,86,0,0,0.0,0,Watford,0,0,0,True,0
