name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Granit Xhaka,MID,Arsenal,0,0,1,9.0,2021-12-18,90,Leicester City,4,False
Granit Xhaka,MID,Arsenal,0,1,0,6.8,2021-12-15,90,West Ham,3,True
Granit Xhaka,MID,Arsenal,0,1,0,5.0,2021-12-26,90,Norwich,2,False
Granit Xhaka,MID,Arsenal,0,0,2,4.5,2021-08-13,90,Brentford,2,False
Granit Xhaka,MID,Arsenal,0,0,2,4.8,2021-08-22,90,Chelsea,2,True
Granit Xhaka,MID,Arsenal,0,0,0,0.0,2021-11-27,0,Newcastle United,0,True
Granit Xhaka,MID,Arsenal,0,1,0,0.8,2021-12-11,80,Southampton,3,True
Granit Xhaka,MID,Arsenal,0,0,0,0.0,2021-12-02,0,Manchester United,0,False
Granit Xhaka,MID,Arsenal,0,0,0,0.0,2021-11-07,0,Watford,0,True
Granit Xhaka,MID,Arsenal,0,0,0,0.0,2021-11-20,0,Liverpool,0,False
Granit Xhaka,MID,Arsenal,0,0,0,0.0,2021-10-30,0,Leeds United,0,False
Granit Xhaka,MID,Arsenal,0,0,2,1.6,2021-12-06,90,Everton,1,False
Granit Xhaka,MID,Arsenal,0,0,2,0.8,2022-01-01,90,Manchester City,1,True
Granit Xhaka,MID,Arsenal,0,1,0,2.8,2022-03-19,90,Aston Villa,2,False
Granit Xhaka,MID,Arsenal,0,1,0,1.9,2022-02-10,90,Wolverhampton,2,False
Granit Xhaka,MID,Arsenal,0,0,5,0.0,2021-08-28,34,Manchester City,-2,False
Granit Xhaka,MID,Arsenal,0,0,3,2.9,2022-04-04,90,Crystal Palace,1,False
Granit Xhaka,MID,Arsenal,0,0,0,0.0,2022-01-23,0,Burnley,0,True
Granit Xhaka,MID,Arsenal,2,0,2,4.9,2022-04-09,90,Brighton,7,True
Granit Xhaka,MID,Arsenal,0,1,0,8.0,2022-03-13,90,Leeds United,3,True
Granit Xhaka,MID,Arsenal,0,0,2,3.8,2022-03-16,90,Liverpool,2,True
Granit Xhaka,MID,Arsenal,0,0,1,7.7,2022-02-19,90,Brentford,2,True
Granit Xhaka,MID,Arsenal,0,0,1,6.7,2022-02-24,90,Wolverhampton,2,True
Granit Xhaka,MID,Arsenal,0,0,2,3.1,2022-03-06,90,Watford,2,False
Granit Xhaka,MID,Arsenal,0,0,1,6.4,2022-04-16,90,Southampton,2,False
Granit Xhaka,MID,Arsenal,0,0,1,6.4,2022-05-01,90,West Ham,2,False
Granit Xhaka,MID,Arsenal,0,0,2,3.9,2022-04-20,90,Chelsea,2,False
Granit Xhaka,MID,Arsenal,1,0,1,7.8,2022-04-23,90,Manchester United,7,True
Granit Xhaka,MID,Arsenal,0,0,0,0.0,2021-09-11,0,Norwich,0,True
Granit Xhaka,MID,Arsenal,0,0,1,0.0,2022-05-22,62,Everton,2,True
Granit Xhaka,MID,Arsenal,0,0,2,2.7,2022-05-16,90,Newcastle United,1,False
Granit Xhaka,MID,Arsenal,0,0,0,0.0,2021-09-18,0,Burnley,0,False
Granit Xhaka,MID,Arsenal,0,0,1,1.1,2021-09-26,81,Tottenham,2,True
Granit Xhaka,MID,Arsenal,0,0,0,0.0,2021-10-02,0,Brighton,0,False
Granit Xhaka,MID,Arsenal,0,0,0,0.0,2021-10-18,0,Crystal Palace,0,True
Granit Xhaka,MID,Arsenal,0,0,0,0.0,2021-10-22,0,Aston Villa,0,True
Granit Xhaka,MID,Arsenal,0,0,1,7.9,2022-05-08,90,Leicester City,2,True
Granit Xhaka,MID,Arsenal,0,0,3,1.3,2022-05-12,90,Tottenham,1,False
