name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Michail Antonio,FWD,West Ham,3,12.9,2021-08-15,90,Newcastle United,13,False
Michail Antonio,FWD,West Ham,0,5.1,2021-10-31,90,Aston Villa,2,False
Michail Antonio,FWD,West Ham,0,2.0,2021-11-07,90,Liverpool,2,True
Michail Antonio,FWD,West Ham,0,4.3,2021-11-20,90,Wolverhampton,2,False
Michail Antonio,FWD,West Ham,0,1.2,2021-11-28,90,Manchester City,2,False
Michail Antonio,FWD,West Ham,0,5.5,2021-12-01,90,Brighton,1,True
Michail Antonio,FWD,West Ham,0,8.4,2021-12-04,90,Chelsea,5,True
Michail Antonio,FWD,West Ham,0,1.6,2021-12-12,90,Burnley,2,False
Michail Antonio,FWD,West Ham,0,2.4,2021-12-15,90,Arsenal,2,False
Michail Antonio,FWD,West Ham,0,10.8,2021-12-26,45,Southampton,5,True
Michail Antonio,FWD,West Ham,3,20.6,2021-08-23,88,Leeds United,16,True
Michail Antonio,FWD,West Ham,0,11.7,2021-12-28,90,Watford,5,False
Michail Antonio,FWD,West Ham,1,10.9,2022-01-01,90,Crystal Palace,7,False
Michail Antonio,FWD,West Ham,0,0.7,2022-01-12,87,Norwich,2,True
Michail Antonio,FWD,West Ham,0,8.3,2022-01-16,90,Leicester City,4,True
Michail Antonio,FWD,West Ham,0,2.8,2022-01-22,90,Manchester United,2,False
Michail Antonio,FWD,West Ham,0,1.0,2022-02-08,90,Watford,2,True
Michail Antonio,FWD,West Ham,0,1.5,2022-02-13,90,Leeds United,2,False
Michail Antonio,FWD,West Ham,0,3.8,2022-02-19,90,Newcastle United,2,True
Michail Antonio,FWD,West Ham,0,10.5,2022-02-27,90,Wolverhampton,4,True
Michail Antonio,FWD,West Ham,0,5.4,2022-03-05,90,Liverpool,2,False
Michail Antonio,FWD,West Ham,0,2.4,2022-03-13,51,Aston Villa,1,True
Michail Antonio,FWD,West Ham,2,21.2,2021-08-28,90,Crystal Palace,11,True
Michail Antonio,FWD,West Ham,0,1.5,2022-03-20,55,Tottenham,1,False
Michail Antonio,FWD,West Ham,0,9.4,2022-04-03,90,Everton,5,True
Michail Antonio,FWD,West Ham,0,0.5,2022-04-10,65,Brentford,1,False
Michail Antonio,FWD,West Ham,0,10.3,2022-04-17,90,Burnley,2,True
Michail Antonio,FWD,West Ham,0,0.0,2022-04-24,0,Chelsea,0,False
Michail Antonio,FWD,West Ham,0,0.1,2022-05-01,19,Arsenal,1,True
Michail Antonio,FWD,West Ham,0,10.3,2022-05-08,45,Norwich,5,False
Michail Antonio,FWD,West Ham,0,4.5,2022-05-15,90,Manchester City,5,True
Michail Antonio,FWD,West Ham,1,0.0,2022-05-22,90,Brighton,7,False
Michail Antonio,FWD,West Ham,0,4.3,2021-09-11,90,Southampton,-1,False
Michail Antonio,FWD,West Ham,0,0.0,2021-09-19,0,Manchester United,0,True
Michail Antonio,FWD,West Ham,3,18.8,2021-09-25,90,Leicester City,8,False
Michail Antonio,FWD,West Ham,0,10.4,2021-10-03,90,Brentford,2,True
Michail Antonio,FWD,West Ham,0,12.1,2021-10-17,90,Everton,1,False
Michail Antonio,FWD,West Ham,1,10.4,2021-10-24,90,Tottenham,7,True
