name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Daniel Chesters,MID,West Ham,0,0,0,0.0,2022-02-19,0,Newcastle United,0,True
Daniel Chesters,MID,West Ham,0,0,0,0.0,2022-02-27,0,Wolverhampton,0,True
Daniel Chesters,MID,West Ham,0,0,0,0.0,2022-03-05,1,Liverpool,1,False
Daniel Chesters,MID,West Ham,0,0,0,0.0,2022-03-13,0,Aston Villa,0,True
Daniel Chesters,MID,West Ham,0,0,0,0.0,2022-03-20,0,Tottenham,0,False
Daniel Chesters,MID,West Ham,0,0,0,0.0,2022-04-03,0,Everton,0,True
Daniel Chesters,MID,West Ham,0,0,0,0.0,2022-04-10,0,Brentford,0,False
Daniel Chesters,MID,West Ham,0,0,0,0.0,2022-04-17,0,Burnley,0,True
Daniel Chesters,MID,West Ham,0,0,0,0.0,2022-04-24,0,Chelsea,0,False
Daniel Chesters,MID,West Ham,0,0,0,0.0,2022-05-01,0,Arsenal,0,True
Daniel Chesters,MID,West Ham,0,0,0,0.0,2022-05-08,0,Norwich,0,False
Daniel Chesters,MID,West Ham,0,0,0,0.0,2022-05-15,0,Manchester City,0,True
Daniel Chesters,MID,West Ham,0,0,0,0.0,2022-05-22,0,Brighton,0,False
