name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Nathan Redmond,MID,Southampton,0,0,2,2.0,2021-12-15,90,Crystal Palace,2,False
Nathan Redmond,MID,Southampton,0,0,2,6.2,2021-12-26,90,West Ham,2,False
Nathan Redmond,MID,Southampton,0,0,0,0.6,2021-08-14,7,Everton,1,False
Nathan Redmond,MID,Southampton,0,0,1,0.6,2021-11-27,45,Liverpool,1,False
Nathan Redmond,MID,Southampton,0,0,0,0.0,2021-08-22,0,Manchester United,0,True
Nathan Redmond,MID,Southampton,0,0,3,5.1,2021-12-11,90,Arsenal,2,False
Nathan Redmond,MID,Southampton,0,0,2,7.8,2021-12-01,90,Leeds United,5,True
Nathan Redmond,MID,Southampton,0,0,0,0.0,2021-11-05,0,Aston Villa,0,True
Nathan Redmond,MID,Southampton,0,0,0,0.0,2021-11-20,0,Norwich,0,False
Nathan Redmond,MID,Southampton,0,1,0,6.1,2021-10-30,90,Watford,3,False
Nathan Redmond,MID,Southampton,0,0,1,2.6,2022-01-11,64,Brentford,2,True
Nathan Redmond,MID,Southampton,1,0,1,5.7,2021-12-04,90,Brighton,6,True
Nathan Redmond,MID,Southampton,0,0,3,3.1,2022-01-15,90,Wolverhampton,5,False
Nathan Redmond,MID,Southampton,0,0,0,0.1,2021-12-28,7,Tottenham,1,True
Nathan Redmond,MID,Southampton,0,0,0,0.0,2022-02-25,0,Norwich,0,True
Nathan Redmond,MID,Southampton,0,0,0,0.0,2022-04-02,0,Leicester City,0,False
Nathan Redmond,MID,Southampton,0,0,0,0.0,2022-04-09,0,Chelsea,0,True
Nathan Redmond,MID,Southampton,0,0,0,0.0,2022-02-09,0,Tottenham,0,False
Nathan Redmond,MID,Southampton,0,0,1,3.2,2021-08-28,32,Newcastle United,1,False
Nathan Redmond,MID,Southampton,0,0,0,0.0,2022-02-12,0,Manchester United,0,False
Nathan Redmond,MID,Southampton,0,0,0,2.8,2022-01-22,45,Manchester City,4,True
Nathan Redmond,MID,Southampton,0,0,0,0.5,2022-04-16,8,Arsenal,1,True
Nathan Redmond,MID,Southampton,0,0,0,2.8,2022-04-21,24,Burnley,1,False
Nathan Redmond,MID,Southampton,0,0,2,4.5,2022-04-24,90,Brighton,2,False
Nathan Redmond,MID,Southampton,0,0,2,1.2,2022-04-30,90,Crystal Palace,2,True
Nathan Redmond,MID,Southampton,0,0,0,3.1,2022-03-13,16,Watford,1,True
Nathan Redmond,MID,Southampton,2,0,2,7.4,2022-05-17,90,Liverpool,9,True
Nathan Redmond,MID,Southampton,0,0,0,0.0,2022-02-19,0,Everton,0,True
Nathan Redmond,MID,Southampton,0,0,0,0.0,2022-03-05,0,Aston Villa,0,False
Nathan Redmond,MID,Southampton,0,0,0,0.0,2022-03-10,0,Newcastle United,0,True
Nathan Redmond,MID,Southampton,0,1,0,4.4,2021-09-11,90,West Ham,3,True
Nathan Redmond,MID,Southampton,0,0,3,0.0,2022-05-22,82,Leeds United,2,False
Nathan Redmond,MID,Southampton,0,1,0,5.5,2021-09-18,90,Manchester City,3,False
Nathan Redmond,MID,Southampton,0,0,1,4.1,2021-09-26,63,Wolverhampton,2,True
Nathan Redmond,MID,Southampton,0,0,2,1.6,2021-10-02,86,Chelsea,2,False
Nathan Redmond,MID,Southampton,3,1,0,15.1,2021-10-16,90,Leicester City,9,True
Nathan Redmond,MID,Southampton,0,0,2,12.3,2021-10-23,88,Burnley,5,True
Nathan Redmond,MID,Southampton,0,0,3,4.2,2022-05-07,90,Brentford,2,False
