name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-03-20,0,West Ham,0,True
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-02-26,0,Leicester City,0,False
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-04-03,0,Newcastle United,0,True
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-04-09,0,Aston Villa,0,False
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-03-12,0,Manchester United,0,False
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-03-16,0,Brighton,0,False
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-03-07,0,Everton,0,True
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-05-01,0,Leeds United,0,True
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-04-16,0,Brighton,0,True
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-04-23,0,Brentford,0,False
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-05-22,0,Norwich,0,False
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-05-07,0,Liverpool,0,False
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-05-12,0,Arsenal,0,True
Alfie Devine,MID,Spurs,0,0,0,0.0,2022-05-15,0,Burnley,0,True
