name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-08-15,0,Newcastle United,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-10-31,0,Aston Villa,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-11-07,0,Liverpool,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-11-20,0,Wolverhampton,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-11-28,0,Manchester City,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-12-01,0,Brighton,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-12-04,0,Chelsea,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-12-12,0,Burnley,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-12-15,0,Arsenal,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-12-26,0,Southampton,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-08-23,0,Leeds United,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-12-28,0,Watford,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-01-01,0,Crystal Palace,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-01-12,0,Norwich,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-01-16,0,Leicester City,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-01-22,0,Manchester United,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-02-08,0,Watford,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-02-13,0,Leeds United,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-02-19,0,Newcastle United,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-02-27,0,Wolverhampton,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-03-05,0,Liverpool,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-03-13,0,Aston Villa,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-08-28,0,Crystal Palace,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-03-20,0,Tottenham,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-04-03,0,Everton,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-04-10,0,Brentford,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-04-17,0,Burnley,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-04-24,0,Chelsea,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-05-01,0,Arsenal,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-05-08,0,Norwich,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-05-15,0,Manchester City,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2022-05-22,0,Brighton,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-09-11,0,Southampton,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-09-19,0,Manchester United,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-09-25,0,Leicester City,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-10-03,0,Brentford,0,0,True
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-10-17,0,Everton,0,0,False
Winston Reid,DEF,West Ham,0,0,0,0.0,2021-10-24,0,Tottenham,0,0,True
