name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Danny Rose,DEF,Watford,1.2,0,0,0,8,0,0,0.0,0,Aston Villa,0,0,0,0,True,0
Danny Rose,DEF,Watford,-0.5,0,0,0,99,0,0,0.0,0,Southampton,0,0,0,0,True,0
Danny Rose,DEF,Watford,-0.5,0,0,0,101,1,0,3.2,90,Arsenal,0,0,0,2,False,0
Danny Rose,DEF,Watford,-0.5,0,0,0,119,0,0,0.0,0,Manchester United,0,0,0,0,True,0
Danny Rose,DEF,Watford,0.0,0,0,0,127,0,0,0.0,0,Leeds United,0,0,0,0,False,0
Danny Rose,DEF,Watford,-1.0,0,0,0,135,2,0,2.6,78,Chelsea,0,0,0,0,True,1
Danny Rose,DEF,Watford,-1.5,0,0,0,148,3,0,0.1,70,Manchester City,0,0,0,0,True,1
Danny Rose,DEF,Watford,-0.5,0,0,0,152,0,0,0.0,0,Brentford,0,0,0,0,False,0
Danny Rose,DEF,Watford,-0.5,0,0,0,12,0,0,0.0,0,Brighton,0,0,0,0,False,0
Danny Rose,DEF,Watford,-1.0,0,0,0,200,0,0,0.0,0,West Ham,0,0,0,0,True,0
Danny Rose,DEF,Watford,0.0,0,0,0,210,0,0,0.0,0,Tottenham,0,0,0,0,True,0
Danny Rose,DEF,Watford,0.0,0,0,0,216,0,0,0.0,0,Newcastle United,0,0,0,0,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,230,0,0,0.0,0,Norwich,0,0,0,0,True,0
Danny Rose,DEF,Watford,0.0,0,0,0,164,0,0,0.0,0,Burnley,0,0,0,0,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,235,0,0,0.0,0,West Ham,0,0,0,0,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,250,0,0,0.0,0,Brighton,0,0,0,0,True,0
Danny Rose,DEF,Watford,0.0,0,0,0,252,0,0,0.0,0,Aston Villa,0,0,0,0,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,178,0,0,0.0,0,Crystal Palace,0,0,0,0,True,0
Danny Rose,DEF,Watford,0.0,0,0,0,268,0,0,0.0,0,Manchester United,0,0,0,0,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,279,0,0,0.0,0,Arsenal,0,0,0,0,True,0
Danny Rose,DEF,Watford,0.0,0,0,0,190,0,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,289,0,0,0.0,0,Southampton,0,0,0,0,False,0
Danny Rose,DEF,Watford,-1.0,0,0,0,27,0,0,0.0,0,Tottenham,0,0,0,0,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,306,0,0,0.0,0,Liverpool,0,0,0,0,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,320,0,0,0.0,0,Leicester City,0,0,0,0,True,0
Danny Rose,DEF,Watford,0.0,0,0,0,328,0,0,0.0,0,Brentford,0,0,0,0,True,0
Danny Rose,DEF,Watford,0.0,0,0,0,339,0,0,0.0,0,Manchester City,0,0,0,0,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,348,0,0,0.0,0,Burnley,0,0,0,0,True,0
Danny Rose,DEF,Watford,0.0,0,0,0,356,0,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,299,0,0,0.0,0,Everton,0,0,0,0,True,0
Danny Rose,DEF,Watford,0.0,0,0,0,368,0,0,0.0,0,Leeds United,0,0,0,0,True,0
Danny Rose,DEF,Watford,0.0,0,0,0,375,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Danny Rose,DEF,Watford,-0.5,0,0,0,40,2,0,3.1,90,Wolverhampton,0,0,0,0,True,1
Danny Rose,DEF,Watford,0.5,0,0,0,47,1,0,2.9,90,Norwich,0,0,0,2,False,0
Danny Rose,DEF,Watford,0.8,0,0,0,60,1,0,5.7,90,Newcastle United,0,0,0,1,True,1
Danny Rose,DEF,Watford,0.7,0,0,0,65,1,0,2.4,90,Leicester City,0,0,0,2,False,0
Danny Rose,DEF,Watford,-0.5,0,0,0,80,5,0,2.4,90,Liverpool,0,0,0,0,True,0
Danny Rose,DEF,Watford,-0.2,0,0,0,86,0,0,0.0,0,Everton,0,0,0,0,False,0
