name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Sergio Reguilón,DEF,Spurs,1,1,0,3.8,2021-08-15,90,Manchester City,0,7,True
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2021-10-30,0,Manchester United,0,0,True
Sergio Reguilón,DEF,Spurs,0,1,0,4.7,2021-11-07,70,Everton,0,5,False
Sergio Reguilón,DEF,Spurs,1,0,1,12.3,2021-11-21,78,Leicester City,0,9,True
Sergio Reguilón,DEF,Spurs,3,1,0,6.3,2021-12-02,90,Brentford,0,12,True
Sergio Reguilón,DEF,Spurs,0,0,0,0.2,2021-12-05,21,Norwich,0,0,True
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2021-12-19,4,Liverpool,0,1,True
Sergio Reguilón,DEF,Spurs,1,1,0,11.6,2021-12-26,90,Crystal Palace,0,7,True
Sergio Reguilón,DEF,Spurs,0,1,0,2.4,2021-08-22,90,Wolverhampton,0,6,False
Sergio Reguilón,DEF,Spurs,0,0,1,0.4,2021-12-28,45,Southampton,0,0,False
Sergio Reguilón,DEF,Spurs,0,1,0,6.1,2022-01-01,82,Watford,0,6,False
Sergio Reguilón,DEF,Spurs,0,0,2,9.9,2022-01-19,78,Leeds United,0,1,False
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2022-01-23,0,Chelsea,0,0,False
Sergio Reguilón,DEF,Spurs,0,0,3,10.6,2022-02-09,82,Southampton,0,1,True
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2022-02-13,0,Wolverhampton,0,0,True
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2022-02-19,0,Manchester City,0,0,False
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2022-02-23,0,Burnley,0,0,False
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2022-02-26,0,Leicester City,0,0,False
Sergio Reguilón,DEF,Spurs,0,0,0,8.7,2022-03-07,45,Everton,0,7,True
Sergio Reguilón,DEF,Spurs,0,0,3,3.6,2022-03-12,90,Manchester United,0,4,False
Sergio Reguilón,DEF,Spurs,0,1,0,7.0,2022-03-16,90,Brighton,0,5,False
Sergio Reguilón,DEF,Spurs,3,1,0,4.1,2021-08-29,90,Watford,0,9,True
Sergio Reguilón,DEF,Spurs,0,0,1,5.6,2022-03-20,87,West Ham,0,2,True
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2022-04-03,0,Newcastle United,0,0,True
Sergio Reguilón,DEF,Spurs,0,1,0,3.3,2022-04-09,69,Aston Villa,0,6,False
Sergio Reguilón,DEF,Spurs,0,0,1,0.8,2022-04-16,90,Brighton,0,2,True
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2022-04-23,0,Brentford,0,0,False
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2022-05-01,0,Leeds United,0,0,True
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2022-05-07,0,Liverpool,0,0,False
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2022-05-12,0,Arsenal,0,0,True
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2022-05-15,0,Burnley,0,0,True
Sergio Reguilón,DEF,Spurs,0,0,0,0.0,2022-05-22,0,Norwich,0,0,False
Sergio Reguilón,DEF,Spurs,0,0,3,4.3,2021-09-11,90,Crystal Palace,0,1,False
Sergio Reguilón,DEF,Spurs,0,0,3,2.9,2021-09-19,90,Chelsea,0,1,True
Sergio Reguilón,DEF,Spurs,0,0,3,6.9,2021-09-26,90,Arsenal,0,4,False
Sergio Reguilón,DEF,Spurs,0,0,1,4.0,2021-10-03,90,Aston Villa,0,2,True
Sergio Reguilón,DEF,Spurs,0,0,2,4.2,2021-10-17,90,Newcastle United,0,4,False
Sergio Reguilón,DEF,Spurs,0,0,1,5.6,2021-10-24,83,West Ham,0,2,False
