name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,total_points,was_home
Nick Pope,GK,Burnley,0,0,0,2021-12-30,0,Manchester United,0,0,0,0,False
Nick Pope,GK,Burnley,0,0,2,2021-08-14,90,Brighton,0,0,4,2,True
Nick Pope,GK,Burnley,0,0,2,2021-08-21,90,Liverpool,0,0,6,3,False
Nick Pope,GK,Burnley,0,0,1,2021-08-29,90,Leicester City,0,0,1,2,True
Nick Pope,GK,Burnley,2,1,0,2021-12-12,90,West Ham,0,0,3,9,True
Nick Pope,GK,Burnley,0,0,1,2021-10-30,90,Brentford,0,0,3,3,True
Nick Pope,GK,Burnley,0,0,1,2022-02-08,90,Manchester United,0,0,4,3,True
Nick Pope,GK,Burnley,0,1,0,2021-12-01,90,Wolverhampton,0,0,2,6,False
Nick Pope,GK,Burnley,0,0,1,2021-12-04,90,Newcastle United,0,0,3,3,False
Nick Pope,GK,Burnley,0,0,3,2021-11-20,90,Crystal Palace,0,0,5,2,True
Nick Pope,GK,Burnley,0,0,1,2021-11-06,90,Chelsea,0,0,4,3,False
Nick Pope,GK,Burnley,0,0,1,2022-02-13,90,Liverpool,0,0,3,3,True
Nick Pope,GKP,Burnley,0,0,1,2022-05-15,90,Tottenham,0,0,6,3,False
Nick Pope,GKP,Burnley,1,0,1,2022-05-19,90,Aston Villa,0,0,8,5,False
Nick Pope,GK,Burnley,0,0,1,2022-02-26,90,Crystal Palace,0,0,3,3,False
Nick Pope,GK,Burnley,0,0,2,2022-03-01,90,Leeds United,0,0,4,2,True
Nick Pope,GK,Burnley,3,1,0,2022-01-23,90,Arsenal,0,0,5,10,False
Nick Pope,GK,Burnley,2,1,0,2022-02-05,90,Watford,0,0,5,9,True
Nick Pope,GK,Burnley,0,0,0,2022-01-02,0,Leicester City,0,0,0,0,False
Nick Pope,GK,Burnley,0,0,2,2022-03-12,90,Brentford,0,0,1,1,False
Nick Pope,GK,Burnley,0,0,4,2022-03-05,90,Chelsea,0,0,1,0,True
Nick Pope,GK,Burnley,1,1,0,2022-02-19,90,Brighton,0,0,1,7,False
Nick Pope,GK,Burnley,0,1,0,2022-02-23,90,Tottenham,0,0,2,6,True
Nick Pope,GK,Burnley,0,0,2,2022-04-10,90,Norwich,0,0,4,2,False
Nick Pope,GK,Burnley,0,0,2,2022-04-02,90,Manchester City,0,0,4,2,True
Nick Pope,GK,Burnley,0,0,2,2022-04-06,90,Everton,0,0,2,1,True
Nick Pope,GK,Burnley,0,0,3,2021-09-13,90,Everton,0,0,3,2,False
Nick Pope,GK,Burnley,0,0,1,2021-09-18,90,Arsenal,0,0,2,2,True
Nick Pope,GK,Burnley,0,0,2,2021-09-25,90,Leeds United,0,0,2,1,False
Nick Pope,GK,Burnley,0,1,0,2021-10-02,90,Norwich,0,0,2,6,True
Nick Pope,GK,Burnley,0,0,2,2021-10-16,90,Manchester City,0,0,4,2,False
Nick Pope,GK,Burnley,0,0,2,2021-10-23,90,Southampton,0,0,2,1,False
Nick Pope,GK,Burnley,0,0,1,2022-04-30,90,Watford,0,0,1,2,False
Nick Pope,GK,Burnley,0,0,2,2022-05-22,90,Newcastle United,0,0,4,2,True
Nick Pope,GK,Burnley,3,1,0,2022-04-24,90,Wolverhampton,0,0,4,10,True
Nick Pope,GK,Burnley,0,0,1,2022-04-17,90,West Ham,0,0,5,3,False
Nick Pope,GK,Burnley,0,1,0,2022-04-21,90,Southampton,0,0,3,7,True
Nick Pope,GK,Burnley,0,0,3,2022-05-07,90,Aston Villa,0,0,4,2,True
