name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Teemu Pukki,FWD,Norwich,0,1.2,2021-12-26,90,Arsenal,2,True
Teemu Pukki,FWD,Norwich,0,0.0,2021-12-28,0,Crystal Palace,0,False
Teemu Pukki,FWD,Norwich,0,0.6,2021-12-14,90,Aston Villa,2,True
Teemu Pukki,FWD,Norwich,0,2.3,2021-08-14,76,Liverpool,2,True
Teemu Pukki,FWD,Norwich,0,0.3,2021-08-21,76,Manchester City,2,False
Teemu Pukki,FWD,Norwich,1,8.3,2021-08-28,72,Leeds United,7,True
Teemu Pukki,FWD,Norwich,0,10.4,2021-11-27,90,Wolverhampton,2,True
Teemu Pukki,FWD,Norwich,0,5.0,2022-02-25,90,Southampton,1,False
Teemu Pukki,FWD,Norwich,0,6.3,2021-12-11,90,Manchester United,2,True
Teemu Pukki,FWD,Norwich,0,0.5,2021-10-31,90,Leicester City,2,True
Teemu Pukki,FWD,Norwich,2,7.4,2021-11-30,90,Newcastle United,8,False
Teemu Pukki,FWD,Norwich,0,4.8,2021-12-05,90,Tottenham,1,False
Teemu Pukki,FWD,Norwich,2,9.6,2021-11-20,90,Southampton,8,True
Teemu Pukki,FWD,Norwich,3,7.1,2022-02-09,90,Crystal Palace,9,True
Teemu Pukki,FWD,Norwich,0,4.6,2022-01-12,90,West Ham,2,False
Teemu Pukki,FWD,Norwich,3,6.0,2021-11-06,77,Brentford,9,False
Teemu Pukki,FWD,Norwich,0,2.7,2022-02-12,90,Manchester City,2,True
Teemu Pukki,FWD,Norwich,0,0.5,2022-01-15,90,Everton,1,True
Teemu Pukki,FWD,Norwich,0,4.9,2022-01-21,86,Watford,5,False
Teemu Pukki,FWD,Norwich,0,8.3,2022-03-13,90,Leicester City,5,False
Teemu Pukki,FWD,Norwich,2,11.7,2022-03-05,90,Brentford,8,True
Teemu Pukki,FWD,Norwich,1,6.2,2022-03-10,90,Chelsea,7,True
Teemu Pukki,FWD,Norwich,0,2.0,2022-02-19,90,Liverpool,2,False
Teemu Pukki,FWD,Norwich,3,16.4,2022-04-10,88,Burnley,9,True
Teemu Pukki,FWD,Norwich,0,2.2,2022-04-02,90,Brighton,2,False
Teemu Pukki,FWD,Norwich,2,10.5,2022-05-15,90,Wolverhampton,8,False
Teemu Pukki,FWD,Norwich,0,2.1,2022-04-30,90,Aston Villa,2,False
Teemu Pukki,FWD,Norwich,0,2.6,2022-04-23,90,Newcastle United,2,True
Teemu Pukki,FWD,Norwich,0,12.5,2022-04-16,90,Manchester United,9,False
Teemu Pukki,FWD,Norwich,0,8.5,2021-09-18,90,Watford,6,True
Teemu Pukki,FWD,Norwich,0,6.7,2021-09-11,90,Arsenal,2,False
Teemu Pukki,FWD,Norwich,0,4.2,2021-09-25,90,Everton,2,False
Teemu Pukki,FWD,Norwich,0,4.3,2021-10-02,79,Burnley,2,False
Teemu Pukki,FWD,Norwich,0,3.3,2021-10-16,89,Brighton,1,True
Teemu Pukki,FWD,Norwich,0,2.0,2021-10-23,90,Chelsea,2,False
Teemu Pukki,FWD,Norwich,0,0.0,2022-05-22,90,Tottenham,2,True
Teemu Pukki,FWD,Norwich,0,2.6,2022-05-08,90,West Ham,2,True
Teemu Pukki,FWD,Norwich,0,4.6,2022-05-11,90,Leeds United,2,False
