name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Liam Delap,FWD,Man City,0,0.0,2022-02-09,0,Brentford,0,True
Liam Delap,FWD,Man City,0,0.1,2022-02-12,8,Norwich,1,False
Liam Delap,FWD,Man City,0,0.0,2022-02-19,0,Tottenham,0,True
Liam Delap,FWD,Man City,0,0.0,2022-02-26,0,Everton,0,False
Liam Delap,FWD,Man City,0,0.0,2022-03-06,0,Manchester United,0,True
Liam Delap,FWD,Man City,0,0.0,2022-03-14,0,Crystal Palace,0,False
Liam Delap,FWD,Man City,0,0.0,2022-04-02,0,Burnley,0,False
Liam Delap,FWD,Man City,0,0.0,2022-04-10,0,Liverpool,0,True
Liam Delap,FWD,Man City,0,0.0,2022-04-20,0,Brighton,0,True
Liam Delap,FWD,Man City,0,0.0,2022-04-23,0,Watford,0,True
Liam Delap,FWD,Man City,0,0.0,2022-04-30,0,Leicester City,0,False
Liam Delap,FWD,Man City,0,0.0,2022-05-08,0,Newcastle United,0,True
Liam Delap,FWD,Man City,0,0.0,2022-05-11,0,Wolverhampton,0,False
Liam Delap,FWD,Man City,0,0.0,2022-05-15,0,West Ham,0,False
Liam Delap,FWD,Man City,0,0.0,2022-05-22,0,Aston Villa,0,True
