name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.8,0,0,0,99,0,0,0.2,1,Watford,0,0,0,1,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.5,0,0,0,109,0,0,1.4,34,Aston Villa,0,0,0,1,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,1.3,0,0,0,117,1,0,0.5,17,Norwich,0,0,0,1,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,-0.2,0,0,0,128,4,0,2.3,90,Liverpool,0,0,0,0,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.8,0,0,0,139,0,0,0.0,5,Leeds United,0,0,0,1,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,1.0,0,0,0,146,1,0,7.1,90,Brighton,0,0,0,2,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.5,0,0,0,151,0,0,0.3,20,Arsenal,0,0,0,1,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.8,0,0,0,165,2,0,2.5,90,Crystal Palace,0,0,0,0,False,1
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.3,0,0,0,189,0,0,0.0,0,West Ham,0,0,0,0,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,199,0,0,0.0,0,Tottenham,0,0,0,0,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.4,0,0,0,176,1,0,0.7,90,Brentford,0,0,0,2,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.5,0,0,0,220,3,0,1.5,90,Wolverhampton,0,0,0,0,False,1
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,229,0,0,0.8,19,Manchester City,0,0,0,1,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,240,0,0,0.0,0,Tottenham,0,0,0,0,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,246,0,0,0.0,0,Manchester United,0,0,0,0,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,258,0,0,0.0,0,Everton,0,0,0,0,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,269,0,0,0.0,0,Norwich,0,0,0,0,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,271,0,0,0.0,0,Aston Villa,0,0,0,0,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,209,0,0,0.0,0,Newcastle United,0,0,0,0,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,289,0,0,0.0,0,Watford,0,0,0,0,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,2.2,0,0,0,25,0,0,0.0,0,Newcastle United,0,0,0,0,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,305,0,0,0.0,0,Leicester City,0,0,0,0,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,-0.4,0,0,0,319,0,0,0.0,0,Chelsea,0,0,0,0,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,4.0,0,1,1,326,0,0,1.9,90,Arsenal,0,0,0,7,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,4.0,0,0,0,292,2,0,4.6,90,Burnley,0,0,0,1,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,1.6,0,0,0,333,0,0,0.0,0,Brighton,0,0,0,0,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,1.6,0,0,0,346,0,0,0.0,0,Crystal Palace,0,0,0,0,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,2.1,0,0,0,352,0,0,0.0,0,Brentford,0,0,0,0,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,-0.6,0,0,0,366,2,0,4.9,90,Liverpool,0,0,0,1,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.2,0,0,0,377,4,0,0.0,90,Leeds United,0,0,0,0,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,-0.5,0,0,0,39,0,0,0.0,0,West Ham,0,0,0,0,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,-1.0,0,0,0,45,0,0,0.0,0,Manchester City,0,0,0,0,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,59,0,0,0.0,0,Wolverhampton,0,0,0,0,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,-1.0,0,0,0,63,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,79,0,0,0.0,0,Leicester City,0,0,0,0,True,0
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.5,0,0,0,89,0,0,0.0,0,Burnley,0,0,0,0,True,0
