name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Andriy Yarmolenko,MID,West Ham,0,0,1,0.3,2022-03-20,34,Tottenham,1,False
Andriy Yarmolenko,MID,West Ham,0,0,0,1.9,2021-12-26,9,Southampton,1,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-12-28,0,Watford,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-12-15,0,Arsenal,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.2,2021-08-23,1,Leeds United,1,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.6,2021-08-28,3,Crystal Palace,1,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-12-01,0,Brighton,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-02-08,0,Watford,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-12-12,0,Burnley,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.1,2021-08-15,1,Newcastle United,1,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-12-04,0,Chelsea,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-11-28,0,Manchester City,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,3.4,2021-11-20,19,Wolverhampton,1,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-11-07,0,Liverpool,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-10-31,0,Aston Villa,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-01-22,0,Manchester United,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-02-13,0,Leeds United,0,False
Andriy Yarmolenko,MID,West Ham,0,0,1,7.7,2022-03-13,38,Aston Villa,6,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-02-19,0,Newcastle United,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-03-05,0,Liverpool,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-02-27,0,Wolverhampton,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-01-01,0,Crystal Palace,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,2.1,2022-01-12,2,Norwich,1,True
Andriy Yarmolenko,MID,West Ham,0,0,0,1.7,2022-01-16,21,Leicester City,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.2,2022-04-03,8,Everton,1,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-04-10,0,Brentford,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.1,2021-09-11,7,Southampton,1,False
Andriy Yarmolenko,MID,West Ham,0,0,1,1.8,2021-09-19,22,Manchester United,1,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.3,2022-05-01,9,Arsenal,1,True
Andriy Yarmolenko,MID,West Ham,0,0,1,0.0,2022-05-22,9,Brighton,1,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-04-17,0,Burnley,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-09-25,1,Leicester City,1,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-10-03,0,Brentford,0,True
Andriy Yarmolenko,MID,West Ham,0,1,0,7.8,2022-04-24,72,Chelsea,3,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-10-17,1,Everton,1,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-10-24,0,Tottenham,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.3,2022-05-08,45,Norwich,1,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-05-15,1,Manchester City,1,True
