name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Jordan Ayew,FWD,Crystal Palace,1,8.8,2021-12-15,74,Southampton,7,True
Jordan Ayew,FWD,Crystal Palace,0,3.6,2021-12-26,90,Tottenham,2,False
Jordan Ayew,FWD,Crystal Palace,0,4.6,2021-08-14,90,Chelsea,2,False
Jordan Ayew,FWD,Crystal Palace,0,0.5,2021-08-21,22,Brentford,1,True
Jordan Ayew,FWD,Crystal Palace,0,9.2,2021-12-12,90,Everton,5,True
Jordan Ayew,FWD,Crystal Palace,0,0.7,2021-11-27,3,Aston Villa,1,True
Jordan Ayew,FWD,Crystal Palace,0,4.4,2021-11-30,89,Leicester City,2,False
Jordan Ayew,FWD,Crystal Palace,0,1.9,2021-11-06,1,Wolverhampton,1,True
Jordan Ayew,FWD,Crystal Palace,0,4.1,2021-11-20,57,Burnley,1,False
Jordan Ayew,FWD,Crystal Palace,0,1.6,2021-10-30,64,Manchester City,1,False
Jordan Ayew,FWD,Crystal Palace,0,2.8,2021-12-05,83,Manchester United,2,False
Jordan Ayew,FWD,Crystal Palace,0,4.6,2021-12-28,90,Norwich,2,True
Jordan Ayew,FWD,Crystal Palace,0,9.8,2022-01-01,90,West Ham,5,True
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-01-14,0,Brighton,0,False
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-02-26,0,Burnley,0,True
Jordan Ayew,FWD,Crystal Palace,0,0.8,2022-02-09,20,Norwich,1,False
Jordan Ayew,FWD,Crystal Palace,0,3.6,2021-08-28,90,West Ham,2,False
Jordan Ayew,FWD,Crystal Palace,0,2.1,2022-02-12,77,Brentford,2,False
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-01-23,13,Liverpool,1,True
Jordan Ayew,FWD,Crystal Palace,2,5.0,2022-04-04,75,Arsenal,8,True
Jordan Ayew,FWD,Crystal Palace,0,1.3,2022-02-19,84,Chelsea,2,True
Jordan Ayew,FWD,Crystal Palace,0,3.5,2022-02-23,17,Watford,4,False
Jordan Ayew,FWD,Crystal Palace,0,0.7,2022-03-14,25,Manchester City,1,True
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-03-05,0,Wolverhampton,0,False
Jordan Ayew,FWD,Crystal Palace,0,5.9,2022-04-10,90,Leeds United,2,False
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-05-15,0,Aston Villa,0,False
Jordan Ayew,FWD,Crystal Palace,0,8.4,2022-05-19,90,Everton,5,False
Jordan Ayew,FWD,Crystal Palace,0,0.7,2022-04-20,50,Newcastle United,1,False
Jordan Ayew,FWD,Crystal Palace,0,6.8,2022-04-30,90,Southampton,2,False
Jordan Ayew,FWD,Crystal Palace,0,1.2,2022-04-25,66,Leicester City,2,True
Jordan Ayew,FWD,Crystal Palace,0,6.4,2021-09-11,85,Tottenham,2,True
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-05-22,0,Manchester United,0,True
Jordan Ayew,FWD,Crystal Palace,0,6.5,2021-09-18,90,Liverpool,2,False
Jordan Ayew,FWD,Crystal Palace,0,3.3,2021-09-27,85,Brighton,2,True
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-05-07,0,Watford,0,True
Jordan Ayew,FWD,Crystal Palace,0,2.8,2021-10-03,52,Leeds United,1,True
Jordan Ayew,FWD,Crystal Palace,0,4.5,2021-10-18,70,Arsenal,5,False
Jordan Ayew,FWD,Crystal Palace,0,0.0,2021-10-23,0,Newcastle United,0,True
