name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Kyle Walker-Peters,DEF,Southampton,0,0,2,8.7,2021-12-26,90,West Ham,0,3,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,6.7,2021-12-15,90,Crystal Palace,0,4,False
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.0,2021-08-14,0,Everton,0,0,False
Kyle Walker-Peters,DEF,Southampton,0,0,3,1.7,2021-12-11,90,Arsenal,0,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.6,2021-08-22,11,Manchester United,0,1,True
Kyle Walker-Peters,DEF,Southampton,0,0,2,3.0,2021-12-01,90,Leeds United,0,1,True
Kyle Walker-Peters,DEF,Southampton,0,1,0,1.9,2021-11-05,90,Aston Villa,0,6,True
Kyle Walker-Peters,DEF,Southampton,3,1,0,6.2,2021-10-30,90,Watford,0,9,False
Kyle Walker-Peters,DEF,Southampton,0,0,1,1.5,2021-12-04,90,Brighton,0,2,True
Kyle Walker-Peters,DEF,Southampton,0,0,2,5.0,2021-11-20,90,Norwich,0,0,False
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.1,2021-11-27,2,Liverpool,0,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,1,3.5,2021-12-28,90,Tottenham,0,1,True
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.0,2022-01-11,0,Brentford,0,0,True
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.0,2022-01-15,0,Wolverhampton,0,0,False
Kyle Walker-Peters,DEF,Southampton,3,1,0,8.8,2022-02-25,90,Norwich,0,9,True
Kyle Walker-Peters,DEF,Southampton,0,0,2,3.6,2022-02-09,90,Tottenham,0,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,1,5.9,2022-01-22,90,Manchester City,0,8,True
Kyle Walker-Peters,DEF,Southampton,0,0,1,5.3,2022-02-12,90,Manchester United,0,2,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,4.8,2021-08-28,90,Newcastle United,0,0,False
Kyle Walker-Peters,DEF,Southampton,1,0,1,5.3,2022-04-02,90,Leicester City,0,6,False
Kyle Walker-Peters,DEF,Southampton,0,1,0,10.6,2022-02-19,90,Everton,0,6,True
Kyle Walker-Peters,DEF,Southampton,0,0,2,4.7,2022-03-13,90,Watford,0,1,True
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.7,2022-03-05,32,Aston Villa,0,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,3.9,2022-03-10,90,Newcastle United,0,1,True
Kyle Walker-Peters,DEF,Southampton,0,0,6,3.0,2022-04-09,90,Chelsea,0,-1,True
Kyle Walker-Peters,DEF,Southampton,0,1,0,1.7,2022-04-16,90,Arsenal,0,6,True
Kyle Walker-Peters,DEF,Southampton,0,0,2,3.1,2022-04-21,82,Burnley,0,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,4.0,2022-04-24,90,Brighton,0,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,2.3,2022-04-30,90,Crystal Palace,0,1,True
Kyle Walker-Peters,DEF,Southampton,0,0,4,0.0,2022-05-22,90,Leeds United,0,0,False
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.0,2021-09-11,0,West Ham,0,0,True
Kyle Walker-Peters,DEF,Southampton,0,0,3,3.4,2022-05-07,90,Brentford,0,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,2.1,2022-05-17,90,Liverpool,0,1,True
Kyle Walker-Peters,DEF,Southampton,0,1,0,4.5,2021-09-18,90,Manchester City,0,5,False
Kyle Walker-Peters,DEF,Southampton,0,0,1,4.5,2021-09-26,73,Wolverhampton,0,2,True
Kyle Walker-Peters,DEF,Southampton,0,0,3,3.8,2021-10-02,90,Chelsea,0,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.0,2021-10-16,0,Leicester City,0,0,True
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.0,2021-10-23,0,Burnley,0,0,True
