name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-02-26,0,Aston Villa,0,True
Enock Mwepu,MID,Brighton,0,0,2,6.4,2022-01-02,90,Everton,8,False
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-01-14,0,Crystal Palace,0,True
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-01-18,0,Chelsea,0,True
Enock Mwepu,MID,Brighton,0,1,0,6.3,2021-12-26,90,Brentford,6,True
Enock Mwepu,MID,Brighton,0,0,0,0.4,2021-12-29,24,Chelsea,1,False
Enock Mwepu,MID,Brighton,0,0,1,5.3,2021-12-15,83,Wolverhampton,2,True
Enock Mwepu,MID,Brighton,0,0,0,0.0,2021-08-28,0,Everton,0,True
Enock Mwepu,MID,Brighton,0,0,0,0.3,2021-08-21,18,Watford,0,True
Enock Mwepu,MID,Brighton,0,0,0,0.0,2021-12-01,0,West Ham,0,False
Enock Mwepu,MID,Brighton,0,0,1,1.8,2021-08-14,45,Burnley,1,False
Enock Mwepu,MID,Brighton,0,0,0,0.0,2021-11-27,0,Leicester City,0,True
Enock Mwepu,MID,Brighton,0,0,1,4.1,2021-12-04,90,Southampton,2,False
Enock Mwepu,MID,Brighton,0,0,0,0.3,2021-11-06,45,Newcastle United,1,True
Enock Mwepu,MID,Brighton,0,0,0,0.0,2021-11-20,0,Aston Villa,0,False
Enock Mwepu,MID,Brighton,2,0,2,7.0,2021-10-30,90,Liverpool,9,False
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-01-23,0,Leeds United,0,False
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-02-12,0,Watford,0,False
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-02-15,0,Manchester United,0,False
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-03-12,0,Liverpool,0,True
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-03-16,0,Tottenham,0,True
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-03-05,0,Newcastle United,0,False
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-02-19,0,Burnley,0,True
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-04-02,11,Norwich,1,True
Enock Mwepu,MID,Brighton,3,1,0,8.7,2022-04-09,76,Arsenal,14,False
Enock Mwepu,MID,Brighton,0,0,0,2.6,2022-04-16,45,Tottenham,0,False
Enock Mwepu,MID,Brighton,0,0,3,1.0,2022-04-20,90,Manchester City,2,False
Enock Mwepu,MID,Brighton,0,0,2,2.9,2022-04-24,60,Southampton,2,True
Enock Mwepu,MID,Brighton,0,1,0,9.6,2022-04-30,62,Wolverhampton,3,False
Enock Mwepu,MID,Brighton,0,0,0,0.0,2021-09-11,0,Brentford,0,False
Enock Mwepu,MID,Brighton,0,0,0,0.7,2021-09-19,28,Leeds United,1,True
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-05-22,11,West Ham,1,True
Enock Mwepu,MID,Brighton,0,0,0,0.0,2021-09-27,0,Crystal Palace,0,False
Enock Mwepu,MID,Brighton,0,0,0,0.0,2021-10-02,0,Arsenal,0,True
Enock Mwepu,MID,Brighton,0,0,0,0.0,2021-10-16,0,Norwich,0,False
Enock Mwepu,MID,Brighton,0,0,1,0.6,2021-10-23,32,Manchester City,4,True
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-05-07,0,Manchester United,0,True
Enock Mwepu,MID,Brighton,0,0,0,0.0,2022-05-15,0,Leicester City,0,False
