name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Pascal Groß,MID,Brighton,0,0,0,0.0,2021-12-26,5,Brentford,1,True
Pascal Groß,MID,Brighton,0,0,0,0.0,2021-12-29,0,Chelsea,0,False
Pascal Groß,MID,Brighton,0,0,0,0.0,2021-12-15,0,Wolverhampton,0,True
Pascal Groß,MID,Brighton,0,1,0,10.8,2021-08-21,90,Watford,6,True
Pascal Groß,MID,Brighton,0,0,0,0.0,2021-12-01,0,West Ham,0,False
Pascal Groß,MID,Brighton,0,0,2,8.9,2021-08-28,90,Everton,2,True
Pascal Groß,MID,Brighton,1,0,1,7.6,2021-08-14,90,Burnley,6,False
Pascal Groß,MID,Brighton,0,1,0,7.3,2021-11-27,90,Leicester City,3,True
Pascal Groß,MID,Brighton,0,0,1,2.9,2021-12-04,54,Southampton,1,False
Pascal Groß,MID,Brighton,0,0,1,5.3,2021-11-20,88,Aston Villa,2,False
Pascal Groß,MID,Brighton,0,0,0,0.0,2021-11-06,0,Newcastle United,0,True
Pascal Groß,MID,Brighton,0,0,0,1.9,2021-10-30,13,Liverpool,1,False
Pascal Groß,MID,Brighton,0,0,1,2.4,2022-01-23,61,Leeds United,2,False
Pascal Groß,MID,Brighton,0,1,0,4.6,2022-02-12,63,Watford,3,False
Pascal Groß,MID,Brighton,0,0,1,5.1,2022-02-15,59,Manchester United,1,False
Pascal Groß,MID,Brighton,0,0,1,2.2,2022-03-12,37,Liverpool,1,True
Pascal Groß,MID,Brighton,0,0,2,4.5,2022-03-16,77,Tottenham,2,True
Pascal Groß,MID,Brighton,0,0,0,0.0,2022-02-19,0,Burnley,0,True
Pascal Groß,MID,Brighton,0,0,0,0.0,2022-02-26,0,Aston Villa,0,True
Pascal Groß,MID,Brighton,1,0,2,12.4,2022-03-05,90,Newcastle United,6,False
Pascal Groß,MID,Brighton,0,0,0,0.0,2022-01-02,0,Everton,0,False
Pascal Groß,MID,Brighton,0,0,1,9.9,2022-01-14,72,Crystal Palace,0,True
Pascal Groß,MID,Brighton,0,0,1,3.6,2022-01-18,61,Chelsea,2,True
Pascal Groß,MID,Brighton,0,1,0,7.7,2022-04-02,90,Norwich,3,True
Pascal Groß,MID,Brighton,0,0,1,2.1,2022-04-09,90,Arsenal,1,False
Pascal Groß,MID,Brighton,0,0,0,2.8,2022-04-30,1,Wolverhampton,1,False
Pascal Groß,MID,Brighton,0,1,0,8.5,2022-04-16,90,Tottenham,3,False
Pascal Groß,MID,Brighton,0,0,3,2.8,2022-04-20,90,Manchester City,2,False
Pascal Groß,MID,Brighton,0,0,0,0.0,2021-09-11,0,Brentford,0,False
Pascal Groß,MID,Brighton,0,0,0,0.0,2021-09-19,0,Leeds United,0,True
Pascal Groß,MID,Brighton,0,0,0,2.0,2022-04-24,28,Southampton,1,True
Pascal Groß,MID,Brighton,3,0,1,0.0,2022-05-22,90,West Ham,13,True
Pascal Groß,MID,Brighton,0,0,1,5.8,2021-09-27,90,Crystal Palace,2,False
Pascal Groß,MID,Brighton,0,1,0,8.1,2021-10-02,83,Arsenal,3,True
Pascal Groß,MID,Brighton,0,1,0,10.3,2021-10-16,90,Norwich,3,False
Pascal Groß,MID,Brighton,0,0,3,3.8,2021-10-23,71,Manchester City,2,True
Pascal Groß,MID,Brighton,2,1,0,18.3,2022-05-07,90,Manchester United,13,True
Pascal Groß,MID,Brighton,0,0,1,4.6,2022-05-15,90,Leicester City,2,False
