name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0.7,0,0,0,98,3,0,4.6,90,Manchester United,0,0,0,1,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,1.7,0,0,1,106,0,0,1.9,90,Everton,0,0,0,6,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,3.0,0,0,0,118,1,0,3.2,90,Leicester City,0,0,0,1,True,1
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,5.5,0,2,1,140,0,0,1.3,82,Brentford,0,0,0,8,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,4.0,0,0,0,147,0,0,0.0,0,Norwich,0,0,0,0,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,1.3,0,0,0,177,2,0,4.4,90,Liverpool,0,0,0,0,True,1
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,5.3,1,2,1,188,0,0,13.1,90,Crystal Palace,0,0,0,11,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,4.7,0,0,0,199,1,0,1.4,76,Southampton,0,0,0,2,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,6.2,0,2,1,210,0,0,13.9,90,Watford,0,0,0,8,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,6.0,0,0,0,166,1,0,5.2,45,Leeds United,0,0,0,1,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,223,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,1.2,0,0,0,240,3,0,1.6,90,Southampton,0,0,0,1,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0.8,0,0,0,249,0,0,1.4,8,Wolverhampton,0,0,0,1,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,5.5,0,0,0,257,1,0,2.2,82,Manchester City,0,0,0,2,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,5.5,0,0,1,124,0,0,7.1,64,Burnley,0,0,0,6,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,2.7,0,0,0,267,0,0,0.4,12,Leicester City,0,0,0,1,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,2.3,0,0,0,278,0,0,0.0,0,Everton,0,0,0,0,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,3.9,0,0,0,288,0,0,0.0,0,Manchester United,0,0,0,0,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,3.9,0,0,0,153,0,0,1.6,10,Brighton,0,0,0,1,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,1.6,0,0,0,298,0,0,2.0,2,West Ham,0,0,0,1,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,3.0,0,0,0,308,1,1,9.4,80,Newcastle United,0,0,0,8,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,4.3,0,0,1,312,0,0,2.1,90,Aston Villa,0,0,0,5,False,1
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,5.2,0,0,0,327,1,0,1.7,90,Brighton,0,0,0,1,True,1
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,6.5,0,2,1,332,0,0,3.2,85,Brentford,0,0,0,8,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,5.3,0,0,0,347,1,0,2.2,90,Leeds United,0,0,0,2,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,7.1,0,0,0,358,1,0,6.2,90,Liverpool,0,0,0,2,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,7.1,0,0,1,218,0,0,6.7,90,Arsenal,0,0,0,6,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,5.8,0,0,1,367,0,0,4.9,89,Burnley,0,0,0,6,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,6.0,0,0,1,380,0,0,0.0,72,Norwich,0,0,0,6,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,2.7,0,0,0,34,3,0,2.3,90,Crystal Palace,0,0,0,1,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,1.0,0,0,0,48,3,0,4.5,90,Chelsea,0,0,0,1,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0.5,0,0,0,51,0,0,1.7,45,Arsenal,0,0,0,1,False,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,1.2,0,0,0,68,1,0,6.6,90,Aston Villa,0,0,0,2,True,0
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,1.1,0,0,0,77,2,0,1.8,90,Newcastle United,0,0,0,0,False,1
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0.7,0,0,0,90,1,0,1.4,90,West Ham,0,0,0,2,False,0
