name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Maxwel Cornet,MID,Burnley,0,0,0,0.0,2021-12-30,0,Manchester United,0,False
Maxwel Cornet,MID,Burnley,0,1,0,1.3,2021-12-01,84,Wolverhampton,3,False
Maxwel Cornet,MID,Burnley,0,0,1,0.9,2022-02-08,68,Manchester United,2,True
Maxwel Cornet,MID,Burnley,0,0,0,0.0,2021-12-12,0,West Ham,0,True
Maxwel Cornet,MID,Burnley,0,0,0,3.0,2021-12-04,31,Newcastle United,1,False
Maxwel Cornet,MID,Burnley,0,0,3,7.9,2021-11-20,83,Crystal Palace,7,True
Maxwel Cornet,MID,Burnley,0,0,1,4.1,2021-11-06,87,Chelsea,1,False
Maxwel Cornet,MID,Burnley,2,1,0,6.1,2021-10-30,67,Brentford,10,True
Maxwel Cornet,MID,Burnley,0,0,0,0.0,2022-01-23,0,Arsenal,0,False
Maxwel Cornet,MID,Burnley,0,1,0,5.9,2022-02-05,90,Watford,3,True
Maxwel Cornet,MID,Burnley,0,0,1,5.0,2022-02-13,90,Liverpool,2,True
Maxwel Cornet,MID,Burnley,0,0,2,2.9,2022-03-12,90,Brentford,2,False
Maxwel Cornet,MID,Burnley,0,0,0,3.2,2022-02-19,54,Brighton,1,False
Maxwel Cornet,MID,Burnley,0,0,0,0.0,2022-02-23,0,Tottenham,0,True
Maxwel Cornet,MID,Burnley,0,0,1,1.5,2022-03-05,27,Chelsea,1,True
Maxwel Cornet,MID,Burnley,0,0,0,0.0,2022-02-26,0,Crystal Palace,0,False
Maxwel Cornet,MID,Burnley,0,1,0,2.9,2022-03-01,70,Leeds United,3,True
Maxwel Cornet,MID,Burnley,0,0,2,5.7,2022-01-02,45,Leicester City,6,False
Maxwel Cornet,MID,Burnley,0,0,0,0.0,2021-09-13,0,Everton,0,False
Maxwel Cornet,MID,Burnley,0,0,0,4.5,2021-09-18,33,Arsenal,1,True
Maxwel Cornet,MID,Burnley,2,0,2,0.0,2022-05-22,90,Newcastle United,9,True
Maxwel Cornet,MID,Burnley,0,0,1,5.6,2021-09-25,45,Leeds United,5,False
Maxwel Cornet,MID,Burnley,0,0,0,0.0,2021-10-02,0,Norwich,0,True
Maxwel Cornet,MID,Burnley,0,0,1,3.2,2021-10-16,55,Manchester City,1,False
Maxwel Cornet,MID,Burnley,3,0,2,11.1,2021-10-23,77,Southampton,15,False
Maxwel Cornet,MID,Burnley,0,0,0,5.3,2022-05-07,24,Aston Villa,6,True
Maxwel Cornet,MID,Burnley,0,0,2,8.5,2022-04-10,90,Norwich,2,False
Maxwel Cornet,MID,Burnley,0,0,0,0.1,2022-04-02,45,Manchester City,1,True
Maxwel Cornet,MID,Burnley,2,0,2,14.8,2022-04-06,90,Everton,12,True
Maxwel Cornet,MID,Burnley,0,0,0,0.0,2022-04-30,0,Watford,0,False
Maxwel Cornet,MID,Burnley,0,0,0,0.0,2022-04-24,0,Wolverhampton,0,True
Maxwel Cornet,MID,Burnley,0,0,1,7.0,2022-04-17,90,West Ham,0,False
Maxwel Cornet,MID,Burnley,0,1,0,2.8,2022-04-21,65,Southampton,3,True
Maxwel Cornet,MID,Burnley,0,0,1,2.9,2022-05-15,90,Tottenham,2,False
Maxwel Cornet,MID,Burnley,0,0,1,2.2,2022-05-19,84,Aston Villa,5,False
