name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Jack Harrison,MID,Leeds,0,0,2,0.0,2021-12-18,30,Arsenal,1,True
Jack Harrison,MID,Leeds,0,0,7,5.9,2021-12-14,90,Manchester City,2,False
Jack Harrison,MID,Leeds,0,0,5,3.8,2021-08-14,68,Manchester United,2,False
Jack Harrison,MID,Leeds,0,0,2,2.9,2021-08-21,90,Everton,2,True
Jack Harrison,MID,Leeds,0,1,0,2.5,2021-11-27,62,Brighton,3,False
Jack Harrison,MID,Leeds,0,0,3,5.2,2021-12-11,90,Chelsea,2,False
Jack Harrison,MID,Leeds,0,0,0,0.0,2021-11-30,0,Crystal Palace,0,True
Jack Harrison,MID,Leeds,0,0,1,5.2,2021-11-07,82,Leeds United,2,True
Jack Harrison,MID,Leeds,0,0,2,6.3,2021-11-21,90,Tottenham,5,False
Jack Harrison,MID,Leeds,0,0,1,5.2,2021-10-31,90,Norwich,1,False
Jack Harrison,MID,Leeds,0,0,2,2.7,2021-12-05,75,Brentford,1,True
Jack Harrison,MID,Leeds,1,0,2,11.1,2022-03-18,90,Wolverhampton,8,False
Jack Harrison,MID,Leeds,0,0,3,3.9,2022-02-09,90,Aston Villa,2,False
Jack Harrison,MID,Leeds,0,0,1,6.1,2021-08-29,90,Burnley,2,False
Jack Harrison,MID,Leeds,2,0,1,11.5,2022-01-02,61,Burnley,9,True
Jack Harrison,MID,Leeds,0,0,3,7.2,2022-02-12,90,Everton,2,False
Jack Harrison,MID,Leeds,0,0,1,7.9,2022-01-22,90,Newcastle United,2,True
Jack Harrison,MID,Leeds,3,0,2,21.9,2022-01-16,90,West Ham,20,False
Jack Harrison,MID,Leeds,0,0,3,3.5,2022-02-26,45,Tottenham,1,True
Jack Harrison,MID,Leeds,0,0,1,4.1,2022-03-13,45,Norwich,0,True
Jack Harrison,MID,Leeds,0,0,2,0.3,2022-02-20,45,Manchester United,1,True
Jack Harrison,MID,Leeds,0,0,6,1.5,2022-02-23,90,Liverpool,2,False
Jack Harrison,MID,Leeds,0,0,1,12.8,2022-03-05,75,Leeds United,2,False
Jack Harrison,MID,Leeds,0,0,1,1.7,2022-03-10,57,Aston Villa,1,True
Jack Harrison,MID,Leeds,0,0,1,7.8,2022-05-15,90,Brighton,2,True
Jack Harrison,MID,Leeds,2,0,1,9.8,2022-04-02,90,Southampton,9,True
Jack Harrison,MID,Leeds,1,1,0,7.9,2022-04-09,90,Watford,9,False
Jack Harrison,MID,Leeds,0,0,2,4.9,2021-09-12,67,Liverpool,2,True
Jack Harrison,MID,Leeds,3,0,1,0.0,2022-05-22,90,Brentford,10,False
Jack Harrison,MID,Leeds,0,0,4,1.5,2022-04-30,90,Manchester City,2,True
Jack Harrison,MID,Leeds,0,1,0,5.9,2022-04-25,90,Crystal Palace,3,False
Jack Harrison,MID,Leeds,0,0,0,0.0,2021-09-17,0,Newcastle United,0,False
Jack Harrison,MID,Leeds,0,0,2,2.1,2021-09-25,45,West Ham,1,True
Jack Harrison,MID,Leeds,0,0,0,0.0,2021-10-02,0,Watford,0,True
Jack Harrison,MID,Leeds,0,0,1,3.1,2021-10-16,90,Southampton,2,False
Jack Harrison,MID,Leeds,0,0,1,1.4,2021-10-23,45,Wolverhampton,1,True
Jack Harrison,MID,Leeds,0,0,2,1.0,2022-05-08,90,Arsenal,2,False
Jack Harrison,MID,Leeds,0,0,1,0.4,2022-05-11,36,Chelsea,1,True
