name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
João Pedro Cavaco Cancelo,DEF,Man City,3.4,0,0,0,10,1,0,7.2,90,Tottenham,0,0,0,2,False,0
João Pedro Cavaco Cancelo,DEF,Man City,3.2,0,0,0,95,1,0,5.9,77,Crystal Palace,0,0,0,2,True,0
João Pedro Cavaco Cancelo,DEF,Man City,6.3,2,3,1,108,0,0,10.5,90,Manchester United,0,0,0,14,False,1
João Pedro Cavaco Cancelo,DEF,Man City,8.2,1,3,1,115,0,0,8.1,90,Everton,0,0,0,12,True,0
João Pedro Cavaco Cancelo,DEF,Man City,7.7,0,0,0,129,1,0,8.0,90,West Ham,0,0,0,1,True,1
João Pedro Cavaco Cancelo,DEF,Man City,8.2,0,0,0,131,1,0,5.3,90,Aston Villa,0,0,0,2,False,0
João Pedro Cavaco Cancelo,DEF,Man City,5.7,0,0,0,148,1,0,4.0,90,Watford,0,0,0,2,False,0
João Pedro Cavaco Cancelo,DEF,Man City,5.8,0,2,1,159,0,0,11.5,90,Wolverhampton,0,0,0,7,True,1
João Pedro Cavaco Cancelo,DEF,Man City,0.0,0,0,0,170,0,0,0.0,0,Leicester City,0,0,0,0,True,0
João Pedro Cavaco Cancelo,DEF,Man City,7.5,1,3,1,175,0,1,11.8,90,Newcastle United,0,0,0,18,False,0
João Pedro Cavaco Cancelo,DEF,Man City,5.9,1,0,0,185,3,0,2.7,90,Leeds United,0,0,0,4,True,0
João Pedro Cavaco Cancelo,DEF,Man City,5.5,0,0,1,16,0,0,3.2,90,Norwich,0,0,0,6,True,0
João Pedro Cavaco Cancelo,DEF,Man City,6.6,0,0,1,192,0,0,3.8,90,Brentford,0,0,0,6,False,0
João Pedro Cavaco Cancelo,DEF,Man City,6.5,0,0,0,201,1,0,5.6,90,Arsenal,0,0,0,2,False,0
João Pedro Cavaco Cancelo,DEF,Man City,5.8,1,2,1,215,0,0,5.3,90,Chelsea,0,0,0,11,True,0
João Pedro Cavaco Cancelo,DEF,Man City,7.5,0,0,0,229,1,0,7.8,90,Southampton,0,0,0,2,False,0
João Pedro Cavaco Cancelo,DEF,Man City,7.7,0,1,1,238,0,0,10.2,90,Brentford,0,0,0,7,True,0
João Pedro Cavaco Cancelo,DEF,Man City,4.5,0,0,0,248,0,0,0.0,0,Norwich,0,0,0,0,False,0
João Pedro Cavaco Cancelo,DEF,Man City,3.2,0,0,0,257,3,0,8.7,90,Tottenham,0,0,0,1,True,0
João Pedro Cavaco Cancelo,DEF,Man City,5.2,0,3,1,266,0,0,5.5,90,Everton,0,0,0,9,False,0
João Pedro Cavaco Cancelo,DEF,Man City,4.3,0,0,0,275,1,0,5.1,90,Manchester United,0,0,0,2,True,0
João Pedro Cavaco Cancelo,DEF,Man City,4.7,0,3,1,285,0,0,6.3,90,Crystal Palace,0,0,0,9,False,0
João Pedro Cavaco Cancelo,DEF,Man City,5.2,0,0,1,24,0,0,6.0,90,Arsenal,0,0,0,6,True,0
João Pedro Cavaco Cancelo,DEF,Man City,9.0,0,0,1,302,0,0,3.5,90,Burnley,0,0,0,6,False,0
João Pedro Cavaco Cancelo,DEF,Man City,6.7,1,1,0,316,2,0,8.3,90,Liverpool,0,0,0,5,True,0
João Pedro Cavaco Cancelo,DEF,Man City,6.7,0,0,1,295,0,0,6.0,90,Brighton,0,0,0,6,True,0
João Pedro Cavaco Cancelo,DEF,Man City,6.0,0,0,0,339,1,0,4.8,90,Watford,0,0,0,1,True,1
João Pedro Cavaco Cancelo,DEF,Man City,5.2,0,0,1,343,0,0,9.8,90,Leicester City,0,0,0,5,False,1
João Pedro Cavaco Cancelo,DEF,Man City,12.4,1,0,1,359,0,0,7.3,90,Newcastle United,0,0,0,9,True,0
João Pedro Cavaco Cancelo,DEF,Man City,12.4,1,0,0,330,1,0,5.6,90,Wolverhampton,0,0,0,5,False,0
João Pedro Cavaco Cancelo,DEF,Man City,5.5,0,0,0,369,2,0,5.0,90,West Ham,0,0,0,1,False,0
João Pedro Cavaco Cancelo,DEF,Man City,4.7,0,0,0,379,2,0,0.0,90,Aston Villa,0,0,0,1,True,0
João Pedro Cavaco Cancelo,DEF,Man City,7.0,1,3,1,37,0,0,6.2,90,Leeds United,0,0,0,12,False,0
João Pedro Cavaco Cancelo,DEF,Man City,8.5,0,0,1,45,0,0,3.4,90,Southampton,0,0,0,6,True,0
João Pedro Cavaco Cancelo,DEF,Man City,10.0,1,3,1,53,0,0,7.6,90,Chelsea,0,0,0,12,False,0
João Pedro Cavaco Cancelo,DEF,Man City,7.5,0,0,0,66,2,0,4.7,90,Liverpool,0,0,0,0,False,1
João Pedro Cavaco Cancelo,DEF,Man City,7.5,0,0,1,76,0,0,11.9,90,Burnley,0,0,0,6,True,0
João Pedro Cavaco Cancelo,DEF,Man City,5.8,0,0,0,83,1,0,6.2,90,Brighton,0,0,0,1,False,1
