name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Ezri Konsa Ngoyo,DEF,Aston Villa,2.7,0,0,0,8,3,0,2.3,90,Watford,0,0,0,1,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,-0.7,0,0,0,91,4,0,0.9,49,West Ham,0,0,1,-4,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,0,109,0,0,0.0,0,Southampton,0,0,0,0,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.3,0,0,1,111,0,0,2.7,90,Brighton,0,0,0,5,True,1
Ezri Konsa Ngoyo,DEF,Aston Villa,0.8,0,0,0,126,1,0,0.7,90,Crystal Palace,0,0,0,2,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,1.0,0,0,0,131,2,0,3.5,90,Manchester City,0,0,0,1,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,6.2,0,3,0,141,1,2,13.9,90,Leeds United,0,0,0,17,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,4.4,0,0,0,158,1,0,2.0,90,Liverpool,0,0,0,2,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,5.8,0,0,1,167,0,0,0.4,90,Norwich,0,0,0,5,False,1
Ezri Konsa Ngoyo,DEF,Aston Villa,4.0,0,0,0,181,3,0,1.8,90,Chelsea,0,0,0,0,True,1
Ezri Konsa Ngoyo,DEF,Aston Villa,4.0,0,0,1,11,0,0,3.0,90,Newcastle United,0,0,0,6,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,2.0,0,0,0,202,2,0,1.4,90,Brentford,0,0,0,1,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.2,0,0,0,211,1,0,1.1,45,Manchester United,0,0,0,1,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,2.6,0,0,1,225,0,0,1.2,90,Everton,0,0,0,6,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,1.7,0,0,0,231,3,0,0.2,86,Leicester City,0,0,1,-2,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,0,247,0,0,0.0,0,Newcastle United,0,0,0,0,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,0,252,0,0,0.0,0,Watford,0,0,0,0,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,1.2,0,1,1,263,0,0,2.4,90,Brighton,0,0,0,7,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,1.6,0,0,0,271,0,0,0.0,0,Southampton,0,0,0,0,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,1.6,0,0,0,196,0,0,0.0,0,Leicester City,0,0,0,0,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.9,0,0,0,290,0,0,0.0,0,West Ham,0,0,0,0,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,3.5,0,0,0,21,1,0,1.5,88,Brentford,0,0,0,2,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,1.0,0,0,0,291,1,0,1.4,90,Arsenal,0,0,0,2,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.5,0,0,0,310,2,0,1.9,90,Wolverhampton,0,0,0,0,False,1
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,0,312,4,0,5.5,90,Tottenham,0,0,0,0,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,2.0,0,0,1,337,0,0,1.5,90,Leeds United,0,0,0,6,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,2.5,0,0,0,341,0,0,0.0,0,Norwich,0,0,0,0,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,3.9,0,0,0,354,1,0,1.0,90,Burnley,0,0,0,2,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,3.9,0,0,0,321,2,0,1.0,90,Liverpool,0,0,0,1,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,3.9,0,0,0,361,0,0,1.1,49,Crystal Palace,0,0,0,1,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,3.9,0,0,0,171,0,0,0.0,0,Burnley,0,0,0,0,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,0,379,0,0,0.0,0,Manchester City,0,0,0,0,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,1.9,0,0,0,33,3,0,6.5,90,Chelsea,0,0,0,1,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,3.8,0,0,1,41,0,0,1.2,90,Everton,0,0,0,6,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,3.8,0,0,1,58,0,0,3.3,90,Manchester United,0,0,0,6,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,3.5,0,0,0,68,2,0,4.0,90,Tottenham,0,0,0,1,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,2.7,0,0,0,72,3,0,3.4,90,Wolverhampton,0,0,0,1,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,1.7,0,0,0,81,3,0,2.6,90,Arsenal,0,0,0,1,False,0
