name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.6,2021-08-14,29,Norwich,1,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2021-10-30,0,Brighton,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,3,1.7,2021-11-07,79,West Ham,2,False
Fabio Henrique Tavares,MID,Liverpool,0,1,0,2.2,2021-11-20,90,Arsenal,2,True
Fabio Henrique Tavares,MID,Liverpool,0,1,0,5.4,2021-11-27,90,Southampton,3,True
Fabio Henrique Tavares,MID,Liverpool,0,0,1,2.6,2021-12-01,90,Everton,2,False
Fabio Henrique Tavares,MID,Liverpool,0,1,0,2.1,2021-12-04,90,Wolverhampton,2,False
Fabio Henrique Tavares,MID,Liverpool,0,1,0,4.7,2021-12-11,90,Aston Villa,3,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2021-12-16,0,Newcastle United,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2021-12-19,0,Tottenham,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2021-08-21,0,Burnley,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,1,2.9,2021-12-28,63,Leeds United,2,False
Fabio Henrique Tavares,MID,Liverpool,0,0,2,1.6,2022-01-02,90,Chelsea,2,False
Fabio Henrique Tavares,MID,Liverpool,2,1,0,13.9,2022-01-16,90,Brentford,10,True
Fabio Henrique Tavares,MID,Liverpool,2,0,1,7.2,2022-01-23,90,Crystal Palace,9,False
Fabio Henrique Tavares,MID,Liverpool,0,1,0,2.7,2022-02-10,90,Leeds United,3,True
Fabio Henrique Tavares,MID,Liverpool,2,1,0,11.3,2022-02-13,90,Burnley,10,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2022-02-19,0,Norwich,0,True
Fabio Henrique Tavares,MID,Liverpool,0,1,0,1.7,2022-02-23,90,Leicester City,3,True
Fabio Henrique Tavares,MID,Liverpool,0,1,0,3.1,2022-03-05,90,West Ham,3,True
Fabio Henrique Tavares,MID,Liverpool,0,1,0,0.8,2022-03-12,90,Brighton,2,False
Fabio Henrique Tavares,MID,Liverpool,0,1,0,1.5,2022-03-16,90,Arsenal,3,False
Fabio Henrique Tavares,MID,Liverpool,0,0,1,3.0,2021-08-28,90,Chelsea,2,True
Fabio Henrique Tavares,MID,Liverpool,1,0,0,6.8,2022-04-02,28,Watford,7,True
Fabio Henrique Tavares,MID,Liverpool,0,0,2,1.3,2022-04-10,90,Manchester City,1,False
Fabio Henrique Tavares,MID,Liverpool,0,1,0,3.4,2022-04-19,85,Manchester United,3,True
Fabio Henrique Tavares,MID,Liverpool,0,1,0,2.2,2022-04-24,90,Everton,3,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.1,2022-04-30,21,Newcastle United,1,False
Fabio Henrique Tavares,MID,Liverpool,0,0,1,3.0,2022-05-07,87,Tottenham,1,True
Fabio Henrique Tavares,MID,Liverpool,0,0,1,0.1,2022-05-10,29,Aston Villa,1,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2022-05-17,0,Southampton,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2022-05-22,0,Wolverhampton,0,True
Fabio Henrique Tavares,MID,Liverpool,0,1,0,11.1,2021-09-12,90,Leicester City,7,False
Fabio Henrique Tavares,MID,Liverpool,0,1,0,4.4,2021-09-18,90,Crystal Palace,3,True
Fabio Henrique Tavares,MID,Liverpool,0,0,3,4.2,2021-09-25,90,Brentford,5,False
Fabio Henrique Tavares,MID,Liverpool,0,0,2,3.8,2021-10-03,90,Manchester City,1,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2021-10-16,0,Watford,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2021-10-24,0,Manchester United,0,False
