name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Fabian Schär,DEF,Newcastle,0,0,0,0.0,2021-12-19,0,Manchester City,0,0,True
Fabian Schär,DEF,Newcastle,0,0,3,1.5,2021-12-16,90,Liverpool,0,1,False
Fabian Schär,DEF,Newcastle,0,0,1,2.2,2021-12-27,90,Manchester United,0,2,True
Fabian Schär,DEF,Newcastle,0,0,1,2.0,2021-11-30,90,Norwich,0,2,True
Fabian Schär,DEF,Newcastle,0,0,0,0.0,2021-08-15,0,West Ham,0,0,True
Fabian Schär,DEF,Newcastle,0,0,4,2.8,2021-12-12,90,Leeds United,0,0,False
Fabian Schär,DEF,Newcastle,0,0,0,0.0,2021-10-30,0,Chelsea,0,0,True
Fabian Schär,DEF,Newcastle,0,0,0,0.0,2021-11-06,0,Brighton,0,0,False
Fabian Schär,DEF,Newcastle,2,1,0,3.9,2021-12-04,90,Burnley,0,11,True
Fabian Schär,DEF,Newcastle,0,0,2,2.1,2021-08-21,90,Aston Villa,0,0,False
Fabian Schär,DEF,Newcastle,0,0,3,2.9,2021-11-20,70,Brentford,0,1,True
Fabian Schär,DEF,Newcastle,0,0,2,4.5,2021-11-27,90,Arsenal,0,1,False
Fabian Schär,DEF,Newcastle,0,1,0,3.1,2022-01-22,90,Leicester City,0,6,False
Fabian Schär,DEF,Newcastle,0,0,1,4.3,2022-02-08,90,Everton,0,1,True
Fabian Schär,DEF,Newcastle,0,0,1,2.0,2022-01-15,90,Watford,0,2,True
Fabian Schär,DEF,Newcastle,2,1,0,1.2,2022-02-13,90,Aston Villa,0,8,True
Fabian Schär,DEF,Newcastle,0,0,2,1.1,2021-08-28,90,Southampton,0,0,True
Fabian Schär,DEF,Newcastle,0,0,1,4.8,2022-02-19,90,West Ham,0,2,False
Fabian Schär,DEF,Newcastle,0,0,1,4.1,2022-03-13,90,Chelsea,0,2,False
Fabian Schär,DEF,Newcastle,0,0,1,3.8,2022-03-17,90,Everton,0,2,False
Fabian Schär,DEF,Newcastle,3,1,0,9.3,2022-02-26,90,Brentford,0,12,False
Fabian Schär,DEF,Newcastle,2,0,1,6.8,2022-03-05,90,Brighton,0,10,True
Fabian Schär,DEF,Newcastle,0,0,1,0.9,2022-03-10,90,Southampton,0,2,False
Fabian Schär,DEF,Newcastle,0,0,5,7.3,2022-04-03,90,Tottenham,0,6,False
Fabian Schär,DEF,Newcastle,0,1,0,3.5,2022-04-08,90,Wolverhampton,0,5,True
Fabian Schär,DEF,Newcastle,0,0,1,2.3,2022-04-17,90,Leeds United,0,2,True
Fabian Schär,DEF,Newcastle,1,1,0,4.0,2022-04-20,90,Crystal Palace,0,7,True
Fabian Schär,DEF,Newcastle,0,0,0,0.0,2022-05-22,0,Burnley,0,0,False
Fabian Schär,DEF,Newcastle,0,0,0,0.0,2021-09-11,0,Manchester United,0,0,False
Fabian Schär,DEF,Newcastle,0,0,0,0.0,2022-05-08,0,Manchester City,0,0,False
Fabian Schär,DEF,Newcastle,0,0,0,0.0,2022-04-23,0,Norwich,0,0,False
Fabian Schär,DEF,Newcastle,0,0,1,0.1,2022-04-30,60,Liverpool,0,2,True
Fabian Schär,DEF,Newcastle,0,0,0,1.2,2022-05-16,48,Arsenal,0,1,True
Fabian Schär,DEF,Newcastle,0,0,0,0.0,2021-09-17,0,Leicester City,0,0,True
Fabian Schär,DEF,Newcastle,0,0,0,0.0,2021-09-25,0,Watford,0,0,False
Fabian Schär,DEF,Newcastle,0,0,0,0.0,2021-10-02,0,Wolverhampton,0,0,False
Fabian Schär,DEF,Newcastle,0,0,0,0.0,2021-10-17,0,Tottenham,0,0,True
Fabian Schär,DEF,Newcastle,0,0,0,0.0,2021-10-23,0,Crystal Palace,0,0,False
