name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2021-08-14,0,Manchester United,0,False
Kalvin Phillips,MID,Leeds,0,0,1,4.9,2021-10-31,90,Norwich,5,False
Kalvin Phillips,MID,Leeds,0,0,1,6.0,2021-11-07,90,Leeds United,2,True
Kalvin Phillips,MID,Leeds,0,0,2,4.4,2021-11-21,90,Tottenham,1,False
Kalvin Phillips,MID,Leeds,0,0,0,0.7,2021-11-27,45,Brighton,1,False
Kalvin Phillips,MID,Leeds,0,1,0,4.0,2021-11-30,90,Crystal Palace,3,True
Kalvin Phillips,MID,Leeds,0,0,1,0.7,2021-12-05,54,Brentford,1,True
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2021-12-11,0,Chelsea,0,False
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2021-12-14,0,Manchester City,0,False
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2021-12-18,0,Arsenal,0,True
Kalvin Phillips,MID,Leeds,0,0,2,5.0,2021-08-21,90,Everton,2,True
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2022-01-02,0,Burnley,0,True
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2022-01-16,0,West Ham,0,False
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2022-01-22,0,Newcastle United,0,True
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2022-02-09,0,Aston Villa,0,False
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2022-02-12,0,Everton,0,False
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2022-02-20,0,Manchester United,0,True
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2022-02-23,0,Liverpool,0,False
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2022-02-26,0,Tottenham,0,True
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2022-03-05,0,Leeds United,0,False
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2022-03-10,0,Aston Villa,0,True
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2022-03-13,0,Norwich,0,True
Kalvin Phillips,MID,Leeds,0,0,1,3.4,2021-08-29,90,Burnley,1,False
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2022-03-18,0,Wolverhampton,0,False
Kalvin Phillips,MID,Leeds,0,0,0,0.9,2022-04-02,24,Southampton,1,True
Kalvin Phillips,MID,Leeds,0,0,0,1.6,2022-04-09,31,Watford,1,False
Kalvin Phillips,MID,Leeds,0,1,0,1.3,2022-04-25,90,Crystal Palace,3,False
Kalvin Phillips,MID,Leeds,0,0,4,2.3,2022-04-30,90,Manchester City,2,True
Kalvin Phillips,MID,Leeds,0,0,2,2.5,2022-05-08,90,Arsenal,2,False
Kalvin Phillips,MID,Leeds,0,0,3,1.2,2022-05-11,90,Chelsea,1,True
Kalvin Phillips,MID,Leeds,0,0,1,3.4,2022-05-15,90,Brighton,2,True
Kalvin Phillips,MID,Leeds,1,0,1,0.0,2022-05-22,90,Brentford,2,False
Kalvin Phillips,MID,Leeds,0,0,3,2.7,2021-09-12,90,Liverpool,2,True
Kalvin Phillips,MID,Leeds,0,0,1,1.7,2021-09-17,90,Newcastle United,2,False
Kalvin Phillips,MID,Leeds,0,0,2,0.9,2021-09-25,90,West Ham,2,True
Kalvin Phillips,MID,Leeds,0,1,0,1.2,2021-10-02,90,Watford,3,True
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2021-10-16,0,Southampton,0,False
Kalvin Phillips,MID,Leeds,0,0,0,0.0,2021-10-23,0,Wolverhampton,0,True
