name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Tyrone Mings,DEF,Aston Villa,0,0,3,1.4,2021-12-26,90,Chelsea,0,0,True
Tyrone Mings,DEF,Aston Villa,1,1,0,2.1,2021-12-14,90,Norwich,0,7,False
Tyrone Mings,DEF,Aston Villa,0,0,2,3.1,2021-12-01,90,Manchester City,0,1,True
Tyrone Mings,DEF,Aston Villa,0,0,3,1.6,2021-08-14,90,Watford,0,0,False
Tyrone Mings,DEF,Aston Villa,0,0,1,4.6,2021-11-05,90,Southampton,0,2,False
Tyrone Mings,DEF,Aston Villa,0,0,1,2.4,2021-12-11,90,Liverpool,0,2,False
Tyrone Mings,DEF,Aston Villa,0,0,2,0.7,2021-10-31,38,West Ham,0,0,True
Tyrone Mings,DEF,Aston Villa,0,0,1,1.1,2021-12-05,90,Leeds United,0,2,True
Tyrone Mings,DEF,Aston Villa,3,1,0,9.7,2021-11-20,90,Brighton,0,15,True
Tyrone Mings,DEF,Aston Villa,3,1,0,8.3,2021-08-21,90,Newcastle United,0,15,True
Tyrone Mings,DEF,Aston Villa,0,0,1,1.6,2021-11-27,90,Crystal Palace,0,2,False
Tyrone Mings,DEF,Aston Villa,1,1,0,3.6,2022-01-22,90,Everton,0,6,False
Tyrone Mings,DEF,Aston Villa,0,0,3,6.8,2022-02-09,90,Leicester City,0,1,True
Tyrone Mings,DEF,Aston Villa,0,0,1,2.2,2022-02-13,90,Newcastle United,0,2,False
Tyrone Mings,DEF,Aston Villa,0,0,1,0.9,2022-03-19,90,Arsenal,0,1,True
Tyrone Mings,DEF,Aston Villa,0,0,1,2.0,2022-02-19,90,Watford,0,2,True
Tyrone Mings,DEF,Aston Villa,0,0,0,0.0,2021-08-28,0,Brentford,0,0,True
Tyrone Mings,DEF,Aston Villa,0,0,2,4.8,2022-03-13,90,West Ham,0,1,False
Tyrone Mings,DEF,Aston Villa,0,1,0,0.7,2022-03-05,90,Southampton,0,6,True
Tyrone Mings,DEF,Aston Villa,0,1,0,5.6,2022-03-10,90,Leicester City,0,8,False
Tyrone Mings,DEF,Aston Villa,0,0,0,0.0,2022-01-02,0,Brentford,0,0,False
Tyrone Mings,DEF,Aston Villa,0,0,2,2.5,2022-01-15,90,Manchester United,0,1,True
Tyrone Mings,DEF,Aston Villa,3,1,0,5.0,2022-02-26,90,Brighton,0,11,False
Tyrone Mings,DEF,Aston Villa,0,0,2,2.7,2022-04-02,90,Wolverhampton,0,1,False
Tyrone Mings,DEF,Aston Villa,0,0,1,1.6,2022-05-07,90,Burnley,0,2,False
Tyrone Mings,DEF,Aston Villa,0,0,2,3.3,2022-05-10,90,Liverpool,0,1,True
Tyrone Mings,DEF,Aston Villa,0,0,3,0.0,2022-05-22,90,Manchester City,0,0,False
Tyrone Mings,DEF,Aston Villa,0,0,3,3.0,2021-09-11,90,Chelsea,0,0,False
Tyrone Mings,DEF,Aston Villa,0,0,4,1.3,2022-04-09,90,Tottenham,0,0,True
Tyrone Mings,DEF,Aston Villa,0,1,0,8.1,2021-09-18,90,Everton,0,6,True
Tyrone Mings,DEF,Aston Villa,1,1,0,3.3,2021-09-25,90,Manchester United,0,7,False
Tyrone Mings,DEF,Aston Villa,0,0,1,2.0,2022-05-15,90,Crystal Palace,0,1,True
Tyrone Mings,DEF,Aston Villa,0,0,1,2.6,2022-05-19,90,Burnley,0,2,True
Tyrone Mings,DEF,Aston Villa,0,0,2,2.8,2021-10-03,90,Tottenham,0,1,False
Tyrone Mings,DEF,Aston Villa,0,0,3,2.5,2021-10-16,90,Wolverhampton,0,0,True
Tyrone Mings,DEF,Aston Villa,0,0,3,1.2,2021-10-22,90,Arsenal,0,0,False
Tyrone Mings,DEF,Aston Villa,0,1,0,1.2,2022-04-30,90,Norwich,0,6,True
Tyrone Mings,DEF,Aston Villa,0,1,0,2.5,2022-04-23,90,Leeds United,0,6,False
