name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Romelu Lukaku,FWD,Chelsea,0,0.0,2021-12-19,0,Wolverhampton,0,False
Romelu Lukaku,FWD,Chelsea,0,0.0,2021-12-16,0,Everton,0,True
Romelu Lukaku,FWD,Chelsea,2,6.4,2021-12-26,45,Aston Villa,10,False
Romelu Lukaku,FWD,Chelsea,0,0.0,2021-08-14,0,Crystal Palace,0,True
Romelu Lukaku,FWD,Chelsea,2,20.7,2021-08-22,90,Arsenal,8,False
Romelu Lukaku,FWD,Chelsea,0,0.0,2021-12-11,3,Leicester City,1,True
Romelu Lukaku,FWD,Chelsea,0,1.8,2021-11-28,8,Manchester United,1,True
Romelu Lukaku,FWD,Chelsea,0,0.4,2021-12-01,21,Watford,1,False
Romelu Lukaku,FWD,Chelsea,0,0.0,2021-11-06,0,Burnley,0,True
Romelu Lukaku,FWD,Chelsea,0,0.0,2021-11-20,0,Leeds United,0,False
Romelu Lukaku,FWD,Chelsea,0,0.0,2021-10-30,0,Newcastle United,0,False
Romelu Lukaku,FWD,Chelsea,0,1.2,2021-12-04,45,West Ham,1,False
Romelu Lukaku,FWD,Chelsea,2,12.2,2021-12-29,90,Brighton,8,True
Romelu Lukaku,FWD,Chelsea,0,0.0,2022-01-02,0,Liverpool,0,True
Romelu Lukaku,FWD,Chelsea,0,1.4,2022-01-15,90,Manchester City,2,False
Romelu Lukaku,FWD,Chelsea,0,6.6,2022-01-18,79,Brighton,2,False
Romelu Lukaku,FWD,Chelsea,0,7.1,2021-08-28,90,Liverpool,2,False
Romelu Lukaku,FWD,Chelsea,0,5.2,2022-01-23,90,Tottenham,2,True
Romelu Lukaku,FWD,Chelsea,0,1.1,2022-04-02,25,Brentford,1,True
Romelu Lukaku,FWD,Chelsea,0,0.1,2022-02-19,90,Crystal Palace,2,False
Romelu Lukaku,FWD,Chelsea,0,0.2,2022-03-13,27,Newcastle United,1,True
Romelu Lukaku,FWD,Chelsea,0,0.0,2022-03-05,0,Burnley,0,False
Romelu Lukaku,FWD,Chelsea,0,1.9,2022-03-10,4,Norwich,1,False
Romelu Lukaku,FWD,Chelsea,0,0.0,2022-04-09,0,Southampton,0,False
Romelu Lukaku,FWD,Chelsea,0,0.0,2022-05-01,0,Everton,0,False
Romelu Lukaku,FWD,Chelsea,3,11.5,2021-09-11,90,Aston Villa,13,True
Romelu Lukaku,FWD,Chelsea,0,1.7,2022-04-20,59,Arsenal,1,True
Romelu Lukaku,FWD,Chelsea,0,3.6,2022-04-24,14,West Ham,1,True
Romelu Lukaku,FWD,Chelsea,0,0.1,2022-04-28,20,Manchester United,1,False
Romelu Lukaku,FWD,Chelsea,0,0.0,2022-05-22,0,Watford,0,True
Romelu Lukaku,FWD,Chelsea,0,5.1,2022-05-19,77,Leeds United,1,True
Romelu Lukaku,FWD,Chelsea,0,11.1,2021-09-19,90,Tottenham,2,False
Romelu Lukaku,FWD,Chelsea,0,2.4,2021-09-25,90,Manchester City,2,True
Romelu Lukaku,FWD,Chelsea,0,2.6,2021-10-02,90,Southampton,2,True
Romelu Lukaku,FWD,Chelsea,0,2.5,2021-10-16,76,Brentford,2,False
Romelu Lukaku,FWD,Chelsea,0,0.0,2021-10-23,0,Norwich,0,True
Romelu Lukaku,FWD,Chelsea,3,18.5,2022-05-07,90,Wolverhampton,13,True
Romelu Lukaku,FWD,Chelsea,0,11.8,2022-05-11,90,Leicester City,6,False
