name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Solomon March,MID,Brighton,0,0,0,0.0,2021-12-26,0,Brentford,0,True
Solomon March,MID,Brighton,0,0,1,3.4,2021-12-29,90,Chelsea,2,False
Solomon March,MID,Brighton,0,0,1,5.6,2021-12-15,90,Wolverhampton,2,True
Solomon March,MID,Brighton,0,1,0,2.9,2021-08-21,90,Watford,2,True
Solomon March,MID,Brighton,0,0,1,7.5,2021-08-14,90,Burnley,2,False
Solomon March,MID,Brighton,0,0,0,0.0,2021-08-28,0,Everton,0,True
Solomon March,MID,Brighton,0,0,0,3.5,2021-11-27,14,Leicester City,1,True
Solomon March,MID,Brighton,0,0,2,7.8,2021-10-30,90,Liverpool,5,False
Solomon March,MID,Brighton,0,1,0,3.5,2021-12-01,77,West Ham,3,False
Solomon March,MID,Brighton,0,0,0,0.1,2021-12-04,27,Southampton,1,False
Solomon March,MID,Brighton,0,0,2,0.5,2021-11-20,26,Aston Villa,1,False
Solomon March,MID,Brighton,0,1,0,2.0,2021-11-06,65,Newcastle United,3,True
Solomon March,MID,Brighton,0,0,0,0.0,2022-02-12,0,Watford,0,False
Solomon March,MID,Brighton,0,0,0,0.0,2022-02-15,0,Manchester United,0,False
Solomon March,MID,Brighton,0,0,0,2.9,2022-01-23,13,Leeds United,1,False
Solomon March,MID,Brighton,0,0,2,6.7,2022-02-26,90,Aston Villa,2,True
Solomon March,MID,Brighton,0,0,2,5.0,2022-03-12,90,Liverpool,2,True
Solomon March,MID,Brighton,0,0,2,4.5,2022-03-16,90,Tottenham,2,True
Solomon March,MID,Brighton,0,0,0,0.0,2022-01-02,0,Everton,0,False
Solomon March,MID,Brighton,0,0,0,1.9,2022-03-05,31,Newcastle United,1,False
Solomon March,MID,Brighton,0,0,1,3.9,2022-02-19,35,Burnley,1,True
Solomon March,MID,Brighton,0,0,0,4.2,2022-01-14,17,Crystal Palace,1,True
Solomon March,MID,Brighton,0,0,0,2.0,2022-01-18,14,Chelsea,1,True
Solomon March,MID,Brighton,0,0,0,0.0,2022-04-09,0,Arsenal,0,False
Solomon March,MID,Brighton,0,0,0,0.7,2021-09-11,8,Brentford,1,False
Solomon March,MID,Brighton,0,0,1,4.2,2021-09-19,61,Leeds United,2,True
Solomon March,MID,Brighton,0,1,0,10.4,2022-04-02,82,Norwich,3,True
Solomon March,MID,Brighton,0,0,0,3.9,2021-10-02,6,Arsenal,1,True
Solomon March,MID,Brighton,0,0,0,0.0,2021-09-27,0,Crystal Palace,0,False
Solomon March,MID,Brighton,0,0,0,2.1,2021-10-16,24,Norwich,1,False
Solomon March,MID,Brighton,0,0,4,3.4,2021-10-23,90,Manchester City,2,True
Solomon March,MID,Brighton,0,0,1,0.0,2022-05-22,74,West Ham,5,True
Solomon March,MID,Brighton,0,1,0,1.0,2022-04-30,86,Wolverhampton,3,False
Solomon March,MID,Brighton,0,0,0,2.7,2022-04-24,29,Southampton,1,True
Solomon March,MID,Brighton,0,0,0,0.3,2022-04-16,8,Tottenham,1,False
Solomon March,MID,Brighton,0,0,3,1.5,2022-04-20,90,Manchester City,2,False
Solomon March,MID,Brighton,0,1,0,4.8,2022-05-15,61,Leicester City,3,False
Solomon March,MID,Brighton,0,1,0,2.7,2022-05-07,75,Manchester United,3,True
