name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Luke Thomas,DEF,Leicester,2.2,0,1,1,5,0,0,3.1,90,Wolverhampton,0,0,0,7,True,0
Luke Thomas,DEF,Leicester,-0.3,0,0,0,93,2,0,3.1,90,Arsenal,0,0,0,1,True,0
Luke Thomas,DEF,Leicester,0.2,0,0,0,107,0,0,0.0,0,Leicester City,0,0,0,0,False,0
Luke Thomas,DEF,Leicester,-0.8,0,0,0,113,0,0,0.0,0,Chelsea,0,0,0,0,True,0
Luke Thomas,DEF,Leicester,1.0,0,0,0,127,2,0,3.9,90,Watford,0,0,0,1,True,0
Luke Thomas,DEF,Leicester,1.2,1,0,0,139,2,0,4.7,90,Southampton,0,0,0,4,False,0
Luke Thomas,DEF,Leicester,1.5,0,0,0,141,2,0,4.7,90,Aston Villa,0,0,0,1,False,0
Luke Thomas,DEF,Leicester,2.9,0,0,1,157,0,0,1.7,90,Newcastle United,0,0,0,6,True,0
Luke Thomas,DEF,Leicester,1.2,0,0,0,185,6,0,2.9,90,Manchester City,0,0,0,-1,False,0
Luke Thomas,DEF,Leicester,3.5,0,0,0,20,4,0,1.8,90,West Ham,0,0,0,0,False,0
Luke Thomas,DEF,Leicester,2.2,0,0,1,197,0,0,3.5,90,Liverpool,0,0,0,6,True,0
Luke Thomas,DEF,Leicester,1.5,0,0,0,166,1,0,2.7,52,Tottenham,0,0,0,1,True,0
Luke Thomas,DEF,Leicester,1.5,0,0,0,227,1,0,3.2,90,Brighton,0,0,0,2,True,0
Luke Thomas,DEF,Leicester,0.3,0,0,0,237,2,0,3.0,90,Liverpool,0,0,0,1,False,0
Luke Thomas,DEF,Leicester,0.7,0,0,0,245,1,0,2.4,59,West Ham,0,0,0,1,True,0
Luke Thomas,DEF,Leicester,0.5,0,0,0,260,2,0,2.2,90,Wolverhampton,0,0,0,1,False,0
Luke Thomas,DEF,Leicester,2.7,0,0,1,213,0,0,4.1,90,Burnley,0,0,0,6,False,0
Luke Thomas,DEF,Leicester,3.0,0,0,1,273,0,0,2.9,90,Leicester City,0,0,0,6,True,0
Luke Thomas,DEF,Leicester,3.0,0,0,0,281,2,0,3.2,90,Arsenal,0,0,0,1,False,0
Luke Thomas,DEF,Leicester,4.0,0,0,0,26,1,0,2.5,90,Norwich,0,0,0,2,False,0
Luke Thomas,DEF,Leicester,3.3,0,0,0,293,0,0,0.0,0,Brentford,0,0,0,0,True,0
Luke Thomas,DEF,Leicester,-0.1,0,0,0,307,0,0,0.0,0,Manchester United,0,0,0,0,False,0
Luke Thomas,DEF,Leicester,0.5,0,0,0,315,1,0,4.4,90,Crystal Palace,0,0,0,1,True,1
Luke Thomas,DEF,Leicester,1.5,0,0,0,325,2,0,3.3,90,Newcastle United,0,0,0,1,False,0
Luke Thomas,DEF,Leicester,1.5,0,0,0,172,0,0,0.0,0,Everton,0,0,0,0,False,0
Luke Thomas,DEF,Leicester,0.4,0,0,0,337,0,0,0.0,0,Aston Villa,0,0,0,0,True,0
Luke Thomas,DEF,Leicester,-0.1,0,0,0,347,3,0,2.9,90,Tottenham,0,0,0,0,False,1
Luke Thomas,DEF,Leicester,1.4,0,0,0,357,0,0,0.0,0,Everton,0,0,0,0,True,0
Luke Thomas,DEF,Leicester,1.4,0,0,0,207,0,0,0.0,0,Norwich,0,0,0,0,True,0
Luke Thomas,DEF,Leicester,0.6,0,0,0,368,0,0,0.0,0,Watford,0,0,0,0,False,0
Luke Thomas,DEF,Leicester,0.6,0,0,0,264,1,0,0.4,90,Chelsea,0,0,0,2,False,0
Luke Thomas,DEF,Leicester,0.3,0,0,0,377,0,0,0.0,0,Southampton,0,0,0,0,True,0
Luke Thomas,DEF,Leicester,0.2,0,0,0,37,0,0,0.0,0,Manchester City,0,0,0,0,True,0
Luke Thomas,DEF,Leicester,1.0,0,0,0,42,0,0,0.0,0,Brighton,0,0,0,0,False,0
Luke Thomas,DEF,Leicester,0.5,0,0,0,57,0,0,0.0,0,Burnley,0,0,0,0,True,0
Luke Thomas,DEF,Leicester,0.0,0,0,0,64,0,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Luke Thomas,DEF,Leicester,-0.5,0,0,0,75,0,0,0.0,0,Manchester United,0,0,0,0,True,0
Luke Thomas,DEF,Leicester,0.0,0,0,0,82,0,0,0.0,0,Brentford,0,0,0,0,False,0
