name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Pascal Struijk,DEF,Leeds,0,0,5,1.6,2021-08-14,90,Manchester United,0,0,False
Pascal Struijk,DEF,Leeds,0,0,1,2.2,2021-10-31,90,Norwich,0,2,False
Pascal Struijk,DEF,Leeds,0,0,1,1.3,2021-11-07,90,Leeds United,0,2,True
Pascal Struijk,DEF,Leeds,0,0,2,4.8,2021-11-21,90,Tottenham,0,1,False
Pascal Struijk,DEF,Leeds,0,0,0,4.1,2021-11-27,45,Brighton,0,1,False
Pascal Struijk,DEF,Leeds,0,0,0,0.4,2021-11-30,45,Crystal Palace,0,0,True
Pascal Struijk,DEF,Leeds,0,0,0,0.0,2021-12-05,0,Brentford,0,0,True
Pascal Struijk,DEF,Leeds,0,0,0,0.0,2021-12-11,0,Chelsea,0,0,False
Pascal Struijk,DEF,Leeds,0,0,0,0.0,2021-12-14,0,Manchester City,0,0,False
Pascal Struijk,DEF,Leeds,0,0,0,0.0,2021-12-18,0,Arsenal,0,0,True
Pascal Struijk,DEF,Leeds,0,0,2,4.2,2021-08-21,90,Everton,0,1,True
Pascal Struijk,DEF,Leeds,0,0,0,0.0,2022-01-02,0,Burnley,0,0,True
Pascal Struijk,DEF,Leeds,0,0,2,2.9,2022-01-16,90,West Ham,0,1,False
Pascal Struijk,DEF,Leeds,0,0,1,3.4,2022-01-22,90,Newcastle United,0,2,True
Pascal Struijk,DEF,Leeds,0,0,3,8.0,2022-02-09,90,Aston Villa,0,4,False
Pascal Struijk,DEF,Leeds,0,0,3,4.1,2022-02-12,90,Everton,0,1,False
Pascal Struijk,DEF,Leeds,0,0,4,1.0,2022-02-20,90,Manchester United,0,-1,True
Pascal Struijk,DEF,Leeds,0,0,6,1.5,2022-02-23,90,Liverpool,0,-1,False
Pascal Struijk,DEF,Leeds,0,0,3,3.6,2022-02-26,45,Tottenham,0,0,True
Pascal Struijk,DEF,Leeds,0,0,1,3.1,2022-03-05,90,Leeds United,0,1,False
Pascal Struijk,DEF,Leeds,0,0,3,2.3,2022-03-10,90,Aston Villa,0,1,True
Pascal Struijk,DEF,Leeds,0,0,1,9.0,2022-03-13,90,Norwich,0,2,True
Pascal Struijk,DEF,Leeds,0,0,1,2.4,2021-08-29,90,Burnley,0,1,False
Pascal Struijk,DEF,Leeds,0,0,2,2.2,2022-03-18,90,Wolverhampton,0,0,False
Pascal Struijk,DEF,Leeds,0,0,0,0.2,2022-04-02,1,Southampton,0,1,True
Pascal Struijk,DEF,Leeds,0,0,0,0.0,2022-04-09,0,Watford,0,0,False
Pascal Struijk,DEF,Leeds,0,0,0,0.0,2022-04-25,0,Crystal Palace,0,0,False
Pascal Struijk,DEF,Leeds,0,0,4,2.9,2022-04-30,90,Manchester City,0,0,True
Pascal Struijk,DEF,Leeds,0,1,0,1.3,2022-05-08,61,Arsenal,0,6,False
Pascal Struijk,DEF,Leeds,0,0,3,2.9,2022-05-11,90,Chelsea,0,1,True
Pascal Struijk,DEF,Leeds,0,0,0,6.5,2022-05-15,7,Brighton,0,7,True
Pascal Struijk,DEF,Leeds,0,0,1,0.0,2022-05-22,19,Brentford,0,1,False
Pascal Struijk,DEF,Leeds,0,0,2,1.1,2021-09-12,26,Liverpool,0,-3,True
Pascal Struijk,DEF,Leeds,0,0,0,0.0,2021-09-17,0,Newcastle United,0,0,False
Pascal Struijk,DEF,Leeds,0,0,0,0.0,2021-09-25,0,West Ham,0,0,True
Pascal Struijk,DEF,Leeds,0,0,0,0.0,2021-10-02,1,Watford,0,1,True
Pascal Struijk,DEF,Leeds,0,0,1,0.6,2021-10-16,90,Southampton,0,1,False
Pascal Struijk,DEF,Leeds,0,0,1,2.0,2021-10-23,90,Wolverhampton,0,2,True
