name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Nathan Aké,DEF,Man City,0,0,0,0.0,2022-02-26,0,Everton,0,0,False
Nathan Aké,DEF,Man City,0,0,1,1.9,2022-01-01,90,Arsenal,0,2,False
Nathan Aké,DEF,Man City,0,0,0,0.0,2022-01-15,0,Chelsea,0,0,True
Nathan Aké,DEF,Man City,0,0,0,0.0,2021-12-19,0,Newcastle United,0,0,False
Nathan Aké,DEF,Man City,0,0,0,0.0,2021-12-26,0,Leeds United,0,0,True
Nathan Aké,DEF,Man City,0,1,0,2.2,2022-04-02,90,Burnley,0,6,False
Nathan Aké,DEF,Man City,0,0,0,0.0,2022-04-10,0,Liverpool,0,0,True
Nathan Aké,DEF,Man City,0,1,0,3.2,2021-12-29,90,Brentford,0,6,False
Nathan Aké,DEF,Man City,0,0,0,5.6,2021-12-14,25,Leicester City,0,7,True
Nathan Aké,DEF,Man City,0,0,0,0.0,2021-08-21,0,Norwich,0,0,True
Nathan Aké,DEF,Man City,0,0,1,2.8,2021-08-15,90,Tottenham,0,2,False
Nathan Aké,DEF,Man City,0,0,0,0.0,2021-12-11,0,Wolverhampton,0,0,True
Nathan Aké,DEF,Man City,0,0,0,0.0,2021-11-28,0,West Ham,0,0,True
Nathan Aké,DEF,Man City,0,0,0,0.0,2021-08-28,0,Arsenal,0,0,True
Nathan Aké,DEF,Man City,0,0,0,0.0,2021-10-30,0,Crystal Palace,0,0,True
Nathan Aké,DEF,Man City,0,0,0,0.0,2022-02-09,0,Brentford,0,0,True
Nathan Aké,DEF,Man City,0,0,1,1.7,2021-12-01,90,Aston Villa,0,2,False
Nathan Aké,DEF,Man City,0,0,0,0.0,2021-12-04,0,Watford,0,0,False
Nathan Aké,DEF,Man City,0,0,0,0.4,2021-11-21,14,Everton,0,1,True
Nathan Aké,DEF,Man City,0,0,0,1.1,2022-04-20,45,Brighton,0,1,True
Nathan Aké,DEF,Man City,0,0,0,0.0,2021-11-06,0,Manchester United,0,0,False
Nathan Aké,DEF,Man City,0,0,0,0.7,2022-04-23,27,Watford,0,1,True
Nathan Aké,DEF,Man City,0,0,0,8.1,2022-04-30,59,Leicester City,0,7,False
Nathan Aké,DEF,Man City,0,1,0,5.8,2022-02-12,90,Norwich,0,6,False
Nathan Aké,DEF,Man City,0,0,0,0.0,2022-01-22,0,Southampton,0,0,False
Nathan Aké,DEF,Man City,0,0,0,0.0,2022-03-14,0,Crystal Palace,0,0,False
Nathan Aké,DEF,Man City,0,0,0,0.0,2022-03-06,0,Manchester United,0,0,True
Nathan Aké,DEF,Man City,0,0,0,0.0,2022-05-15,0,West Ham,0,0,False
Nathan Aké,DEF,Man City,0,0,0,0.0,2022-02-19,0,Tottenham,0,0,True
Nathan Aké,DEF,Man City,0,0,0,0.0,2021-09-11,0,Leeds United,0,0,False
Nathan Aké,DEF,Man City,0,1,0,1.4,2021-09-18,90,Southampton,0,6,True
Nathan Aké,DEF,Man City,0,0,0,0.0,2021-09-25,0,Chelsea,0,0,False
Nathan Aké,DEF,Man City,0,0,0,0.0,2021-10-03,0,Liverpool,0,0,False
Nathan Aké,DEF,Man City,0,1,0,2.5,2021-10-16,90,Burnley,0,6,True
Nathan Aké,DEF,Man City,0,0,0,0.0,2021-10-23,0,Brighton,0,0,False
Nathan Aké,DEF,Man City,0,0,0,0.0,2022-05-22,0,Aston Villa,0,0,True
Nathan Aké,DEF,Man City,0,0,0,0.0,2022-05-08,0,Newcastle United,0,0,True
Nathan Aké,DEF,Man City,0,0,0,0.5,2022-05-11,29,Wolverhampton,0,1,False
