name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2021-12-26,0,Manchester City,0,False
Boubakary Soumaré,MID,Leicester,0,0,2,0.8,2021-12-01,45,Southampton,1,False
Boubakary Soumaré,MID,Leicester,1,0,1,5.6,2021-11-07,90,Leicester City,6,False
Boubakary Soumaré,MID,Leicester,0,1,0,0.8,2021-12-12,84,Newcastle United,3,True
Boubakary Soumaré,MID,Leicester,0,0,0,0.4,2021-08-14,28,Wolverhampton,1,True
Boubakary Soumaré,MID,Leicester,0,0,2,1.0,2021-10-30,90,Arsenal,2,True
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2021-12-05,0,Aston Villa,0,False
Boubakary Soumaré,MID,Leicester,0,0,1,0.1,2021-08-23,9,West Ham,1,False
Boubakary Soumaré,MID,Leicester,0,0,3,0.8,2021-11-20,74,Chelsea,2,True
Boubakary Soumaré,MID,Leicester,0,0,2,3.2,2021-11-28,90,Watford,2,True
Boubakary Soumaré,MID,Leicester,0,1,0,1.0,2021-12-28,90,Liverpool,3,True
Boubakary Soumaré,MID,Leicester,0,0,1,0.3,2022-01-23,12,Brighton,1,True
Boubakary Soumaré,MID,Leicester,0,0,1,1.2,2022-02-10,59,Liverpool,1,False
Boubakary Soumaré,MID,Leicester,0,0,2,0.0,2022-01-19,2,Tottenham,1,True
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-02-13,0,West Ham,0,True
Boubakary Soumaré,MID,Leicester,0,0,1,0.4,2022-03-20,11,Brentford,1,True
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-02-20,0,Wolverhampton,0,False
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2021-08-28,0,Norwich,0,False
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-03-13,0,Arsenal,0,False
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-03-05,0,Leicester City,0,True
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-03-01,0,Burnley,0,False
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-04-02,0,Manchester United,0,False
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-04-10,0,Crystal Palace,0,True
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-04-17,0,Newcastle United,0,False
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-04-20,0,Everton,0,False
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-05-22,0,Southampton,0,True
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-05-08,0,Everton,0,True
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-05-11,0,Norwich,0,True
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2021-09-11,0,Manchester City,0,True
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-04-23,0,Aston Villa,0,True
Boubakary Soumaré,MID,Leicester,0,0,2,2.3,2022-05-01,66,Tottenham,2,False
Boubakary Soumaré,MID,Leicester,0,0,2,1.7,2021-09-19,74,Brighton,2,False
Boubakary Soumaré,MID,Leicester,0,0,2,4.4,2021-09-25,61,Burnley,2,True
Boubakary Soumaré,MID,Leicester,0,0,2,0.6,2021-10-03,30,Crystal Palace,1,False
Boubakary Soumaré,MID,Leicester,0,0,2,0.9,2021-10-16,90,Manchester United,2,True
Boubakary Soumaré,MID,Leicester,0,0,1,2.6,2021-10-24,90,Brentford,2,False
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-05-15,0,Watford,0,False
Boubakary Soumaré,MID,Leicester,0,0,0,0.0,2022-05-19,0,Chelsea,0,False
