name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Aaron Lennon,MID,Burnley,0,0,0,0.0,2021-12-12,2,West Ham,1,True
Aaron Lennon,MID,Burnley,0,0,0,0.0,2021-12-01,5,Wolverhampton,1,False
Aaron Lennon,MID,Burnley,0,0,0,0.0,2021-11-06,0,Chelsea,0,False
Aaron Lennon,MID,Burnley,0,0,0,0.0,2021-12-04,0,Newcastle United,0,False
Aaron Lennon,MID,Burnley,0,0,0,0.0,2021-11-20,0,Crystal Palace,0,True
Aaron Lennon,MID,Burnley,0,0,0,0.0,2021-10-30,0,Brentford,0,True
Aaron Lennon,MID,Burnley,0,0,3,6.7,2021-12-30,73,Manchester United,7,False
Aaron Lennon,MID,Burnley,0,0,0,0.3,2022-02-08,21,Manchester United,1,True
Aaron Lennon,MID,Burnley,0,1,0,0.8,2022-01-23,90,Arsenal,3,False
Aaron Lennon,MID,Burnley,0,1,0,1.0,2022-02-05,65,Watford,3,True
Aaron Lennon,MID,Burnley,0,0,1,3.7,2022-02-13,90,Liverpool,2,True
Aaron Lennon,MID,Burnley,0,0,1,0.5,2021-08-29,27,Leicester City,0,True
Aaron Lennon,MID,Burnley,1,1,0,6.3,2022-02-19,90,Brighton,8,False
Aaron Lennon,MID,Burnley,0,1,0,0.3,2022-02-23,90,Tottenham,3,True
Aaron Lennon,MID,Burnley,0,0,2,0.8,2022-03-12,90,Brentford,2,False
Aaron Lennon,MID,Burnley,0,0,2,0.4,2022-01-02,79,Leicester City,2,False
Aaron Lennon,MID,Burnley,0,0,4,2.2,2022-03-05,90,Chelsea,2,True
Aaron Lennon,MID,Burnley,0,0,1,1.7,2022-02-26,90,Crystal Palace,5,False
Aaron Lennon,MID,Burnley,0,0,2,3.5,2022-03-01,90,Leeds United,2,True
Aaron Lennon,MID,Burnley,0,0,2,2.2,2022-04-02,90,Manchester City,2,True
Aaron Lennon,MID,Burnley,0,0,2,4.0,2022-04-06,84,Everton,2,True
Aaron Lennon,MID,Burnley,0,0,1,2.9,2022-04-10,63,Norwich,2,False
Aaron Lennon,MID,Burnley,0,0,0,0.0,2021-09-13,14,Everton,1,False
Aaron Lennon,MID,Burnley,0,0,0,0.0,2022-05-22,17,Newcastle United,1,True
Aaron Lennon,MID,Burnley,0,0,3,0.4,2022-05-07,65,Aston Villa,2,True
Aaron Lennon,MID,Burnley,0,0,0,0.0,2021-09-18,0,Arsenal,0,True
Aaron Lennon,MID,Burnley,0,0,0,0.2,2021-09-25,3,Leeds United,1,False
Aaron Lennon,MID,Burnley,0,0,1,5.4,2022-04-30,88,Watford,2,False
Aaron Lennon,MID,Burnley,0,0,0,3.4,2021-10-02,59,Norwich,1,True
Aaron Lennon,MID,Burnley,0,0,0,0.0,2022-05-15,12,Tottenham,1,False
Aaron Lennon,MID,Burnley,0,0,0,1.2,2022-05-19,11,Aston Villa,1,False
Aaron Lennon,MID,Burnley,0,0,0,0.0,2021-10-16,0,Manchester City,0,False
Aaron Lennon,MID,Burnley,0,0,0,0.0,2022-04-17,0,West Ham,0,False
Aaron Lennon,MID,Burnley,0,0,0,0.5,2022-04-21,24,Southampton,1,True
Aaron Lennon,MID,Burnley,0,0,0,5.7,2022-04-24,19,Wolverhampton,1,True
Aaron Lennon,MID,Burnley,0,0,0,0.0,2021-10-23,0,Southampton,0,False
