name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
James Tarkowski,DEF,Burnley,1.7,0,0,0,2,2,1,9.4,90,Brighton,0,0,0,6,True,1
James Tarkowski,DEF,Burnley,0.8,0,0,0,92,1,0,3.2,90,Brentford,0,0,0,2,True,0
James Tarkowski,DEF,Burnley,-0.3,0,0,0,104,1,0,2.8,90,Chelsea,0,0,0,1,False,1
James Tarkowski,DEF,Burnley,2.5,2,2,0,112,3,0,9.9,90,Crystal Palace,0,0,0,8,True,1
James Tarkowski,DEF,Burnley,0.0,0,0,0,137,0,0,0.0,0,Wolverhampton,0,0,0,0,False,0
James Tarkowski,DEF,Burnley,3.3,0,0,0,145,1,0,5.6,90,Newcastle United,0,0,0,2,False,0
James Tarkowski,DEF,Burnley,3.0,0,0,1,154,0,0,3.9,90,West Ham,0,0,0,6,True,0
James Tarkowski,DEF,Burnley,2.5,0,0,0,15,2,0,3.2,90,Liverpool,0,0,0,1,False,0
James Tarkowski,DEF,Burnley,1.2,0,0,0,198,3,0,5.2,90,Manchester United,0,0,0,1,False,0
James Tarkowski,DEF,Burnley,0.0,0,0,0,206,3,0,2.8,90,Leicester City,0,0,0,0,False,1
James Tarkowski,DEF,Burnley,13.0,0,2,1,221,0,0,4.0,90,Arsenal,0,0,0,8,False,0
James Tarkowski,DEF,Burnley,13.0,0,0,1,164,0,0,3.8,90,Watford,0,0,0,6,True,0
James Tarkowski,DEF,Burnley,4.3,0,0,0,233,1,0,6.1,90,Manchester United,0,0,0,2,True,0
James Tarkowski,DEF,Burnley,3.0,0,0,0,242,1,0,2.0,90,Liverpool,0,0,0,2,True,0
James Tarkowski,DEF,Burnley,4.9,0,0,0,253,0,0,0.0,0,Brighton,0,0,0,0,False,0
James Tarkowski,DEF,Burnley,4.9,0,0,1,124,0,0,3.3,90,Tottenham,0,0,0,6,True,0
James Tarkowski,DEF,Burnley,4.2,0,0,0,265,1,0,2.6,90,Crystal Palace,0,0,0,1,False,1
James Tarkowski,DEF,Burnley,4.2,0,0,0,213,2,0,3.0,90,Leeds United,0,0,0,1,True,0
James Tarkowski,DEF,Burnley,0.2,0,0,0,272,4,0,2.1,90,Chelsea,0,0,0,0,True,0
James Tarkowski,DEF,Burnley,1.3,0,0,0,282,2,0,5.8,90,Brentford,0,0,0,0,False,1
James Tarkowski,DEF,Burnley,2.5,0,0,0,29,1,0,4.4,90,Leicester City,0,0,0,2,True,0
James Tarkowski,DEF,Burnley,-0.1,0,0,0,302,2,0,2.9,90,Manchester City,0,0,0,1,True,0
James Tarkowski,DEF,Burnley,-0.1,0,0,0,183,2,0,5.2,90,Everton,0,0,0,1,True,0
James Tarkowski,DEF,Burnley,1.0,0,0,0,318,2,0,3.0,90,Norwich,0,0,0,1,False,0
James Tarkowski,DEF,Burnley,3.0,0,0,0,329,1,0,4.1,90,West Ham,0,0,0,2,False,0
James Tarkowski,DEF,Burnley,3.0,0,0,1,292,0,0,4.0,90,Southampton,0,0,0,5,True,1
James Tarkowski,DEF,Burnley,2.3,0,1,1,334,0,0,3.5,90,Wolverhampton,0,0,0,7,True,0
James Tarkowski,DEF,Burnley,2.5,0,0,0,348,1,0,3.8,90,Watford,1,0,0,-1,False,1
James Tarkowski,DEF,Burnley,2.1,0,0,0,354,2,0,0.7,46,Aston Villa,0,0,0,0,True,0
James Tarkowski,DEF,Burnley,1.5,0,0,0,367,0,0,0.0,0,Tottenham,0,0,0,0,False,0
James Tarkowski,DEF,Burnley,1.5,0,0,0,171,1,0,4.0,90,Aston Villa,0,0,0,2,False,0
James Tarkowski,DEF,Burnley,0.8,0,0,0,374,2,0,0.0,90,Newcastle United,0,0,0,0,True,1
James Tarkowski,DEF,Burnley,0.8,0,0,0,35,3,0,1.4,90,Everton,0,0,0,1,False,0
James Tarkowski,DEF,Burnley,0.5,0,0,0,43,1,0,2.9,90,Arsenal,0,0,0,2,True,0
James Tarkowski,DEF,Burnley,0.7,0,0,0,57,2,0,2.3,90,Leeds United,0,0,0,0,False,1
James Tarkowski,DEF,Burnley,2.0,0,0,1,62,0,0,3.0,90,Norwich,0,0,0,5,True,1
James Tarkowski,DEF,Burnley,0.5,0,0,0,76,2,0,3.1,90,Manchester City,0,0,0,1,False,0
James Tarkowski,DEF,Burnley,1.3,0,0,0,89,2,0,2.7,90,Southampton,0,0,0,1,False,0
