name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Joel Matip,DEF,Liverpool,1,0,2,2.0,2021-12-19,90,Tottenham,0,2,False
Joel Matip,DEF,Liverpool,0,0,1,4.8,2021-12-28,90,Leeds United,0,1,False
Joel Matip,DEF,Liverpool,0,0,1,5.2,2021-12-16,90,Newcastle United,0,2,True
Joel Matip,DEF,Liverpool,1,1,0,6.0,2021-12-11,90,Aston Villa,0,7,True
Joel Matip,DEF,Liverpool,0,1,0,7.5,2021-08-21,90,Burnley,0,6,True
Joel Matip,DEF,Liverpool,0,0,1,3.8,2021-08-28,90,Chelsea,0,2,True
Joel Matip,DEF,Liverpool,0,1,0,3.3,2021-08-14,90,Norwich,0,6,False
Joel Matip,DEF,Liverpool,2,1,0,8.2,2022-02-10,90,Leeds United,0,11,True
Joel Matip,DEF,Liverpool,0,0,0,0.0,2021-11-27,0,Southampton,0,0,True
Joel Matip,DEF,Liverpool,0,0,1,3.0,2021-12-01,90,Everton,0,2,False
Joel Matip,DEF,Liverpool,0,0,0,0.0,2021-10-30,0,Brighton,0,0,True
Joel Matip,DEF,Liverpool,0,1,0,1.2,2021-11-20,90,Arsenal,0,6,True
Joel Matip,DEF,Liverpool,0,1,0,2.9,2021-12-04,90,Wolverhampton,0,6,False
Joel Matip,DEF,Liverpool,0,0,3,2.3,2021-11-07,90,West Ham,0,1,False
Joel Matip,DEF,Liverpool,0,1,0,2.1,2022-02-13,90,Burnley,0,6,False
Joel Matip,DEF,Liverpool,0,0,1,2.6,2022-01-23,90,Crystal Palace,0,2,False
Joel Matip,DEF,Liverpool,3,1,0,5.9,2022-03-12,90,Brighton,0,12,False
Joel Matip,DEF,Liverpool,1,1,0,4.2,2022-03-16,90,Arsenal,0,7,False
Joel Matip,DEF,Liverpool,0,0,0,0.0,2022-03-05,0,West Ham,0,0,True
Joel Matip,DEF,Liverpool,0,0,1,3.6,2022-02-19,90,Norwich,0,2,True
Joel Matip,DEF,Liverpool,0,1,0,6.9,2022-02-23,90,Leicester City,0,12,True
Joel Matip,DEF,Liverpool,0,0,0,0.0,2022-01-02,0,Chelsea,0,0,False
Joel Matip,DEF,Liverpool,0,1,0,7.4,2022-01-16,90,Brentford,0,6,True
Joel Matip,DEF,Liverpool,3,0,1,7.0,2022-05-17,90,Southampton,0,11,False
Joel Matip,DEF,Liverpool,0,0,2,2.1,2022-04-10,90,Manchester City,0,1,False
Joel Matip,DEF,Liverpool,1,1,0,3.9,2022-04-02,90,Watford,0,7,True
Joel Matip,DEF,Liverpool,0,0,0,0.0,2021-09-18,0,Crystal Palace,0,0,True
Joel Matip,DEF,Liverpool,0,1,0,4.5,2021-09-12,90,Leicester City,0,6,False
Joel Matip,DEF,Liverpool,0,0,3,2.9,2021-09-25,90,Brentford,0,1,False
Joel Matip,DEF,Liverpool,3,0,1,0.0,2022-05-22,90,Wolverhampton,0,7,True
Joel Matip,DEF,Liverpool,0,0,2,4.3,2021-10-03,90,Manchester City,0,1,True
Joel Matip,DEF,Liverpool,0,1,0,1.9,2021-10-16,90,Watford,0,6,False
Joel Matip,DEF,Liverpool,0,0,0,0.0,2021-10-24,0,Manchester United,0,0,False
Joel Matip,DEF,Liverpool,0,1,0,1.3,2022-04-30,90,Newcastle United,0,6,False
Joel Matip,DEF,Liverpool,2,1,0,8.3,2022-04-24,90,Everton,0,8,True
Joel Matip,DEF,Liverpool,0,1,0,1.9,2022-04-19,90,Manchester United,0,6,True
Joel Matip,DEF,Liverpool,0,0,0,0.0,2022-05-07,0,Tottenham,0,0,True
Joel Matip,DEF,Liverpool,3,0,1,11.8,2022-05-10,90,Aston Villa,0,11,False
