name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Ben Mee,DEF,Burnley,0,0,2,1.7,2021-08-14,90,Brighton,0,1,True
Ben Mee,DEF,Burnley,0,1,0,3.1,2021-12-12,90,West Ham,0,5,True
Ben Mee,DEF,Burnley,0,0,2,2.3,2021-08-21,90,Liverpool,0,1,False
Ben Mee,DEF,Burnley,0,1,0,2.1,2021-12-01,90,Wolverhampton,0,5,False
Ben Mee,DEF,Burnley,0,0,1,2.4,2021-10-30,90,Brentford,0,2,True
Ben Mee,DEF,Burnley,0,0,1,2.1,2021-11-06,90,Chelsea,0,2,False
Ben Mee,DEF,Burnley,0,0,0,0.0,2021-12-04,0,Newcastle United,0,0,False
Ben Mee,DEF,Burnley,0,0,3,8.9,2021-11-20,90,Crystal Palace,0,7,True
Ben Mee,DEF,Burnley,0,0,3,2.4,2021-12-30,90,Manchester United,1,-1,False
Ben Mee,DEF,Burnley,0,0,3,2.5,2022-01-02,90,Leicester City,0,1,False
Ben Mee,DEF,Burnley,0,0,1,2.3,2022-02-08,90,Manchester United,0,2,True
Ben Mee,DEF,Burnley,0,1,0,5.5,2022-01-23,90,Arsenal,0,6,False
Ben Mee,DEF,Burnley,0,1,0,2.5,2022-02-05,90,Watford,0,6,True
Ben Mee,DEF,Burnley,0,0,1,3.1,2022-02-13,90,Liverpool,0,2,True
Ben Mee,DEF,Burnley,0,0,1,2.4,2022-02-26,90,Crystal Palace,0,2,False
Ben Mee,DEF,Burnley,0,0,0,1.3,2022-03-01,39,Leeds United,0,1,True
Ben Mee,DEF,Burnley,0,0,1,4.5,2021-08-29,90,Leicester City,0,1,True
Ben Mee,DEF,Burnley,0,1,0,1.8,2022-02-19,90,Brighton,0,6,False
Ben Mee,DEF,Burnley,3,1,0,13.2,2022-02-23,90,Tottenham,0,15,True
Ben Mee,DEF,Burnley,0,0,0,0.0,2022-03-12,0,Brentford,0,0,False
Ben Mee,DEF,Burnley,0,0,0,0.0,2022-03-05,0,Chelsea,0,0,True
Ben Mee,DEF,Burnley,0,0,0,0.0,2022-04-02,0,Manchester City,0,0,True
Ben Mee,DEF,Burnley,0,0,0,0.0,2022-04-06,0,Everton,0,0,True
Ben Mee,DEF,Burnley,0,0,0,0.0,2022-04-10,0,Norwich,0,0,False
Ben Mee,DEF,Burnley,0,0,0,0.0,2022-05-15,0,Tottenham,0,0,False
Ben Mee,DEF,Burnley,0,0,0,0.0,2022-05-19,0,Aston Villa,0,0,False
Ben Mee,DEF,Burnley,0,0,0,0.0,2022-04-17,0,West Ham,0,0,False
Ben Mee,DEF,Burnley,0,0,0,0.0,2022-04-21,0,Southampton,0,0,True
Ben Mee,DEF,Burnley,0,0,0,0.0,2022-04-24,0,Wolverhampton,0,0,True
Ben Mee,DEF,Burnley,0,0,0,0.0,2022-04-30,0,Watford,0,0,False
Ben Mee,DEF,Burnley,0,0,0,0.0,2022-05-22,0,Newcastle United,0,0,True
Ben Mee,DEF,Burnley,0,0,3,7.3,2021-09-13,90,Everton,0,7,False
Ben Mee,DEF,Burnley,0,0,0,0.0,2022-05-07,0,Aston Villa,0,0,True
Ben Mee,DEF,Burnley,0,0,1,3.4,2021-09-18,90,Arsenal,0,2,True
Ben Mee,DEF,Burnley,0,0,2,1.8,2021-09-25,90,Leeds United,0,1,False
Ben Mee,DEF,Burnley,0,0,0,0.0,2021-10-02,0,Norwich,0,0,True
Ben Mee,DEF,Burnley,0,0,0,0.0,2021-10-16,0,Manchester City,0,0,False
Ben Mee,DEF,Burnley,0,0,0,0.0,2021-10-23,0,Southampton,0,0,False
