name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Max Kilman,DEF,Wolves,0,0,1,1.7,2022-02-27,90,West Ham,0,2,False
Max Kilman,DEF,Wolves,1,1,0,1.6,2022-01-03,90,Manchester United,0,7,False
Max Kilman,DEF,Wolves,0,0,1,3.3,2022-01-15,90,Southampton,0,5,True
Max Kilman,DEF,Wolves,0,1,0,1.0,2021-12-19,90,Chelsea,0,6,True
Max Kilman,DEF,Wolves,0,0,0,0.0,2022-03-18,0,Leicester City,0,0,True
Max Kilman,DEF,Wolves,0,0,1,2.6,2022-04-02,90,Aston Villa,0,2,True
Max Kilman,DEF,Wolves,0,1,0,1.9,2021-12-15,90,Brighton,0,6,False
Max Kilman,DEF,Wolves,0,0,1,2.1,2022-04-08,90,Newcastle United,0,2,False
Max Kilman,DEF,Wolves,0,0,1,7.9,2021-08-14,90,Leeds United,0,2,False
Max Kilman,DEF,Wolves,0,0,1,4.1,2021-08-22,90,Tottenham,0,2,True
Max Kilman,DEF,Wolves,0,0,1,1.0,2021-08-29,90,Manchester United,0,2,True
Max Kilman,DEF,Wolves,0,1,0,1.7,2021-11-27,90,Norwich,0,6,False
Max Kilman,DEF,Wolves,0,0,1,6.5,2021-12-11,90,Manchester City,0,2,False
Max Kilman,DEF,Wolves,0,0,1,7.3,2021-11-01,90,Everton,0,8,True
Max Kilman,DEF,Wolves,0,0,1,2.3,2021-12-04,90,Liverpool,0,2,True
Max Kilman,DEF,Wolves,1,1,0,4.2,2021-12-01,90,Burnley,0,6,True
Max Kilman,DEF,Wolves,0,1,0,4.2,2021-11-20,90,West Ham,0,6,True
Max Kilman,DEF,Wolves,0,0,1,2.8,2022-02-10,90,Arsenal,0,2,True
Max Kilman,DEF,Wolves,0,0,2,1.8,2021-11-06,90,Crystal Palace,0,1,False
Max Kilman,DEF,Wolves,1,1,0,3.3,2022-02-13,90,Tottenham,0,7,False
Max Kilman,DEF,Wolves,0,0,0,0.0,2022-04-24,0,Burnley,0,0,False
Max Kilman,DEF,Wolves,0,0,0,0.0,2022-04-30,0,Brighton,0,0,True
Max Kilman,DEF,Wolves,0,0,1,2.7,2022-01-22,90,Brentford,0,2,False
Max Kilman,DEF,Wolves,2,1,0,2.1,2022-03-13,90,Everton,0,8,False
Max Kilman,DEF,Wolves,0,0,2,0.7,2022-03-05,78,Crystal Palace,0,1,True
Max Kilman,DEF,Wolves,0,0,0,0.0,2022-03-10,0,Watford,0,0,True
Max Kilman,DEF,Wolves,0,0,1,4.8,2022-02-20,90,Leeds United,0,2,True
Max Kilman,DEF,Wolves,0,0,2,1.7,2022-02-24,90,Arsenal,0,1,False
Max Kilman,DEF,Wolves,0,0,2,1.7,2021-09-18,90,Brentford,0,1,True
Max Kilman,DEF,Wolves,0,1,0,2.0,2021-09-11,90,Watford,0,5,False
Max Kilman,DEF,Wolves,0,1,0,1.4,2021-09-26,90,Southampton,0,6,False
Max Kilman,DEF,Wolves,0,0,1,2.3,2021-10-02,90,Newcastle United,0,2,True
Max Kilman,DEF,Wolves,0,0,2,2.8,2021-10-16,90,Aston Villa,0,1,False
Max Kilman,DEF,Wolves,0,0,1,3.0,2021-10-23,90,Leicester City,0,1,False
Max Kilman,DEF,Wolves,0,0,0,0.0,2022-05-15,0,Norwich,0,0,True
Max Kilman,DEF,Wolves,0,0,0,0.0,2022-05-22,0,Liverpool,0,0,False
Max Kilman,DEF,Wolves,0,0,0,0.0,2022-05-07,0,Chelsea,0,0,False
Max Kilman,DEF,Wolves,0,0,0,0.0,2022-05-11,0,Manchester City,0,0,True
