name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Nathan Collins,DEF,Burnley,1.2,0,0,0,2,0,0,0.0,0,Brighton,0,0,0,0,True,0
Nathan Collins,DEF,Burnley,0.2,0,0,0,92,0,0,0.0,0,Brentford,0,0,0,0,True,0
Nathan Collins,DEF,Burnley,-1.0,0,0,0,104,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Nathan Collins,DEF,Burnley,-0.3,0,0,0,112,0,0,0.0,0,Crystal Palace,0,0,0,0,True,0
Nathan Collins,DEF,Burnley,1.5,0,0,1,137,0,0,4.3,90,Wolverhampton,0,0,0,6,False,0
Nathan Collins,DEF,Burnley,2.3,0,0,0,145,1,0,2.5,90,Newcastle United,0,0,0,1,False,1
Nathan Collins,DEF,Burnley,0.8,0,0,0,154,0,0,0.0,0,West Ham,0,0,0,0,True,0
Nathan Collins,DEF,Burnley,-1.0,0,0,0,15,0,0,0.0,0,Liverpool,0,0,0,0,False,0
Nathan Collins,DEF,Burnley,0.8,0,0,0,198,0,0,0.0,0,Manchester United,0,0,0,0,False,0
Nathan Collins,DEF,Burnley,-0.5,0,0,0,206,0,0,0.0,0,Leicester City,0,0,0,0,False,0
Nathan Collins,DEF,Burnley,-0.8,0,0,0,221,0,0,0.0,0,Arsenal,0,0,0,0,False,0
Nathan Collins,DEF,Burnley,-0.8,0,0,0,164,0,0,0.0,0,Watford,0,0,0,0,True,0
Nathan Collins,DEF,Burnley,-1.0,0,0,0,233,0,0,0.0,0,Manchester United,0,0,0,0,True,0
Nathan Collins,DEF,Burnley,-1.5,0,0,0,242,0,0,0.0,0,Liverpool,0,0,0,0,True,0
Nathan Collins,DEF,Burnley,0.9,0,0,1,253,0,0,0.7,90,Brighton,0,0,0,6,False,0
Nathan Collins,DEF,Burnley,0.9,0,0,0,124,0,0,0.0,0,Tottenham,0,0,0,0,True,0
Nathan Collins,DEF,Burnley,0.8,0,0,0,265,0,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Nathan Collins,DEF,Burnley,0.8,0,0,0,213,2,0,4.8,50,Leeds United,0,0,0,0,True,0
Nathan Collins,DEF,Burnley,-0.5,0,0,0,272,4,0,3.1,90,Chelsea,0,0,0,0,True,0
Nathan Collins,DEF,Burnley,0.7,0,0,0,282,2,0,0.9,90,Brentford,0,0,1,-2,False,0
Nathan Collins,DEF,Burnley,-0.5,0,0,0,29,0,0,0.0,0,Leicester City,0,0,0,0,True,0
Nathan Collins,DEF,Burnley,0.0,0,0,0,302,0,0,0.0,0,Manchester City,0,0,0,0,True,0
Nathan Collins,DEF,Burnley,0.0,0,0,0,183,2,1,9.2,90,Everton,0,0,0,7,True,0
Nathan Collins,DEF,Burnley,2.7,0,0,0,318,2,0,3.9,90,Norwich,0,0,0,1,False,0
Nathan Collins,DEF,Burnley,8.2,0,0,0,329,1,0,2.2,90,West Ham,0,0,0,2,False,0
Nathan Collins,DEF,Burnley,8.2,0,1,1,292,0,1,10.4,90,Southampton,0,0,0,13,True,0
Nathan Collins,DEF,Burnley,4.3,0,0,1,334,0,0,2.2,90,Wolverhampton,0,0,0,6,True,0
Nathan Collins,DEF,Burnley,5.0,0,0,0,348,1,0,6.2,90,Watford,0,0,0,1,False,1
Nathan Collins,DEF,Burnley,4.1,0,0,0,354,3,0,5.1,90,Aston Villa,0,0,0,1,True,0
Nathan Collins,DEF,Burnley,6.9,0,0,0,367,1,0,4.9,90,Tottenham,0,0,0,2,False,0
Nathan Collins,DEF,Burnley,6.9,0,0,0,171,1,0,1.6,90,Aston Villa,0,0,0,2,False,0
Nathan Collins,DEF,Burnley,1.7,0,0,0,374,2,0,0.0,90,Newcastle United,0,0,0,1,True,0
Nathan Collins,DEF,Burnley,-0.4,0,0,0,35,0,0,0.0,0,Everton,0,0,0,0,False,0
Nathan Collins,DEF,Burnley,-0.8,0,0,0,43,0,0,0.0,0,Arsenal,0,0,0,0,True,0
Nathan Collins,DEF,Burnley,-0.5,0,0,0,57,0,0,0.0,0,Leeds United,0,0,0,0,False,0
Nathan Collins,DEF,Burnley,1.5,0,0,1,62,0,0,4.8,90,Norwich,0,0,0,6,True,0
Nathan Collins,DEF,Burnley,0.8,0,0,0,76,2,0,3.7,90,Manchester City,0,0,0,1,False,0
Nathan Collins,DEF,Burnley,1.5,0,0,0,89,2,0,3.2,90,Southampton,0,0,0,1,False,0
