name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Harry Maguire,DEF,Man Utd,3.1,0,0,0,6,1,0,1.5,90,Leicester City,0,0,0,2,True,0
Harry Maguire,DEF,Man Utd,1.8,0,0,1,98,0,0,2.0,90,Tottenham,0,0,0,5,False,1
Harry Maguire,DEF,Man Utd,0.7,0,0,0,108,2,0,2.3,90,Manchester City,0,0,0,1,True,0
Harry Maguire,DEF,Man Utd,1.5,0,0,0,119,4,0,1.8,68,Watford,0,0,1,-3,False,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,125,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,-0.2,0,0,0,134,2,0,3.4,90,Arsenal,0,0,0,1,True,0
Harry Maguire,DEF,Man Utd,1.7,0,1,1,144,0,0,4.0,90,Crystal Palace,0,0,0,7,True,0
Harry Maguire,DEF,Man Utd,3.2,0,0,1,160,0,0,4.1,90,Norwich,0,0,0,6,False,0
Harry Maguire,DEF,Man Utd,4.0,0,0,0,186,1,0,2.5,90,Newcastle United,0,0,0,1,False,1
Harry Maguire,DEF,Man Utd,2.0,0,0,0,19,1,0,2.1,90,Southampton,0,0,0,1,False,1
Harry Maguire,DEF,Man Utd,4.4,0,0,0,198,1,0,1.5,90,Burnley,0,0,0,2,True,0
Harry Maguire,DEF,Man Utd,1.5,0,0,0,208,0,0,0.0,0,Wolverhampton,0,0,0,0,True,0
Harry Maguire,DEF,Man Utd,2.0,0,0,0,211,0,0,0.0,0,Aston Villa,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,2.0,0,0,0,162,1,0,1.2,19,Brentford,0,0,0,1,False,0
Harry Maguire,DEF,Man Utd,2.0,0,0,1,228,0,0,2.1,90,West Ham,0,0,0,5,True,1
Harry Maguire,DEF,Man Utd,2.8,0,0,0,233,1,0,1.2,90,Burnley,0,0,0,1,False,1
Harry Maguire,DEF,Man Utd,7.4,0,0,0,246,1,0,7.5,90,Southampton,0,0,0,2,True,0
Harry Maguire,DEF,Man Utd,7.4,0,1,1,174,0,0,3.9,90,Brighton,0,0,0,7,True,0
Harry Maguire,DEF,Man Utd,4.7,0,0,0,255,2,1,6.6,90,Leicester City,0,0,0,7,False,0
Harry Maguire,DEF,Man Utd,4.4,0,0,0,268,0,0,0.0,0,Watford,0,0,0,0,True,0
Harry Maguire,DEF,Man Utd,2.5,0,0,0,275,4,0,2.5,90,Manchester City,0,0,0,-1,False,1
Harry Maguire,DEF,Man Utd,1.2,0,0,0,288,2,0,2.1,90,Tottenham,1,0,0,-1,True,0
Harry Maguire,DEF,Man Utd,3.8,0,1,1,30,0,0,5.0,90,Wolverhampton,0,0,0,7,False,0
Harry Maguire,DEF,Man Utd,1.0,0,0,0,307,1,0,4.7,90,Leeds United,0,0,0,2,True,0
Harry Maguire,DEF,Man Utd,3.0,0,0,0,314,1,0,8.6,90,Everton,0,0,0,2,False,0
Harry Maguire,DEF,Man Utd,2.9,0,0,0,324,2,0,3.3,90,Norwich,0,0,0,1,True,0
Harry Maguire,DEF,Man Utd,2.9,0,0,0,294,4,0,2.3,90,Liverpool,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,1.6,0,0,0,331,0,0,0.0,0,Arsenal,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,1.6,0,0,0,364,0,0,0.0,0,Chelsea,0,0,0,0,True,0
Harry Maguire,DEF,Man Utd,1.1,0,0,0,344,0,0,0.0,0,Brentford,0,0,0,0,True,0
Harry Maguire,DEF,Man Utd,0.8,0,0,0,353,0,0,2.8,20,Brighton,0,0,0,1,False,0
Harry Maguire,DEF,Man Utd,1.1,0,0,0,376,1,0,0.0,90,Crystal Palace,0,0,0,2,False,0
Harry Maguire,DEF,Man Utd,4.3,0,0,0,38,1,0,4.6,90,Newcastle United,0,0,0,2,True,0
Harry Maguire,DEF,Man Utd,3.0,0,0,0,49,1,0,2.8,90,West Ham,0,0,0,2,False,0
Harry Maguire,DEF,Man Utd,5.0,0,1,1,58,0,0,3.8,66,Aston Villa,0,0,0,7,True,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,67,0,0,0.0,0,Everton,0,0,0,0,True,0
Harry Maguire,DEF,Man Utd,0.7,0,0,0,75,4,0,1.9,90,Leeds United,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,1.0,0,0,0,88,5,0,3.0,90,Liverpool,0,0,0,-1,True,1
