name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Connor Roberts,DEF,Burnley,-0.5,0,0,0,92,0,0,0.0,0,Brentford,0,0,0,0,True,0
Connor Roberts,DEF,Burnley,-1.5,0,0,0,104,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Connor Roberts,DEF,Burnley,-0.5,0,0,0,112,0,0,0.0,0,Crystal Palace,0,0,0,0,True,0
Connor Roberts,DEF,Burnley,-0.5,0,0,0,137,0,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Connor Roberts,DEF,Burnley,0.3,0,0,0,145,0,0,0.9,15,Newcastle United,0,0,0,1,False,0
Connor Roberts,DEF,Burnley,-0.4,0,0,0,154,0,0,0.0,0,West Ham,0,0,0,0,True,0
Connor Roberts,DEF,Burnley,0.0,0,0,0,198,0,0,0.0,0,Manchester United,0,0,0,0,False,0
Connor Roberts,DEF,Burnley,0.0,0,0,0,206,0,0,0.0,0,Leicester City,0,0,0,0,False,0
Connor Roberts,DEF,Burnley,11.0,0,0,1,221,0,0,1.7,90,Arsenal,0,0,0,6,False,0
Connor Roberts,DEF,Burnley,11.0,0,0,1,164,0,0,2.8,90,Watford,0,0,0,6,True,0
Connor Roberts,DEF,Burnley,3.7,0,0,0,233,1,0,1.4,90,Manchester United,0,0,0,2,True,0
Connor Roberts,DEF,Burnley,2.5,0,0,0,242,1,0,3.3,90,Liverpool,0,0,0,2,True,0
Connor Roberts,DEF,Burnley,9.3,1,1,1,253,0,0,3.2,90,Brighton,0,0,0,9,False,1
Connor Roberts,DEF,Burnley,9.3,0,2,1,124,0,0,4.2,90,Tottenham,0,0,0,8,True,0
Connor Roberts,DEF,Burnley,7.6,0,0,0,265,1,0,2.8,90,Crystal Palace,0,0,0,2,False,0
Connor Roberts,DEF,Burnley,7.6,0,0,0,213,2,0,4.1,90,Leeds United,0,0,0,1,True,0
Connor Roberts,DEF,Burnley,2.2,0,0,0,272,4,0,1.5,90,Chelsea,0,0,0,0,True,0
Connor Roberts,DEF,Burnley,3.5,0,0,0,282,2,0,1.6,90,Brentford,0,0,0,1,False,0
Connor Roberts,DEF,Burnley,0.5,0,0,0,302,2,0,1.5,90,Manchester City,0,0,0,1,True,0
Connor Roberts,DEF,Burnley,0.5,0,0,0,183,2,0,0.7,71,Everton,0,0,0,1,True,0
Connor Roberts,DEF,Burnley,0.7,0,0,0,318,0,0,0.0,0,Norwich,0,0,0,0,False,0
Connor Roberts,DEF,Burnley,6.2,0,0,0,329,1,0,1.2,28,West Ham,0,0,0,1,False,0
Connor Roberts,DEF,Burnley,6.2,0,3,1,292,0,1,9.3,90,Southampton,0,0,0,15,True,0
Connor Roberts,DEF,Burnley,3.5,0,0,1,334,0,0,3.1,90,Wolverhampton,0,0,0,6,True,0
Connor Roberts,DEF,Burnley,4.2,0,0,0,348,1,0,4.9,90,Watford,0,0,0,2,False,0
Connor Roberts,DEF,Burnley,4.5,0,0,0,354,3,0,3.7,90,Aston Villa,0,0,0,1,True,0
Connor Roberts,DEF,Burnley,7.5,0,0,0,367,1,0,1.2,90,Tottenham,0,0,0,1,False,1
Connor Roberts,DEF,Burnley,7.5,0,0,0,171,1,0,6.2,90,Aston Villa,0,0,0,2,False,0
Connor Roberts,DEF,Burnley,1.7,0,0,0,374,1,0,0.0,45,Newcastle United,0,0,0,1,True,0
Connor Roberts,DEF,Burnley,0.0,0,0,0,35,0,0,0.0,0,Everton,0,0,0,0,False,0
Connor Roberts,DEF,Burnley,-0.8,0,0,0,43,0,0,0.0,0,Arsenal,0,0,0,0,True,0
Connor Roberts,DEF,Burnley,0.0,0,0,0,57,0,0,0.0,0,Leeds United,0,0,0,0,False,0
Connor Roberts,DEF,Burnley,0.0,0,0,0,62,0,0,0.0,0,Norwich,0,0,0,0,True,0
Connor Roberts,DEF,Burnley,-1.5,0,0,0,76,0,0,0.0,0,Manchester City,0,0,0,0,False,0
Connor Roberts,DEF,Burnley,-0.5,0,0,0,89,0,0,0.0,0,Southampton,0,0,0,0,False,0
