assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,15.0,0.0,11.8,245.0,0.03,0.06,0.03,1.24,5,1.0,0.0,4.1,12.2,2022-08-06T14:00:00Z,72.0,20,0.0,0.0,0.0,0.0,1,0.0,6212.0,1.0,1,2,17.0,2.0,0,0,0,50,True,0.0
0.0,0.0,16.0,0.0,12.3,245.0,0.04,0.04,0.0,1.19,19,2.0,0.0,2.8,15.6,2022-08-13T14:00:00Z,88.0,17,0.0,0.0,0.0,0.0,2,0.0,7137.0,1.0,2,2,0.0,2.0,-258,603,861,50,False,0.0
0.0,0.0,9.0,1.0,0.8,245.0,0.01,0.01,0.0,0.76,25,0.0,0.0,1.8,16.8,2022-08-21T13:00:00Z,60.0,6,0.0,0.0,0.0,0.0,3,0.0,6892.0,1.0,0,3,0.0,3.0,-795,564,1359,50,True,0.0
0.0,0.0,7.0,0.0,11.4,245.0,0.01,0.01,0.0,1.9,34,0.0,0.0,2.1,10.0,2022-08-27T14:00:00Z,58.0,5,0.0,0.0,0.0,0.0,4,0.0,7053.0,1.0,0,1,0.0,0.0,-467,821,1288,50,False,1.0
0.0,0.0,14.0,0.0,25.3,245.0,0.03,0.03,0.0,1.0,45,1.0,0.0,5.1,25.6,2022-08-30T19:00:00Z,90.0,8,0.0,0.0,0.0,0.0,5,0.0,6691.0,1.0,1,1,0.0,2.0,-653,431,1084,49,True,0.0
0.0,1.0,31.0,0.0,14.6,245.0,0.05,0.58,0.53,1.62,52,4.0,1.0,13.6,47.8,2022-09-03T14:00:00Z,85.0,4,0.0,0.0,0.0,0.0,6,0.0,6942.0,1.0,2,5,74.0,8.0,-65,738,803,49,False,0.0
0.0,0.0,7.0,0.0,11.2,245.0,0.01,0.01,0.0,1.31,85,0.0,0.0,2.3,12.0,2022-10-02T15:30:00Z,57.0,2,0.0,0.0,0.0,0.0,9,0.0,18180.0,1.0,0,0,0.0,0.0,7270,8690,1420,49,True,1.0
0.0,0.0,8.0,0.0,1.8,245.0,0.03,0.12,0.09,0.85,95,2.0,0.0,2.6,2.0,2022-10-09T13:00:00Z,83.0,7,0.0,0.0,0.0,0.0,10,0.0,15471.0,1.0,1,2,22.0,2.0,-2241,676,2917,49,False,0.0
0.0,0.0,16.0,0.0,13.4,245.0,0.03,0.05,0.02,0.48,104,1.0,0.0,4.2,16.6,2022-10-16T13:00:00Z,83.0,1,0.0,0.0,0.0,0.0,11,0.0,14017.0,1.0,1,0,12.0,2.0,-1564,175,1739,49,True,0.0
0.0,0.0,3.0,0.0,1.8,245.0,0.0,0.0,0.0,0.48,117,2.0,0.0,0.4,2.0,2022-10-20T19:15:00Z,45.0,10,0.0,0.0,0.0,0.0,12,0.0,13038.0,1.0,0,2,0.0,1.0,-627,222,849,49,False,0.0
0.0,0.0,17.0,0.0,12.3,245.0,0.03,0.14,0.11,1.85,124,3.0,0.0,6.1,22.6,2022-10-23T13:00:00Z,90.0,9,0.0,0.0,0.0,0.0,13,0.0,12584.0,1.0,3,2,26.0,2.0,-965,185,1150,49,True,0.0
0.0,0.0,9.0,0.0,16.1,245.0,0.02,0.04,0.02,1.74,138,1.0,0.0,4.2,12.8,2022-10-29T18:45:00Z,90.0,12,0.0,0.0,0.0,0.0,14,0.0,11424.0,1.0,2,1,13.0,2.0,-1224,134,1358,49,False,0.0
0.0,0.0,4.0,0.0,1.6,245.0,0.01,0.05,0.04,1.38,144,3.0,0.0,2.6,6.6,2022-11-05T15:00:00Z,53.0,3,0.0,0.0,0.0,0.0,15,0.0,10757.0,1.0,3,4,18.0,1.0,-728,272,1000,49,True,0.0
1.0,0.0,23.0,0.0,14.1,245.0,0.05,0.08,0.03,1.41,158,2.0,0.0,4.9,26.0,2022-11-12T15:00:00Z,78.0,18,0.0,0.0,0.0,0.0,16,0.0,10052.0,1.0,3,4,9.0,4.0,-749,96,845,48,False,1.0
0.0,0.0,6.0,0.0,1.0,245.0,0.04,0.04,0.0,4.2,167,3.0,0.0,0.8,5.4,2022-12-28T20:00:00Z,90.0,13,0.0,0.0,0.0,0.0,17,0.0,9332.0,1.0,3,1,2.0,2.0,-834,543,1377,48,True,0.0
0.0,0.0,5.0,0.0,0.4,245.0,0.0,0.0,0.0,0.68,176,0.0,0.0,1.0,9.4,2022-12-31T15:00:00Z,45.0,15,0.0,0.0,0.0,0.0,18,0.0,9230.0,0.0,0,0,0.0,0.0,-136,111,247,48,False,1.0
0.0,0.0,14.0,0.0,25.4,245.0,0.46,0.46,0.0,1.36,187,2.0,0.0,3.8,10.8,2023-01-04T19:45:00Z,77.0,19,0.0,0.0,0.0,0.0,19,0.0,9007.0,1.0,2,2,2.0,2.0,-238,51,289,48,True,0.0
0.0,0.0,10.0,0.0,2.1,245.0,0.01,0.04,0.03,1.15,191,2.0,0.0,2.3,14.0,2023-01-13T20:00:00Z,76.0,2,0.0,0.0,0.0,0.0,20,0.0,8878.0,1.0,1,2,7.0,2.0,-175,158,333,48,False,0.0
0.0,0.0,15.0,1.0,36.1,245.0,0.06,0.06,0.0,0.24,205,0.0,0.0,4.9,12.8,2023-01-22T14:00:00Z,87.0,4,0.0,0.0,0.0,0.0,21,0.0,8659.0,1.0,0,0,0.0,3.0,-245,81,326,48,True,0.0
0.0,0.0,9.0,0.0,19.8,245.0,0.09,0.09,0.0,0.23,218,1.0,0.0,2.7,7.6,2023-02-05T14:00:00Z,56.0,16,0.0,0.0,0.0,0.0,22,0.0,9409.0,1.0,0,1,0.0,1.0,596,1038,442,48,False,0.0
0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,0.0,2023-02-08T20:00:00Z,0.0,14,0.0,0.0,0.0,0.0,22,0.0,9409.0,0.0,2,2,0.0,0.0,596,1038,442,48,False,0.0
0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,225,0.0,0.0,0.0,0.0,2023-02-12T14:00:00Z,0.0,14,0.0,0.0,0.0,0.0,23,0.0,8695.0,0.0,2,0,0.0,0.0,-625,41,666,48,True,0.0
0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,235,0.0,0.0,0.0,0.0,2023-02-18T15:00:00Z,0.0,8,0.0,0.0,0.0,0.0,24,0.0,8263.0,0.0,0,1,0.0,0.0,-460,13,473,48,False,0.0
0.0,0.0,2.0,0.0,0.3,245.0,0.0,0.02,0.02,0.12,245,0.0,0.0,0.2,0.4,2023-02-25T15:00:00Z,4.0,17,0.0,0.0,0.0,0.0,25,0.0,7922.0,0.0,0,1,1.0,1.0,-307,14,321,48,True,0.0
0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,2023-03-04T15:00:00Z,0.0,6,0.0,0.0,0.0,0.0,26,0.0,7894.0,0.0,0,1,0.0,0.0,-90,25,115,48,False,0.0
0.0,0.0,11.0,0.0,2.3,245.0,0.01,0.11,0.1,1.22,265,2.0,0.0,1.6,3.0,2023-03-11T15:00:00Z,65.0,5,0.0,0.0,0.0,0.0,27,0.0,7863.0,1.0,2,2,11.0,2.0,-53,55,108,48,True,0.0
1.0,0.0,11.0,0.0,40.2,245.0,0.16,0.23,0.07,2.86,280,2.0,0.0,6.6,23.4,2023-03-18T15:00:00Z,90.0,20,0.0,0.0,0.0,0.0,28,0.0,7861.0,1.0,4,2,2.0,4.0,-31,59,90,48,False,1.0
0.0,0.0,20.0,0.0,11.3,245.0,0.02,0.02,0.0,3.41,281,4.0,0.0,2.8,16.8,2023-04-01T14:00:00Z,90.0,1,0.0,0.0,0.0,0.0,29,0.0,7860.0,1.0,1,4,0.0,2.0,-3,90,93,48,False,0.0
1.0,2.0,31.0,0.0,55.1,245.0,0.47,0.58,0.11,0.79,65,1.0,0.0,9.5,20.2,2023-04-04T18:45:00Z,90.0,16,0.0,0.0,0.0,0.0,29,0.0,7860.0,1.0,1,2,20.0,7.0,-3,90,93,48,True,0.0
0.0,0.0,10.0,0.0,22.0,245.0,0.06,0.06,0.0,3.03,294,5.0,0.0,4.1,19.0,2023-04-09T13:00:00Z,90.0,7,0.0,0.0,0.0,0.0,30,0.0,8011.0,1.0,5,1,0.0,2.0,124,194,70,48,True,0.0
0.0,0.0,15.0,0.0,24.9,245.0,0.25,0.31,0.06,2.47,304,6.0,0.0,4.6,13.0,2023-04-17T19:00:00Z,90.0,12,0.0,0.0,0.0,0.0,31,0.0,8032.0,1.0,6,1,8.0,2.0,10,117,107,48,True,0.0
0.0,0.0,2.0,0.0,23.6,245.0,0.1,0.22,0.12,1.68,316,2.0,0.0,5.4,13.8,2023-04-22T11:30:00Z,90.0,9,0.0,0.0,0.0,0.0,32,0.0,8176.0,1.0,1,2,17.0,1.0,95,210,115,48,False,1.0
0.0,0.0,4.0,0.0,29.3,245.0,0.14,0.56,0.42,2.1,323,1.0,0.0,8.1,14.6,2023-04-25T19:00:00Z,90.0,10,0.0,0.0,0.0,0.0,33,0.0,8383.0,1.0,1,1,37.0,1.0,219,351,132,48,True,1.0
0.0,0.0,7.0,0.0,3.0,245.0,0.04,0.34,0.3,1.98,332,4.0,0.0,4.3,14.6,2023-04-30T13:00:00Z,90.0,3,0.0,0.0,0.0,0.0,34,0.0,8271.0,1.0,1,4,25.0,2.0,-97,189,286,48,False,0.0
0.0,0.0,2.0,0.0,17.1,245.0,0.04,0.04,0.0,1.24,345,2.0,0.0,2.0,3.2,2023-05-06T14:00:00Z,58.0,13,0.0,0.0,0.0,0.0,35,0.0,8224.0,1.0,1,2,0.0,1.0,-80,162,242,48,False,0.0
0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,357,0.0,0.0,0.0,0.0,2023-05-13T11:30:00Z,0.0,15,0.0,0.0,0.0,0.0,36,0.0,8179.0,0.0,2,2,0.0,0.0,-58,130,188,48,True,0.0
0.0,0.0,4.0,0.0,13.4,245.0,0.19,0.19,0.0,0.63,369,1.0,0.0,1.6,3.0,2023-05-21T12:30:00Z,6.0,19,0.0,0.0,0.0,0.0,37,0.0,7986.0,0.0,1,3,0.0,1.0,-193,16,209,48,False,0.0
0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,377,0.0,0.0,0.0,0.0,2023-05-28T15:30:00Z,0.0,18,0.0,0.0,0.0,0.0,38,0.0,7993.0,0.0,4,1,0.0,0.0,-6,69,75,48,True,0.0
3.0,3.0,357.0,2.0,475.8,9310.0,2.49,4.59,2.0999999999999996,46.6,,60.0,1.0,123.09999999999998,433.6,,2316.0,,0.0,0.0,0.0,0.0,,0.0,347847.0,29.0,,,323.0,67.0,,,,,,7.0
Games played: 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
