assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,9.0,0.0,10.3,370.0,0.06,0.06,0.0,0.0,7,0.0,0.0,1.7,4.4,2022-08-06T14:00:00Z,10.0,16,0.0,0.0,0.0,0.0,1,0.0,91852.0,0.0,0,2,2.0,1.0,0,0,0,45,True,0.0
0.0,0.0,3.0,0.0,0.3,370.0,0.0,0.0,0.0,0.66,14,0.0,0.0,0.1,0.2,2022-08-13T14:00:00Z,14.0,5,0.0,0.0,0.0,0.0,2,0.0,96764.0,0.0,0,0,0.0,1.0,-2124,6704,8828,45,False,0.0
0.0,0.0,3.0,0.0,0.3,370.0,0.0,0.0,0.0,0.28,28,0.0,0.0,0.2,0.0,2022-08-21T15:30:00Z,20.0,13,0.0,0.0,0.0,0.0,3,0.0,94286.0,0.0,3,3,2.0,1.0,-5289,8559,13848,45,True,0.0
0.0,0.0,7.0,0.0,3.1,370.0,0.05,0.22,0.17,0.71,40,1.0,0.0,3.9,10.2,2022-08-28T13:00:00Z,90.0,20,0.0,0.0,0.0,0.0,4,0.0,84722.0,1.0,1,1,26.0,2.0,-10373,2639,13012,45,False,0.0
1.0,1.0,26.0,0.0,13.8,370.0,0.26,0.26,0.0,1.5,48,2.0,0.0,4.7,33.4,2022-08-31T19:00:00Z,90.0,12,0.0,0.0,0.0,0.0,5,0.0,90509.0,1.0,1,2,0.0,6.0,2940,11985,9045,44,False,0.0
0.0,0.0,14.0,1.0,22.9,370.0,0.05,0.2,0.15,1.01,57,0.0,0.0,8.1,16.8,2022-09-03T14:00:00Z,90.0,7,0.0,0.0,0.0,0.0,6,0.0,202243.0,1.0,0,0,41.0,2.0,94718,111472,16754,44,True,1.0
0.0,0.0,3.0,0.0,13.5,370.0,0.03,0.03,0.0,0.13,77,0.0,0.0,2.3,9.4,2022-09-17T14:00:00Z,18.0,3,0.0,0.0,0.0,0.0,8,0.0,229450.0,0.0,1,1,0.0,1.0,3301,21171,17870,44,True,0.0
0.0,0.0,27.0,0.0,27.4,370.0,0.11,0.33,0.22,0.47,84,1.0,1.0,11.5,47.4,2022-10-01T14:00:00Z,90.0,9,0.0,0.0,0.0,0.0,9,0.0,229975.0,1.0,4,1,40.0,7.0,2837,26595,23758,44,False,0.0
0.0,0.0,6.0,0.0,4.9,370.0,0.04,0.04,0.0,1.19,98,1.0,0.0,1.5,2.2,2022-10-08T14:00:00Z,90.0,4,0.0,0.0,0.0,0.0,10,0.0,259523.0,1.0,1,5,8.0,2.0,26960,44631,17671,44,True,0.0
0.0,0.0,8.0,1.0,2.8,370.0,0.03,0.03,0.0,0.82,107,0.0,0.0,1.7,12.6,2022-10-16T13:00:00Z,90.0,14,0.0,0.0,0.0,0.0,11,0.0,248606.0,1.0,0,0,2.0,3.0,-9813,11120,20933,44,False,0.0
0.0,0.0,11.0,1.0,22.2,370.0,0.03,0.03,0.0,0.17,120,0.0,0.0,3.6,9.4,2022-10-19T18:30:00Z,90.0,8,0.0,0.0,0.0,0.0,12,0.0,239080.0,1.0,0,1,4.0,3.0,300,12052,11752,44,True,0.0
1.0,0.0,19.0,0.0,26.3,370.0,0.11,0.11,0.0,1.65,128,1.0,0.0,5.8,25.4,2022-10-23T15:30:00Z,90.0,18,0.0,0.0,0.0,0.0,13,0.0,248156.0,1.0,2,1,6.0,5.0,-2697,13084,15781,44,False,0.0
0.0,0.0,11.0,1.0,17.6,370.0,0.22,0.33,0.11,0.37,140,0.0,0.0,4.9,10.4,2022-10-29T14:00:00Z,90.0,2,0.0,0.0,0.0,0.0,14,0.0,239108.0,1.0,0,4,21.0,3.0,-9525,11256,20781,44,True,0.0
0.0,0.0,6.0,0.0,6.7,370.0,0.01,0.15,0.14,1.74,147,1.0,0.0,1.6,5.0,2022-11-06T14:00:00Z,90.0,17,0.0,0.0,0.0,0.0,15,0.0,213409.0,1.0,4,1,4.0,2.0,-25506,7172,32678,44,False,0.0
0.0,0.0,1.0,1.0,17.8,370.0,0.02,0.45,0.43,0.3,156,0.0,0.0,6.4,7.2,2022-11-12T17:30:00Z,90.0,6,0.0,0.0,0.0,0.0,16,0.0,197914.0,1.0,0,1,39.0,2.0,-16291,4564,20855,44,True,1.0
0.0,0.0,5.0,1.0,1.5,370.0,0.01,0.01,0.0,0.52,168,0.0,0.0,1.1,7.6,2022-12-26T15:00:00Z,90.0,10,0.0,0.0,0.0,0.0,17,0.0,162471.0,1.0,3,0,2.0,3.0,-36273,15025,51298,44,False,0.0
0.0,0.0,1.0,1.0,5.2,370.0,0.03,0.25,0.22,0.47,176,0.0,0.0,2.6,8.6,2022-12-31T15:00:00Z,90.0,11,0.0,0.0,0.0,0.0,18,0.0,158282.0,1.0,0,0,12.0,3.0,-4588,3379,7967,44,True,0.0
0.0,0.0,12.0,1.0,1.6,370.0,0.02,0.06,0.04,1.13,181,0.0,0.0,2.0,10.8,2023-01-03T19:45:00Z,90.0,1,0.0,0.0,0.0,0.0,19,0.0,153163.0,1.0,0,0,8.0,3.0,-5165,1585,6750,44,False,0.0
0.0,0.0,16.0,1.0,51.9,370.0,0.6,0.75,0.15,1.14,197,0.0,0.0,8.0,19.6,2023-01-15T14:00:00Z,90.0,9,0.0,0.0,0.0,0.0,20,0.0,149242.0,1.0,0,1,8.0,3.0,-4520,4786,9306,44,True,0.0
0.0,0.0,14.0,1.0,7.8,370.0,0.06,0.06,0.0,0.3,203,0.0,0.0,3.5,15.2,2023-01-21T17:30:00Z,90.0,7,0.0,0.0,0.0,0.0,21,0.0,143316.0,1.0,0,0,12.0,3.0,-5755,1627,7382,43,False,0.0
1.0,1.0,24.0,0.0,22.9,370.0,0.31,0.31,0.0,1.01,217,1.0,0.0,5.0,23.2,2023-02-04T17:30:00Z,90.0,19,0.0,0.0,0.0,0.0,22,0.0,138568.0,1.0,1,1,4.0,6.0,-5029,4853,9882,43,True,0.0
1.0,0.0,12.0,0.0,3.3,370.0,0.05,0.52,0.47,1.83,222,1.0,0.0,8.0,17.4,2023-02-11T17:30:00Z,90.0,3,0.0,0.0,0.0,0.0,23,0.0,139443.0,1.0,1,1,59.0,5.0,301,4711,4410,43,False,0.0
0.0,0.0,15.0,0.0,2.6,370.0,0.01,0.01,0.0,2.37,237,2.0,0.0,1.9,12.6,2023-02-18T17:30:00Z,90.0,12,0.0,0.0,0.0,0.0,24,0.0,140372.0,1.0,2,0,4.0,2.0,685,4140,3455,43,True,0.0
0.0,0.0,3.0,0.0,4.4,370.0,0.11,0.21,0.1,1.06,257,1.0,0.0,1.6,2.2,2023-03-04T12:30:00Z,62.0,13,0.0,0.0,0.0,0.0,26,0.0,136162.0,1.0,0,2,9.0,2.0,-489,3499,3988,43,False,0.0
0.0,0.0,8.0,0.0,2.9,370.0,0.02,0.04,0.02,1.12,268,1.0,0.0,0.6,3.0,2023-03-12T16:30:00Z,90.0,20,0.0,0.0,0.0,0.0,27,0.0,136210.0,1.0,1,2,0.0,2.0,-127,4830,4957,43,True,0.0
0.0,0.0,12.0,0.0,13.3,370.0,0.09,0.22,0.13,0.38,278,1.0,0.0,3.3,10.4,2023-03-17T20:00:00Z,90.0,16,0.0,0.0,0.0,0.0,28,0.0,140644.0,1.0,2,1,9.0,2.0,2311,5300,2989,43,False,0.0
0.0,0.0,13.0,1.0,1.7,370.0,0.01,0.34,0.33,0.43,288,0.0,0.0,2.1,5.0,2023-04-02T15:30:00Z,90.0,14,0.0,0.0,0.0,0.0,29,0.0,136328.0,1.0,0,2,14.0,3.0,-2139,2689,4828,43,True,0.0
0.0,0.0,12.0,0.0,4.8,370.0,0.06,0.06,0.0,0.81,70,1.0,0.0,1.9,7.8,2023-04-05T19:00:00Z,90.0,19,0.0,0.0,0.0,0.0,29,0.0,136328.0,1.0,5,1,6.0,2.0,-2139,2689,4828,43,False,0.0
