assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,25.0,1.0,25.3,356.0,0.07,0.68,0.61,0.28,7,0.0,1.0,10.9,34.2,2022-08-06T14:00:00Z,89.0,16,0.0,0.0,0.0,0.0,1,0.0,290279.0,1.0,0,2,49.0,6.0,0,0,0,75,True,0.0
0.0,0.0,2.0,1.0,14.8,356.0,0.01,0.01,0.0,1.5,14,0.0,0.0,1.8,1.0,2022-08-13T14:00:00Z,86.0,5,0.0,0.0,0.0,0.0,2,0.0,343219.0,1.0,0,0,2.0,2.0,9132,46264,37132,75,False,0.0
0.0,0.0,26.0,0.0,0.4,356.0,0.01,0.8,0.79,1.83,28,3.0,1.0,11.1,34.2,2022-08-21T15:30:00Z,69.0,13,0.0,0.0,0.0,0.0,3,0.0,273938.0,1.0,3,3,76.0,6.0,-75028,22764,97792,75,True,0.0
0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,2022-08-28T13:00:00Z,0.0,20,0.0,0.0,0.0,0.0,4,0.0,201722.0,0.0,1,1,0.0,0.0,-80584,37717,118301,74,False,0.0
0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,2022-08-31T19:00:00Z,0.0,12,0.0,0.0,0.0,0.0,5,0.0,120414.0,0.0,1,2,0.0,0.0,-81431,431,81862,73,False,0.0
0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0,2022-09-03T14:00:00Z,0.0,7,0.0,0.0,0.0,0.0,6,0.0,84160.0,0.0,0,0,0.0,0.0,-37927,342,38269,73,True,0.0
0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,77,0.0,0.0,0.0,0.0,2022-09-17T14:00:00Z,0.0,3,0.0,0.0,0.0,0.0,8,0.0,69574.0,0.0,1,1,0.0,0.0,-3634,318,3952,72,True,0.0
0.0,0.0,22.0,1.0,0.2,356.0,0.0,1.36,1.36,0.0,84,0.0,1.0,7.6,27.4,2022-10-01T14:00:00Z,65.0,9,0.0,0.0,0.0,0.0,9,0.0,82644.0,1.0,4,1,48.0,6.0,11381,17205,5824,72,False,0.0
1.0,0.0,14.0,0.0,31.8,356.0,0.36,0.8,0.44,1.19,98,1.0,0.0,7.8,14.6,2022-10-08T14:00:00Z,83.0,4,0.0,0.0,0.0,0.0,10,0.0,246912.0,1.0,1,5,32.0,5.0,156525,167695,11170,72,True,0.0
0.0,0.0,4.0,1.0,0.5,356.0,0.0,0.24,0.24,0.41,107,0.0,0.0,1.7,3.2,2022-10-16T13:00:00Z,77.0,14,0.0,0.0,0.0,0.0,11,0.0,236721.0,1.0,0,0,13.0,2.0,-5328,24701,30029,73,False,0.0
