assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,2.6,614.0,0.0,0.0,0.0,1.42,59,1.0,0.0,0.3,0.8,2022-09-03T14:00:00Z,30.0,18,0.0,0.0,0.0,0.0,6,0.0,7487.0,0.0,1,2,0.0,1.0,6323,7553,1230,55,False,0.0
1.0,1.0,24.0,0.0,42.3,614.0,0.09,0.09,0.0,1.17,78,1.0,0.0,7.0,25.6,2022-09-16T19:00:00Z,69.0,16,0.0,0.0,0.0,0.0,8,0.0,13138.0,1.0,3,2,2.0,6.0,2332,3377,1045,55,False,0.0
0.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,2022-10-01T14:00:00Z,0.0,15,0.0,0.0,0.0,0.0,9,0.0,27315.0,0.0,4,1,0.0,0.0,13658,16973,3315,55,True,0.0
0.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,2022-10-09T13:00:00Z,0.0,19,0.0,0.0,0.0,0.0,10,0.0,13719.0,0.0,1,3,0.0,0.0,-12793,303,13096,55,False,0.0
0.0,0.0,5.0,0.0,14.3,614.0,0.05,0.07,0.02,0.29,103,0.0,0.0,3.1,4.4,2022-10-15T14:00:00Z,45.0,3,0.0,0.0,0.0,0.0,11,0.0,10281.0,0.0,2,2,12.0,1.0,-3810,209,4019,55,True,0.0
0.0,0.0,13.0,1.0,49.3,614.0,0.09,0.46,0.37,0.95,116,0.0,0.0,12.2,19.4,2022-10-20T18:30:00Z,72.0,2,0.0,0.0,0.0,0.0,12,0.0,9915.0,1.0,0,3,53.0,3.0,-329,541,870,55,True,0.0
0.0,3.0,40.0,0.0,18.8,614.0,0.19,0.66,0.47,1.57,124,1.0,1.0,7.7,41.6,2022-10-23T13:00:00Z,88.0,11,0.0,0.0,0.0,0.0,13,0.0,11000.0,1.0,3,2,17.0,10.0,521,1529,1008,55,False,0.0
0.0,0.0,14.0,1.0,52.3,614.0,0.11,0.89,0.78,0.94,136,0.0,0.0,13.8,20.6,2022-10-29T16:30:00Z,90.0,8,0.0,0.0,0.0,0.0,14,0.0,14782.0,1.0,0,0,65.0,3.0,3333,4430,1097,55,True,0.0
0.0,0.0,7.0,0.0,13.1,614.0,0.01,0.01,0.0,1.12,145,1.0,0.0,2.2,6.8,2022-11-05T15:00:00Z,79.0,13,0.0,0.0,0.0,0.0,15,0.0,14058.0,1.0,1,2,2.0,2.0,-905,1778,2683,55,False,0.0
0.0,0.0,10.0,0.0,25.8,614.0,0.04,0.11,0.07,2.59,153,2.0,0.0,4.4,3.6,2022-11-13T16:30:00Z,90.0,14,0.0,0.0,0.0,0.0,16,0.0,14064.0,1.0,2,1,15.0,2.0,-349,1747,2096,55,True,0.0
1.0,0.0,15.0,1.0,9.0,614.0,0.05,0.26,0.21,0.26,165,0.0,0.0,4.9,2.2,2022-12-26T15:00:00Z,81.0,7,0.0,0.0,0.0,0.0,17,0.0,15459.0,1.0,3,0,38.0,6.0,772,6561,5789,55,False,0.0
