assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,6.0,1.0,17.7,368.0,0.24,0.59,0.35,0.28,7,0.0,0.0,10.6,6.8,2022-08-06T14:00:00Z,89.0,16,0.0,0.0,0.0,0.0,1,0.0,596955.0,1.0,0,2,81.0,3.0,0,0,0,65,True,0.0
0.0,0.0,5.0,1.0,13.1,368.0,0.02,0.02,0.0,0.84,14,0.0,0.0,2.7,5.4,2022-08-13T14:00:00Z,74.0,5,0.0,0.0,0.0,0.0,2,0.0,656140.0,1.0,0,0,8.0,2.0,-19553,46678,66231,65,False,1.0
3.0,2.0,43.0,0.0,50.6,368.0,0.68,0.91,0.23,2.11,28,3.0,0.0,13.5,49.6,2022-08-21T15:30:00Z,90.0,13,0.0,0.0,0.0,0.0,3,0.0,550959.0,1.0,3,3,35.0,13.0,-125887,33343,159230,64,True,0.0
0.0,2.0,22.0,0.0,14.3,368.0,0.07,0.32,0.25,0.71,40,1.0,1.0,11.2,44.8,2022-08-28T13:00:00Z,90.0,20,0.0,0.0,0.0,0.0,4,0.0,897280.0,1.0,1,1,53.0,9.0,252902,313410,60508,65,False,0.0
0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,2022-08-31T19:00:00Z,0.0,12,0.0,0.0,0.0,0.0,5,0.0,979539.0,0.0,1,2,0.0,0.0,48525,215185,166660,65,False,0.0
0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0,2022-09-03T14:00:00Z,0.0,7,0.0,0.0,0.0,0.0,6,0.0,771878.0,0.0,0,0,0.0,0.0,-212176,61844,274020,65,True,0.0
0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,77,0.0,0.0,0.0,0.0,2022-09-17T14:00:00Z,0.0,3,0.0,0.0,0.0,0.0,8,0.0,676089.0,0.0,1,1,0.0,0.0,-4886,74027,78913,64,True,0.0
0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,2022-10-01T14:00:00Z,0.0,9,0.0,0.0,0.0,0.0,9,0.0,595021.0,0.0,4,1,0.0,0.0,-83948,19257,103205,64,False,0.0
0.0,0.0,5.0,0.0,0.1,368.0,0.0,0.0,0.0,0.02,98,0.0,0.0,0.2,1.4,2022-10-08T14:00:00Z,12.0,4,0.0,0.0,0.0,0.0,10,0.0,516207.0,0.0,1,5,0.0,1.0,-81173,11206,92379,64,True,0.0
0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,107,0.0,0.0,0.0,0.0,2022-10-16T13:00:00Z,0.0,14,0.0,0.0,0.0,0.0,11,0.0,534158.0,0.0,0,0,0.0,0.0,11466,35808,24342,63,False,0.0
