assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,25.0,1.0,0.0,15.0,0.01,0.01,0.0,1.21,1,0.0,0.0,1.9,19.0,2022-08-05T19:00:00Z,90.0,7,0.0,0.0,0.0,0.0,1,2.0,1128297.0,1.0,2,0,0.0,6.0,0,0,0,50,False,0.0
0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.46,11,2.0,0.0,1.2,11.6,2022-08-13T14:00:00Z,90.0,10,0.0,0.0,0.0,0.0,2,1.0,1369348.0,1.0,2,4,0.0,1.0,31287,93632,62345,50,True,0.0
0.0,0.0,20.0,1.0,0.0,15.0,0.0,0.0,0.0,0.28,21,0.0,0.0,0.8,7.6,2022-08-20T16:30:00Z,90.0,3,0.0,0.0,0.0,0.0,3,1.0,1366505.0,1.0,3,0,0.0,6.0,-61359,88334,149693,50,False,0.0
0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.83,31,1.0,0.0,1.9,18.8,2022-08-27T16:30:00Z,90.0,9,0.0,0.0,0.0,0.0,4,2.0,1422476.0,1.0,1,2,0.0,2.0,-12169,88190,100359,50,True,0.0
0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.45,41,1.0,0.0,1.7,17.4,2022-08-31T18:30:00Z,90.0,2,0.0,0.0,0.0,0.0,5,2.0,1407588.0,1.0,1,2,0.0,2.0,-53340,48276,101616,50,True,0.0
0.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,1.55,56,3.0,0.0,2.5,25.2,2022-09-04T15:30:00Z,90.0,14,0.0,0.0,0.0,0.0,6,3.0,1164227.0,1.0,1,3,0.0,2.0,-250290,17642,267932,50,False,0.0
0.0,0.0,24.0,1.0,0.0,15.0,0.0,0.0,0.0,0.53,72,0.0,0.0,1.8,17.8,2022-09-18T11:00:00Z,90.0,4,0.0,0.0,0.0,0.0,8,2.0,1117890.0,1.0,3,0,0.0,6.0,-33636,26476,60112,49,False,0.0
0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,1.57,81,1.0,0.0,1.9,19.2,2022-10-01T11:30:00Z,90.0,18,0.0,0.0,0.0,0.0,9,2.0,1109375.0,1.0,1,3,0.0,2.0,-32360,39331,71691,49,True,0.0
0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,1.13,91,2.0,0.0,1.3,12.6,2022-10-09T15:30:00Z,90.0,12,0.0,0.0,0.0,0.0,10,2.0,1098374.0,1.0,2,3,0.0,1.0,-21961,36722,58683,49,True,0.0
0.0,3.0,32.0,1.0,0.0,15.0,0.0,0.0,0.0,1.86,104,0.0,0.0,3.5,34.8,2022-10-16T13:00:00Z,90.0,11,0.0,0.0,0.0,0.0,11,4.0,1120191.0,1.0,1,0,0.0,10.0,10087,52485,42398,49,False,0.0
0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.67,127,1.0,0.0,1.5,14.8,2022-10-23T13:00:00Z,90.0,17,0.0,0.0,0.0,0.0,13,2.0,1120866.0,1.0,1,1,0.0,2.0,17553,45235,27682,49,False,0.0
0.0,0.0,24.0,1.0,0.0,15.0,0.0,0.0,0.0,0.43,131,0.0,0.0,1.2,11.6,2022-10-30T14:00:00Z,90.0,16,0.0,0.0,0.0,0.0,14,2.0,1141584.0,1.0,0,5,0.0,6.0,14457,42052,27595,49,True,0.0
0.0,0.0,21.0,1.0,0.0,15.0,0.0,0.0,0.0,0.29,142,0.0,0.0,1.3,12.8,2022-11-06T12:00:00Z,90.0,6,0.0,0.0,0.0,0.0,15,1.0,1126726.0,1.0,1,0,0.0,6.0,-18372,20985,39357,49,False,0.0
0.0,0.0,24.0,1.0,0.0,15.0,0.0,0.0,0.0,0.68,160,0.0,0.0,1.4,14.4,2022-11-12T19:45:00Z,90.0,20,0.0,0.0,0.0,0.0,16,2.0,1184091.0,1.0,2,0,0.0,6.0,46799,70419,23620,49,False,0.0
0.0,0.0,14.0,0.0,0.0,15.0,0.01,0.01,0.0,1.07,161,1.0,0.0,2.0,20.0,2022-12-26T20:00:00Z,90.0,19,0.0,0.0,0.0,0.0,17,3.0,1367437.0,1.0,1,3,0.0,3.0,169825,374614,204789,49,True,0.0
0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,1.15,172,2.0,0.0,2.3,23.2,2022-12-31T17:30:00Z,90.0,5,0.0,0.0,0.0,0.0,18,3.0,1353853.0,1.0,4,2,0.0,2.0,-17148,21408,38556,49,False,0.0
0.0,0.0,22.0,1.0,0.0,15.0,0.0,0.0,0.0,1.08,181,0.0,0.0,0.7,7.4,2023-01-03T19:45:00Z,90.0,15,0.0,0.0,0.0,0.0,19,1.0,1308952.0,1.0,0,0,0.0,6.0,-45467,10521,55988,49,True,0.0
0.0,3.0,36.0,1.0,0.0,15.0,0.0,0.0,0.0,1.54,199,0.0,0.0,5.4,54.2,2023-01-15T16:30:00Z,90.0,18,0.0,0.0,0.0,0.0,20,7.0,1274675.0,1.0,2,0,0.0,11.0,-36929,18330,55259,49,False,0.0
0.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,0.0,0.33,201,2.0,0.0,1.0,9.8,2023-01-22T16:30:00Z,90.0,14,0.0,0.0,0.0,0.0,21,2.0,1326171.0,1.0,2,3,0.0,1.0,36936,66258,29322,49,True,0.0
0.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,1.66,215,1.0,0.0,1.7,16.6,2023-02-04T12:30:00Z,90.0,8,0.0,0.0,0.0,0.0,22,3.0,1329449.0,1.0,0,1,0.0,3.0,-6407,56449,62856,49,False,0.0
0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,2.37,221,1.0,0.0,0.7,7.2,2023-02-11T15:00:00Z,90.0,4,0.0,0.0,0.0,0.0,23,1.0,1349701.0,1.0,1,1,0.0,2.0,14549,55004,40455,49,True,0.0
0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,1.71,111,3.0,0.0,2.0,19.8,2023-02-15T19:30:00Z,90.0,13,0.0,0.0,0.0,0.0,23,2.0,1349701.0,1.0,3,1,0.0,1.0,14549,55004,40455,49,True,0.0
0.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,0.51,231,2.0,0.0,2.3,22.6,2023-02-18T12:30:00Z,90.0,2,0.0,0.0,0.0,0.0,24,3.0,1349015.0,1.0,4,2,0.0,2.0,-4614,25414,30028,49,False,0.0
0.0,0.0,20.0,1.0,0.0,15.0,0.0,0.0,0.0,0.02,246,0.0,0.0,0.3,3.2,2023-02-25T15:00:00Z,90.0,10,0.0,0.0,0.0,0.0,25,0.0,1372414.0,1.0,1,0,0.0,6.0,21834,73566,51732,49,False,0.0
0.0,0.0,30.0,1.0,0.0,15.0,0.0,0.0,0.0,1.36,61,0.0,0.0,4.0,39.8,2023-03-01T19:45:00Z,90.0,8,0.0,0.0,0.0,0.0,25,5.0,1372414.0,1.0,0,4,0.0,7.0,21834,73566,51732,49,True,0.0
