assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,6.0,0.0,8.0,448.0,0.02,0.02,0.0,0.24,8,0.0,0.0,2.1,7.0,2022-08-06T14:00:00Z,24.0,17,0.0,0.0,0.0,0.0,1,0.0,1973469.0,0.0,1,4,6.0,1.0,0,0,0,55,True,0.0
1.0,0.0,15.0,0.0,28.3,448.0,0.26,0.26,0.0,0.11,15,0.0,0.0,4.9,20.4,2022-08-14T15:30:00Z,11.0,6,0.0,0.0,0.0,0.0,2,0.0,1706293.0,0.0,2,2,0.0,4.0,-356478,34461,390939,55,False,0.0
1.0,3.0,33.0,1.0,40.9,448.0,0.59,0.59,0.0,0.68,29,0.0,0.0,8.1,34.0,2022-08-20T11:30:00Z,75.0,20,0.0,0.0,0.0,0.0,3,0.0,1550856.0,1.0,0,1,6.0,12.0,-193692,85043,278735,54,True,0.0
0.0,0.0,18.0,1.0,1.4,448.0,0.06,0.09,0.03,0.61,38,0.0,0.0,2.0,6.4,2022-08-28T15:30:00Z,73.0,16,0.0,0.0,0.0,0.0,4,0.0,2386846.0,1.0,2,0,12.0,6.0,694633,761145,66512,55,False,0.0
0.0,0.0,11.0,0.0,48.8,448.0,0.14,0.14,0.0,1.24,47,1.0,0.0,7.0,13.6,2022-08-31T18:45:00Z,90.0,19,0.0,0.0,0.0,0.0,5,0.0,2703414.0,1.0,1,1,8.0,1.0,276837,365680,88843,56,False,1.0
0.0,0.0,3.0,0.0,0.0,448.0,0.0,0.0,0.0,0.04,59,0.0,0.0,0.2,2.4,2022-09-03T14:00:00Z,6.0,9,0.0,0.0,0.0,0.0,6,0.0,2880830.0,0.0,1,2,0.0,1.0,122071,311141,189070,56,True,0.0
1.0,0.0,14.0,0.0,47.8,448.0,0.26,0.35,0.09,1.45,79,2.0,0.0,8.8,22.6,2022-09-17T16:30:00Z,54.0,10,0.0,0.0,0.0,0.0,8,0.0,3027773.0,1.0,2,6,18.0,2.0,209617,316199,106582,56,True,1.0
0.0,0.0,5.0,0.0,14.7,448.0,0.12,0.21,0.09,2.2,81,3.0,0.0,2.2,3.4,2022-10-01T11:30:00Z,70.0,1,0.0,0.0,0.0,0.0,9,0.0,2742480.0,1.0,1,3,4.0,1.0,-156410,79156,235566,56,False,0.0
0.0,0.0,0.0,0.0,0.5,448.0,0.0,0.0,0.0,0.0,93,0.0,0.0,0.3,0.0,2022-10-08T16:30:00Z,10.0,5,0.0,0.0,0.0,0.0,10,0.0,2639641.0,0.0,1,0,4.0,1.0,-118397,91505,209902,56,False,0.0
0.0,2.0,31.0,1.0,62.0,448.0,0.36,0.49,0.13,0.43,109,0.0,0.0,12.0,21.8,2022-10-15T16:30:00Z,90.0,8,0.0,0.0,0.0,0.0,11,0.0,2607340.0,1.0,0,2,36.0,8.0,-43451,135395,178846,55,True,0.0
0.0,0.0,10.0,0.0,6.6,448.0,0.08,0.14,0.06,1.61,119,2.0,0.0,2.8,11.8,2022-10-19T19:15:00Z,88.0,14,0.0,0.0,0.0,0.0,12,0.0,2701940.0,1.0,0,2,10.0,1.0,94630,152626,57996,55,False,0.0
0.0,0.0,1.0,0.0,14.2,448.0,0.03,0.1,0.07,0.04,128,0.0,0.0,3.8,6.4,2022-10-23T15:30:00Z,29.0,15,0.0,0.0,0.0,0.0,13,0.0,2614550.0,0.0,2,1,17.0,1.0,-89984,52249,142233,55,True,0.0
1.0,0.0,18.0,0.0,29.3,448.0,0.2,0.24,0.04,0.03,132,0.0,0.0,5.8,20.4,2022-10-29T14:00:00Z,27.0,3,0.0,0.0,0.0,0.0,14,0.0,2521604.0,0.0,3,2,8.0,4.0,-99249,59369,158618,55,False,0.0
0.0,0.0,10.0,0.0,69.7,448.0,0.34,0.77,0.43,1.18,148,2.0,0.0,13.2,17.2,2022-11-06T16:30:00Z,90.0,12,0.0,0.0,0.0,0.0,15,0.0,2418941.0,1.0,2,1,45.0,1.0,-104671,43290,147961,55,True,0.0
0.0,0.0,14.0,0.0,6.5,448.0,0.03,0.03,0.0,1.1,158,3.0,0.0,2.1,12.4,2022-11-12T15:00:00Z,90.0,11,0.0,0.0,0.0,0.0,16,0.0,2486005.0,1.0,3,4,2.0,1.0,55416,150198,94782,55,True,0.0
0.0,0.0,15.0,0.0,31.7,448.0,0.27,0.27,0.0,2.15,163,2.0,0.0,5.9,21.0,2022-12-26T12:30:00Z,90.0,4,0.0,0.0,0.0,0.0,17,0.0,2203128.0,1.0,2,2,6.0,1.0,-292602,263143,555745,55,False,0.0
0.0,0.0,3.0,0.0,13.5,448.0,0.23,0.28,0.05,0.82,178,2.0,0.0,3.0,6.2,2023-01-01T14:00:00Z,87.0,2,0.0,0.0,0.0,0.0,18,0.0,2195092.0,1.0,2,0,10.0,1.0,-13053,66228,79281,55,True,0.0
1.0,1.0,34.0,1.0,20.1,448.0,0.52,0.52,0.0,0.79,185,0.0,0.0,5.8,32.2,2023-01-04T20:00:00Z,85.0,7,0.0,0.0,0.0,0.0,19,0.0,2157101.0,1.0,4,0,6.0,10.0,-40015,47659,87674,55,False,0.0
0.0,0.0,3.0,0.0,0.0,448.0,0.0,0.0,0.0,0.09,199,0.0,0.0,0.2,2.2,2023-01-15T16:30:00Z,14.0,1,0.0,0.0,0.0,0.0,20,0.0,2330414.0,0.0,2,0,0.0,1.0,141275,208348,67073,55,True,0.0
