assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,8.0,0.0,18.2,189.0,0.02,0.13,0.11,1.64,3,1.0,0.0,4.8,5.6,2022-08-06T16:30:00Z,90.0,6,0.0,0.0,0.0,0.0,1,0.0,68541.0,1.0,1,0,24.0,2.0,0,0,0,55,True,0.0
0.0,0.0,1.0,0.0,13.9,189.0,0.02,0.22,0.2,0.85,12,1.0,0.0,5.2,5.0,2022-08-13T11:30:00Z,80.0,2,0.0,0.0,0.0,0.0,2,0.0,80309.0,1.0,1,2,33.0,2.0,1707,11320,9613,55,False,0.0
0.0,2.0,31.0,0.0,30.6,189.0,0.1,0.54,0.44,0.99,23,1.0,1.0,12.8,44.8,2022-08-20T14:00:00Z,90.0,16,0.0,0.0,0.0,0.0,3,0.0,89545.0,1.0,1,1,53.0,9.0,5064,22532,17468,55,True,0.0
0.0,0.0,7.0,0.0,25.2,189.0,0.06,0.22,0.16,2.15,33,1.0,0.0,7.9,9.6,2022-08-27T14:00:00Z,90.0,4,0.0,0.0,0.0,0.0,4,0.0,104176.0,1.0,1,1,44.0,2.0,7925,22099,14174,55,False,0.0
0.0,0.0,4.0,0.0,1.5,189.0,0.0,0.04,0.04,1.01,45,1.0,0.0,1.8,6.8,2022-08-30T19:00:00Z,90.0,11,0.0,0.0,0.0,0.0,5,0.0,97559.0,1.0,1,1,10.0,2.0,-8624,8875,17499,55,False,0.0
0.0,0.0,11.0,1.0,31.4,189.0,0.46,0.57,0.11,2.19,55,0.0,0.0,8.5,14.4,2022-09-03T11:30:00Z,90.0,12,0.0,0.0,0.0,0.0,6,0.0,86171.0,1.0,0,0,39.0,3.0,-13382,5245,18627,55,True,0.0
0.0,0.0,11.0,1.0,34.2,189.0,0.18,0.25,0.07,0.71,75,0.0,0.0,7.1,11.6,2022-09-18T13:15:00Z,80.0,19,0.0,0.0,0.0,0.0,8,0.0,105119.0,1.0,0,1,25.0,3.0,10889,16204,5315,55,True,0.0
0.0,0.0,3.0,0.0,20.4,189.0,0.3,0.9,0.6,1.53,89,1.0,0.0,7.7,15.2,2022-10-01T14:00:00Z,90.0,17,0.0,0.0,0.0,0.0,9,0.0,101348.0,1.0,2,1,41.0,2.0,1171,12076,10905,55,False,0.0
0.0,0.0,10.0,0.0,33.8,189.0,0.24,0.27,0.03,1.45,96,2.0,0.0,6.8,12.6,2022-10-09T18:00:00Z,90.0,14,0.0,0.0,0.0,0.0,10,0.0,91907.0,1.0,2,1,22.0,2.0,-9733,5347,15080,55,True,0.0
0.0,0.0,3.0,0.0,5.5,189.0,0.02,0.12,0.1,2.27,109,2.0,0.0,0.8,0.0,2022-10-15T16:30:00Z,90.0,18,0.0,0.0,0.0,0.0,11,0.0,86419.0,1.0,0,2,4.0,2.0,-6274,2848,9122,55,False,0.0
0.0,0.0,7.0,0.0,23.4,189.0,0.13,0.13,0.0,0.95,120,1.0,0.0,4.1,11.6,2022-10-19T18:30:00Z,78.0,15,0.0,0.0,0.0,0.0,12,0.0,84357.0,1.0,0,1,6.0,2.0,-481,4235,4716,55,False,0.0
0.0,0.0,-1.0,1.0,7.6,189.0,0.09,0.3,0.21,0.71,123,0.0,0.0,3.6,1.8,2022-10-22T14:00:00Z,72.0,7,0.0,0.0,0.0,0.0,13,0.0,87408.0,1.0,0,3,27.0,2.0,77,7031,6954,55,True,1.0
0.0,0.0,17.0,1.0,44.8,189.0,0.61,0.72,0.11,1.67,136,0.0,0.0,10.5,23.8,2022-10-29T16:30:00Z,75.0,9,0.0,0.0,0.0,0.0,14,0.0,79341.0,1.0,0,0,36.0,3.0,-8309,2578,10887,54,False,0.0
0.0,0.0,15.0,0.0,34.1,189.0,0.11,0.14,0.03,2.36,143,2.0,0.0,5.1,8.8,2022-11-05T17:30:00Z,90.0,10,0.0,0.0,0.0,0.0,15,0.0,74537.0,1.0,2,0,8.0,2.0,-5167,2413,7580,54,True,0.0
0.0,0.0,13.0,0.0,16.3,189.0,0.07,0.21,0.14,2.45,151,3.0,0.0,5.2,6.8,2022-11-12T15:00:00Z,90.0,3,0.0,0.0,0.0,0.0,16,0.0,72280.0,1.0,0,3,29.0,2.0,-2653,3936,6589,54,False,0.0
0.0,0.0,6.0,0.0,14.9,189.0,0.04,0.08,0.04,0.23,166,1.0,0.0,1.9,3.0,2022-12-26T15:00:00Z,34.0,20,0.0,0.0,0.0,0.0,17,0.0,65874.0,0.0,2,1,1.0,1.0,-6988,7127,14115,53,True,0.0
0.0,2.0,22.0,0.0,1.7,189.0,0.01,0.08,0.07,2.04,175,1.0,1.0,6.0,39.2,2022-12-31T15:00:00Z,90.0,13,0.0,0.0,0.0,0.0,18,0.0,61405.0,1.0,1,1,19.0,9.0,-4579,391,4970,53,False,0.0
0.0,0.0,23.0,0.0,21.6,189.0,0.08,1.0,0.92,2.2,186,4.0,1.0,9.6,38.8,2023-01-03T19:45:00Z,90.0,5,0.0,0.0,0.0,0.0,19,0.0,66867.0,1.0,4,1,36.0,7.0,4952,6764,1812,53,True,0.0
1.0,0.0,15.0,0.0,39.2,189.0,0.15,0.43,0.28,1.24,195,2.0,0.0,8.2,27.6,2023-01-14T15:00:00Z,90.0,17,0.0,0.0,0.0,0.0,20,0.0,82729.0,1.0,2,1,15.0,5.0,14206,19551,5345,53,True,0.0
