assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,2.0,0.0,18.5,527.0,0.18,0.24,0.06,1.74,7,2.0,0.0,4.3,6.0,2022-08-06T14:00:00Z,90.0,15,0.0,0.0,0.0,0.0,1,0.0,459837.0,1.0,0,2,18.0,2.0,0,0,0,60,False,0.0
1.0,0.0,18.0,1.0,22.3,527.0,0.03,0.25,0.22,2.29,18,0.0,0.0,4.5,6.6,2022-08-14T13:00:00Z,90.0,19,0.0,0.0,0.0,0.0,2,0.0,439064.0,1.0,0,1,16.0,6.0,-57676,15405,73081,60,True,0.0
0.0,0.0,9.0,1.0,18.0,527.0,0.03,0.03,0.0,0.73,23,0.0,0.0,2.1,3.2,2022-08-20T14:00:00Z,83.0,8,0.0,0.0,0.0,0.0,3,0.0,464906.0,1.0,1,1,0.0,3.0,1855,58145,56290,60,False,0.0
0.0,0.0,9.0,0.0,35.9,527.0,0.11,0.14,0.03,1.52,38,1.0,0.0,5.7,7.2,2022-08-28T15:30:00Z,68.0,18,0.0,0.0,0.0,0.0,4,0.0,368337.0,1.0,2,0,14.0,2.0,-102766,9615,112381,59,True,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,2022-08-31T18:30:00Z,0.0,13,0.0,0.0,0.0,0.0,5,0.0,305791.0,0.0,0,6,0.0,0.0,-68778,6677,75455,58,False,0.0
0.0,0.0,8.0,0.0,11.4,527.0,0.01,0.12,0.11,0.24,58,2.0,0.0,3.5,7.0,2022-09-03T14:00:00Z,66.0,3,0.0,0.0,0.0,0.0,6,0.0,301562.0,1.0,3,2,17.0,2.0,-12821,41802,54623,58,True,0.0
0.0,0.0,3.0,0.0,0.8,527.0,0.01,0.01,0.0,0.43,78,0.0,0.0,0.1,0.4,2022-09-16T19:00:00Z,27.0,9,0.0,0.0,0.0,0.0,8,0.0,291488.0,0.0,3,2,0.0,1.0,10518,25718,15200,57,True,0.0
0.0,0.0,1.0,0.0,1.9,527.0,0.01,0.1,0.09,1.16,86,3.0,0.0,1.9,0.0,2022-10-03T19:00:00Z,68.0,10,0.0,0.0,0.0,0.0,9,0.0,244939.0,1.0,0,4,18.0,1.0,-38670,5871,44541,57,False,1.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,99,0.0,0.0,0.0,0.0,2022-10-10T19:00:00Z,0.0,2,0.0,0.0,0.0,0.0,10,0.0,214122.0,0.0,1,1,0.0,0.0,-32317,3026,35343,56,True,0.0
0.0,0.0,4.0,0.0,10.9,527.0,0.02,0.02,0.0,0.01,110,0.0,0.0,1.9,2.4,2022-10-15T14:00:00Z,20.0,20,0.0,0.0,0.0,0.0,11,0.0,196579.0,0.0,0,1,6.0,1.0,-18611,1297,19908,56,False,0.0
0.0,0.0,5.0,1.0,3.5,527.0,0.0,0.0,0.0,1.58,114,0.0,0.0,0.4,0.0,2022-10-18T18:30:00Z,85.0,5,0.0,0.0,0.0,0.0,12,0.0,184682.0,1.0,0,0,0.0,3.0,-9138,936,10074,55,False,0.0
0.0,0.0,5.0,1.0,0.6,527.0,0.0,0.13,0.13,1.09,126,0.0,0.0,1.5,7.6,2022-10-22T11:30:00Z,63.0,12,0.0,0.0,0.0,0.0,13,0.0,179604.0,1.0,0,1,7.0,3.0,-9648,741,10389,55,True,0.0
0.0,0.0,3.0,0.0,0.2,527.0,0.0,0.26,0.26,1.48,131,3.0,0.0,2.0,0.4,2022-10-30T14:00:00Z,55.0,1,0.0,0.0,0.0,0.0,14,0.0,172317.0,1.0,0,5,19.0,1.0,-8027,1469,9496,55,False,0.0
0.0,0.0,3.0,0.0,0.9,527.0,0.0,0.0,0.0,0.07,146,0.0,0.0,0.3,0.2,2022-11-05T15:00:00Z,11.0,4,0.0,0.0,0.0,0.0,15,0.0,165439.0,0.0,2,2,2.0,1.0,-7363,1528,8891,54,True,0.0
0.0,0.0,6.0,1.0,10.9,527.0,0.02,0.16,0.14,0.98,157,0.0,0.0,1.6,0.6,2022-11-12T15:00:00Z,80.0,7,0.0,0.0,0.0,0.0,16,0.0,161210.0,1.0,0,1,4.0,3.0,-4789,1699,6488,54,True,0.0
0.0,0.0,5.0,0.0,3.2,527.0,0.03,0.03,0.0,0.53,169,2.0,0.0,0.8,2.8,2022-12-27T20:00:00Z,52.0,14,0.0,0.0,0.0,0.0,17,0.0,157141.0,1.0,0,3,2.0,1.0,-5200,5378,10578,54,False,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,177,0.0,0.0,0.0,0.0,2023-01-01T16:30:00Z,0.0,6,0.0,0.0,0.0,0.0,18,0.0,151406.0,0.0,1,1,0.0,0.0,-5928,502,6430,54,True,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,190,0.0,0.0,0.0,0.0,2023-01-04T19:30:00Z,0.0,17,0.0,0.0,0.0,0.0,19,0.0,147651.0,0.0,1,0,0.0,0.0,-3875,70,3945,54,False,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,198,0.0,0.0,0.0,0.0,2023-01-14T15:00:00Z,0.0,10,0.0,0.0,0.0,0.0,20,0.0,141277.0,0.0,0,2,0.0,0.0,-6354,77,6431,54,True,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,202,0.0,0.0,0.0,0.0,2023-01-21T15:00:00Z,0.0,3,0.0,0.0,0.0,0.0,21,0.0,138077.0,0.0,1,1,0.0,0.0,-3349,44,3393,54,False,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,218,0.0,0.0,0.0,0.0,2023-02-05T14:00:00Z,0.0,11,0.0,0.0,0.0,0.0,22,0.0,136350.0,0.0,0,1,0.0,0.0,-1984,452,2436,54,True,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,224,0.0,0.0,0.0,0.0,2023-02-11T15:00:00Z,0.0,9,0.0,0.0,0.0,0.0,23,0.0,135483.0,0.0,0,2,0.0,0.0,-1066,312,1378,54,False,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,238,0.0,0.0,0.0,0.0,2023-02-18T15:00:00Z,0.0,13,0.0,0.0,0.0,0.0,24,0.0,134202.0,0.0,1,1,0.0,0.0,-1359,77,1436,54,True,0.0
0.0,0.0,5.0,0.0,12.2,527.0,0.02,0.02,0.0,0.42,250,2.0,0.0,2.1,5.0,2023-02-25T15:00:00Z,13.0,19,0.0,0.0,0.0,0.0,25,0.0,132873.0,0.0,0,4,4.0,1.0,-1294,36,1330,54,False,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,258,0.0,0.0,0.0,0.0,2023-03-05T14:00:00Z,0.0,8,0.0,0.0,0.0,0.0,26,0.0,132714.0,0.0,2,2,0.0,0.0,-415,180,595,54,True,0.0
0.0,0.0,4.0,0.0,0.7,527.0,0.0,0.0,0.0,1.2,269,2.0,0.0,0.2,1.2,2023-03-11T15:00:00Z,45.0,18,0.0,0.0,0.0,0.0,27,0.0,132400.0,1.0,1,3,0.0,1.0,-465,193,658,54,False,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,278,0.0,0.0,0.0,0.0,2023-03-17T20:00:00Z,0.0,15,0.0,0.0,0.0,0.0,28,0.0,132840.0,0.0,2,1,0.0,0.0,175,593,418,54,True,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,289,0.0,0.0,0.0,0.0,2023-04-01T14:00:00Z,0.0,20,0.0,0.0,0.0,0.0,29,0.0,132561.0,0.0,1,1,0.0,0.0,-327,353,680,54,True,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,2023-04-04T18:45:00Z,0.0,11,0.0,0.0,0.0,0.0,29,0.0,132561.0,0.0,1,2,0.0,0.0,-327,353,680,54,False,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,291,0.0,0.0,0.0,0.0,2023-04-08T14:00:00Z,0.0,2,0.0,0.0,0.0,0.0,30,0.0,132177.0,0.0,0,2,0.0,0.0,-471,185,656,54,False,0.0
0.0,0.0,3.0,0.0,0.0,527.0,0.0,0.0,0.0,0.06,306,0.0,0.0,0.0,0.0,2023-04-16T15:30:00Z,2.0,14,0.0,0.0,0.0,0.0,31,0.0,131989.0,0.0,2,0,0.0,1.0,-312,159,471,54,True,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,318,0.0,0.0,0.0,0.0,2023-04-22T14:00:00Z,0.0,12,0.0,0.0,0.0,0.0,32,0.0,131958.0,0.0,2,3,0.0,0.0,-135,175,310,54,False,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,324,0.0,0.0,0.0,0.0,2023-04-26T18:30:00Z,0.0,5,0.0,0.0,0.0,0.0,33,0.0,131857.0,0.0,1,3,0.0,0.0,-154,84,238,54,True,0.0
0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,333,0.0,0.0,0.0,0.0,2023-04-29T14:00:00Z,0.0,4,0.0,0.0,0.0,0.0,34,0.0,131750.0,0.0,1,2,0.0,0.0,-167,131,298,54,False,0.0
