assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
1.0,0.0,10.0,1.0,7.6,13.0,0.11,0.37,0.26,1.21,1,0.0,0.0,4.5,1.8,2022-08-05T19:00:00Z,90.0,7,0.0,0.0,0.0,0.0,1,0.0,1772492.0,1.0,2,0,36.0,6.0,0,0,0,80,False,0.0
0.0,0.0,18.0,0.0,43.9,13.0,0.29,0.33,0.04,0.33,11,2.0,0.0,8.1,13.8,2022-08-13T14:00:00Z,83.0,10,0.0,0.0,0.0,0.0,2,0.0,1922750.0,1.0,2,4,23.0,2.0,-38146,93462,131608,80,True,0.0
0.0,0.0,12.0,1.0,29.9,13.0,0.13,0.15,0.02,0.26,21,0.0,0.0,5.0,12.0,2022-08-20T16:30:00Z,87.0,3,0.0,0.0,0.0,0.0,3,0.0,1658605.0,1.0,3,0,8.0,3.0,-310888,67472,378360,80,False,0.0
1.0,0.0,19.0,0.0,25.4,13.0,0.11,0.58,0.47,0.83,31,1.0,0.0,9.8,28.0,2022-08-27T16:30:00Z,90.0,9,0.0,0.0,0.0,0.0,4,0.0,1344008.0,1.0,1,2,45.0,5.0,-350292,28075,378367,79,True,0.0
1.0,0.0,19.0,0.0,42.7,13.0,0.34,0.79,0.45,0.45,41,1.0,0.0,11.6,24.6,2022-08-31T18:30:00Z,87.0,2,0.0,0.0,0.0,0.0,5,0.0,1189232.0,1.0,1,2,49.0,5.0,-182936,22544,205480,79,True,0.0
0.0,1.0,20.0,0.0,18.5,13.0,0.07,0.47,0.4,1.55,56,3.0,1.0,10.5,34.2,2022-09-04T15:30:00Z,90.0,14,0.0,0.0,0.0,0.0,6,0.0,1091602.0,1.0,1,3,52.0,7.0,-123281,34101,157382,78,False,1.0
2.0,0.0,28.0,1.0,41.8,13.0,0.13,0.36,0.23,0.53,72,0.0,0.0,11.7,42.6,2022-09-18T11:00:00Z,90.0,4,0.0,0.0,0.0,0.0,8,0.0,1222425.0,1.0,3,0,33.0,9.0,56733,108114,51381,78,False,0.0
0.0,0.0,17.0,0.0,69.0,13.0,0.2,0.47,0.27,1.57,81,1.0,0.0,12.4,21.2,2022-10-01T11:30:00Z,90.0,18,0.0,0.0,0.0,0.0,9,0.0,1222918.0,1.0,1,3,34.0,2.0,21882,96664,74782,78,True,0.0
0.0,3.0,44.0,0.0,3.7,13.0,0.02,2.06,2.04,1.01,91,2.0,2.0,17.2,70.8,2022-10-09T15:30:00Z,90.0,12,0.0,0.0,0.0,0.0,10,0.0,1146083.0,1.0,2,3,97.0,15.0,-84324,43669,127993,78,True,0.0
0.0,1.0,28.0,1.0,18.3,13.0,0.09,0.18,0.09,1.72,104,0.0,1.0,7.5,37.4,2022-10-16T13:00:00Z,81.0,11,0.0,0.0,0.0,0.0,11,0.0,1437635.0,1.0,1,0,19.0,9.0,257682,283723,26041,78,False,0.0
